Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	Time Steps	AverageQVals	StdQVals	MaxQVals	MinQVals	LossPi	LossQ	Time	AVG Time Per Epoch
1	54.81688	17.583296	212.95802	26.763903	264.16528	59.602596	361.91528	156.90073	6.035024	28.5	4999	44.513214	41.665413	200.45215	-0.26945794	-53.71897	5.4247756	27.805680513381958	27.80568218231201
2	54.83137	17.173346	157.08774	26.785328	222.72075	43.149734	294.15445	147.3811	6.03744	24.3	9999	151.25598	143.92894	571.78015	-3.8299198	-198.1062	27.073307	62.9023654460907	31.451183795928955
3	340.29758	151.52484	1034.1912	45.328938	3966.857	4375.367	9331.974	314.0239	36.721806	425.6	14999	365.0533	286.51855	887.5224	-18.266556	-445.3019	401.1093	100.65442895889282	33.55147703488668
4	2024.7888	3184.8235	9347.528	258.1058	9288.601	7.988425	9293.618	9272.64	217.21053	1000.0	19999	529.1863	379.5156	1188.166	-29.376905	-612.3523	539.9126	141.72659158706665	35.431648433208466
5	2767.9817	3147.034	9330.2295	267.4045	9265.775	0.73489416	9266.688	9264.506	297.85	1000.0	24999	825.20044	464.1052	1525.5574	-36.398705	-911.2435	1234.8562	182.40561890602112	36.48112421035766
6	1821.5167	1477.3015	5341.237	175.17056	9278.093	2.0802011	9281.412	9274.039	196.52	1000.0	29999	1074.7764	534.21423	1740.188	-34.431606	-1160.749	2707.4512	222.62025141716003	37.10337563355764
7	1721.2773	1482.2183	6613.246	257.22	9278.413	0.9667801	9280.14	9277.005	185.77777	1000.0	34999	1250.5831	594.8116	1986.3353	-57.235336	-1337.4082	3909.5532	263.4262487888336	37.63232152802603
8	1587.1592	1182.9912	4456.6313	211.7897	9280.107	4.117919	9287.758	9272.856	171.3793	1000.0	39999	1471.7212	646.5542	8044.358	-60.343178	-1564.2458	7009.733	304.08220887184143	38.01027634739876
9	1021.8862	794.4653	3172.7498	127.34593	9258.131	1.3005167	9261.299	9256.464	110.391304	1000.0	44999	1688.8605	723.06213	3313.6497	-86.707085	-1788.8068	11726.281	344.5300283432007	38.28111447228326
10	913.97125	805.7386	3022.3862	108.48484	9238.286	1.2337477	9240.538	9236.905	98.94118	1000.0	49999	1872.982	813.6407	8412.599	-145.9174	-1979.0504	17205.854	385.2267382144928	38.52267405986786
11	627.06146	550.0612	3484.8967	128.25362	9250.285	0.6689464	9251.478	9249.518	67.9863	1000.0	54999	2103.5889	911.0421	4597.04	-219.7658	-2222.2993	22997.926	426.0533995628357	38.73212744972923
12	747.89276	643.9167	2841.9995	128.3166	9233.006	0.96295667	9234.798	9231.679	81.08064	1000.0	59999	2417.795	1031.6804	4400.2144	-251.67035	-2553.342	32843.973	466.7586088180542	38.89655089378357
13	607.0799	475.43362	2779.8936	127.89883	9248.514	1.326799	9250.358	9246.769	65.8421	1000.0	64999	2752.5505	1169.0543	5037.397	-308.43768	-2912.8325	45757.53	507.08070826530457	39.00620847481947
14	580.5199	418.26105	2204.4673	100.7386	9229.246	1.1227514	9232.41	9228.128	62.97468	1000.0	69999	3097.391	1317.0206	5812.6226	-456.33868	-3279.4668	64241.16	547.6950595378876	39.121075817516875
15	539.4342	413.57175	2125.4568	119.4668	9226.417	1.260228	9228.279	9224.342	58.476746	1000.0	74999	3483.3855	1485.3524	6272.937	-491.2886	-3692.606	90708.67	588.7322890758514	39.24881941477458
16	553.255	370.9292	1697.3309	119.39876	9232.525	1.2333274	9234.658	9230.623	60.0	1000.0	79999	3961.456	1705.9314	6783.612	-489.23	-4196.8193	124669.82	629.7949647903442	39.362185433506966
17	565.406	474.5804	2357.249	146.82042	9232.016	0.5555917	9232.764	9231.078	61.317646	1000.0	84999	4511.9717	1947.976	8952.931	-621.2177	-4773.9053	171168.11	670.7332007884979	39.45489427622627
18	484.13416	289.99432	1557.1814	127.83212	9246.734	2.829365	9253.718	9243.598	52.531914	1000.0	89999	5075.069	2231.227	9762.285	-772.0951	-5378.1	235189.66	711.954491853714	39.5530274576611
19	688.9511	769.2676	4881.131	128.61128	9237.299	0.89333606	9238.948	9236.177	74.65151	1000.0	94999	5767.6436	2513.506	10496.682	-823.2907	-6111.911	320375.0	752.936133146286	39.62821765949852
20	507.3488	399.54324	2448.1833	91.92602	9240.933	0.52467114	9241.923	9240.223	55.064518	1000.0	99999	6554.5757	2882.7893	12082.684	-1152.5947	-6947.4414	409480.53	793.85058760643	39.692529511451724
21	489.75906	359.1193	2036.7161	91.611015	9240.973	2.9189944	9246.339	9236.829	53.18085	1000.0	104999	7525.672	3307.162	13774.912	-1164.9398	-7979.4834	544090.8	835.0377452373505	39.7637022676922
22	490.3194	345.93234	2067.214	81.6205	9230.541	1.7205842	9233.097	9228.49	53.255318	1000.0	109999	8543.364	3808.2563	15710.526	-1187.8759	-9060.706	734012.3	876.6003439426422	39.845470276745885
23	517.30194	368.2174	2549.3389	73.04227	9226.732	0.7859959	9227.802	9225.181	56.19101	1000.0	114999	9678.013	4328.9346	17401.861	-1379.1201	-10267.652	951439.75	917.639791727066	39.8973823422971
24	529.3289	435.90125	2797.6692	73.035065	9241.531	1.2822256	9243.678	9239.732	57.528736	1000.0	119999	10874.414	4886.6523	20068.664	-1632.9958	-11538.444	1197484.8	958.9960355758667	39.95816824833552
25	494.4723	365.33737	1578.0317	82.25945	9243.06	0.5249311	9243.886	9242.297	53.698925	1000.0	124999	12225.242	5512.9233	22160.193	-1730.7222	-12971.154	1530969.9	1000.3830788135529	40.01532324790955
26	537.1019	450.7348	2510.103	81.96927	9234.532	0.39210364	9235.222	9234.04	58.30588	1000.0	129999	13699.451	6224.2075	25580.133	-2022.2521	-14535.085	1932135.4	1041.988278388977	40.07647232825939
27	586.57605	659.8285	5122.453	73.37943	9248.65	1.05649	9250.023	9246.759	63.628204	1000.0	134999	15345.508	6953.453	27598.541	-2307.7144	-16278.893	2413640.5	1082.9773862361908	40.11027365260654
28	563.5969	454.76157	2432.541	91.897354	9247.116	1.0214591	9248.233	9244.963	61.18072	1000.0	139999	17097.158	7762.0527	30598.1	-2599.3093	-18142.53	2987096.2	1124.4058721065521	40.157352660383495
29	505.67136	324.0594	1984.6855	73.186966	9262.342	2.1515214	9265.106	9258.652	54.91111	1000.0	144999	19008.693	8649.973	33426.098	-2737.8562	-20174.055	3743810.8	1165.805071592331	40.20017496470747
30	505.1709	354.64108	1885.3843	73.08155	9236.343	1.4345202	9238.358	9233.36	54.857143	1000.0	149999	21022.68	9612.665	37757.35	-2985.79	-22314.021	4521408.5	1207.377079963684	40.24590273698171
31	598.2774	461.7083	2268.9814	91.92911	9230.743	0.96419793	9231.71	9228.43	64.9359	1000.0	154999	23327.586	10643.246	40916.637	-3213.3633	-24746.467	5485826.5	1248.577584028244	40.276696335884836
32	559.8519	467.7142	2159.5054	118.86749	9228.006	1.1487706	9229.844	9226.15	60.792683	1000.0	159999	25876.686	11774.876	46430.63	-3954.053	-27443.795	6691965.5	1289.87473154068	40.308585435152054
33	623.80084	424.94263	1694.77	91.03187	9238.928	0.90141046	9240.567	9237.717	67.712326	1000.0	164999	28678.84	13043.833	51707.777	-4371.9575	-30440.064	8221831.0	1331.255866765976	40.34108693671949
34	505.24265	340.0598	2334.78	118.61218	9256.514	1.2843956	9258.561	9254.716	54.891304	1000.0	169999	31743.146	14367.344	66497.984	-4704.2407	-33694.566	10159001.0	1373.205896139145	40.38840878009796
35	570.0574	434.1669	2314.083	109.52691	9227.243	0.72099805	9228.774	9225.922	61.886074	1000.0	174999	35184.01	15918.33	64864.19	-5191.5854	-37353.594	12401071.0	1414.6782596111298	40.41937890733991
36	502.5192	411.5289	2452.5098	109.541	9233.007	1.057469	9235.69	9231.831	54.553192	1000.0	179999	38920.29	17645.986	68111.49	-6220.141	-41331.316	15207781.0	1456.1083040237427	40.44745296239853
37	699.49274	520.9831	2604.344	128.58118	9225.549	0.86402875	9227.408	9224.513	75.92424	1000.0	184999	42897.65	19384.748	74903.47	-6666.592	-45536.508	18548008.0	1496.7097172737122	40.45161404480805
38	561.8691	418.32724	1676.788	110.021286	9223.686	1.5732903	9226.282	9221.395	61.0	1000.0	189999	47128.37	21304.102	84542.47	-7869.115	-49992.54	21934418.0	1538.4195685386658	40.48472554432718
39	511.46155	377.3887	1925.2921	119.39076	9226.253	0.86546516	9227.914	9224.778	55.533333	1000.0	194999	51669.855	23360.771	91159.78	-8369.046	-54844.23	26684434.0	1580.1280658245087	40.51610431304345
40	519.98706	378.38828	2224.9473	91.63673	9242.791	1.7437582	9244.738	9239.315	56.454544	1000.0	199999	56513.47	25581.096	98270.02	-8917.67	-59972.1	31555914.0	1621.6833384037018	40.54208351373673
41	478.99393	352.32422	1965.0977	118.47678	9237.807	1.8870865	9241.024	9234.731	52.042107	1000.0	204999	61540.895	27964.365	106085.16	-10152.356	-65332.19	37736320.0	1663.1176888942719	40.56384612874287
42	638.5523	583.19507	2605.4236	119.087715	9236.847	0.98892343	9238.209	9235.103	69.31507	1000.0	209999	67155.086	30584.13	114929.44	-10368.943	-71293.35	44339108.0	1704.4763174057007	40.58276951880682
43	553.7236	443.711	2112.233	109.812584	9243.435	1.1131529	9245.696	9242.2	60.096386	1000.0	214999	72937.67	33272.402	123767.61	-11735.461	-77408.68	52001190.0	1746.3024311065674	40.611684494240336
44	580.94714	460.51892	2812.9482	119.21127	9238.442	1.2833556	9241.386	9236.876	63.07595	1000.0	219999	78952.17	36032.79	138668.1	-12936.331	-83761.44	59818620.0	1788.0783424377441	40.6381441950798
45	539.0209	412.75113	2102.9465	118.01362	9229.951	0.99072194	9232.1455	9228.584	58.534885	1000.0	224999	85434.4	38981.426	166850.33	-14450.497	-90704.57	69643870.0	1829.8886332511902	40.66419189771016
46	513.12897	375.63528	1715.5071	109.70687	9233.566	0.92281324	9235.123	9232.262	55.68889	1000.0	229999	92047.39	42202.31	157360.55	-15674.805	-97778.21	81762440.0	1871.4013893604279	40.68263895615287
47	522.11743	362.8218	1698.2339	100.72148	9224.834	0.88917136	9226.237	9223.283	56.70115	1000.0	234999	99068.48	45468.008	168373.42	-16950.404	-105214.11	93791330.0	1913.195102930069	40.70627883647351
48	576.4347	389.95163	1899.5325	119.58055	9227.402	0.8823423	9228.889	9226.019	62.5679	1000.0	239999	106938.29	48937.37	184443.62	-18645.965	-113541.86	108989570.0	1954.748494386673	40.723927011092506
49	507.77893	414.74988	2390.159	118.7523	9231.609	1.6979339	9233.515	9228.649	55.136364	1000.0	244999	114955.836	52687.47	199241.19	-19828.498	-122100.89	124948840.0	1996.2071590423584	40.738921666631896
50	595.0735	453.22708	2523.327	119.02134	9236.139	1.0518973	9238.26	9234.08	64.620255	1000.0	249999	123748.92	56715.824	241296.83	-22531.773	-131359.52	144271220.0	2037.8500061035156	40.75700016021729
51	621.6733	478.39157	2460.846	119.971855	9231.799	1.4481697	9234.244	9229.295	67.49333	1000.0	254999	133421.52	60841.426	231835.69	-23028.125	-141667.1	168815600.0	2079.434951543808	40.7732343860701
52	643.8398	472.44086	2523.551	110.08353	9236.997	1.1555059	9238.91	9234.775	69.88732	1000.0	259999	143139.38	65365.574	238494.1	-25146.5	-151930.7	191667220.0	2121.5223116874695	40.7985060444245
53	709.0488	525.74225	3196.3555	119.39791	9234.727	1.5884433	9237.405	9232.198	77.0	1000.0	264999	153519.12	70010.29	280695.8	-26820.701	-162978.66	221227410.0	2163.235678434372	40.8157675626143
54	719.72565	556.7778	2662.3245	110.082214	9235.963	0.8941369	9237.735	9234.841	78.140625	1000.0	269999	164259.1	74944.37	279362.03	-30326.86	-174349.86	253661490.0	2205.0367379188538	40.834013704900386
55	732.2142	639.253	2848.7703	109.90588	9237.607	1.1964666	9239.703	9235.728	79.44444	1000.0	274999	175793.67	79696.99	308518.38	-32378.951	-186426.97	284580060.0	2246.336903333664	40.84248919487
56	667.81836	586.85406	3065.7878	146.39247	9244.431	2.223222	9247.907	9240.255	72.521736	1000.0	279999	187418.53	85016.35	319292.12	-36132.824	-198793.19	324713660.0	2288.1743547916412	40.86025636962482
57	650.8826	434.8702	2132.3494	91.614655	9251.408	2.430618	9255.504	9248.59	70.633804	1000.0	284999	199687.19	90056.36	334429.6	-37742.12	-211583.31	366152160.0	2329.639937877655	40.870876144944575
58	643.47546	481.9894	2304.0498	119.43806	9231.691	1.2716324	9234.444	9229.648	69.84507	1000.0	289999	212932.11	95667.83	383500.44	-41250.824	-225721.34	421609730.0	2371.032312631607	40.87986749616162
59	661.3829	574.2683	2732.8079	110.30156	9235.156	1.579809	9238.188	9233.178	71.797104	1000.0	294999	226327.1	102057.01	383881.66	-42739.68	-239888.23	472875800.0	2412.5297207832336	40.890334295014206
60	668.1233	617.1497	2952.1733	92.106964	9229.279	1.8702395	9231.583	9225.186	72.5	1000.0	299999	241453.28	108088.49	420189.38	-45596.363	-255929.1	531612600.0	2454.1491684913635	40.90248617728551
61	606.18854	451.28635	2782.1777	118.51415	9225.107	1.8220122	9229.245	9222.258	65.82895	1000.0	304999	258606.67	115268.59	435171.4	-51084.246	-273969.16	602196160.0	2496.189450263977	40.92113856800267
62	754.6395	487.74695	2395.6636	155.85454	9227.8955	1.2064738	9230.988	9226.796	81.9	1000.0	309999	275299.72	121840.086	467900.4	-52771.766	-291707.9	684881860.0	2537.8386673927307	40.932881766749965
63	649.71027	519.31433	2470.759	109.82787	9233.812	1.3289826	9236.218	9231.59	70.541664	1000.0	314999	292596.47	130136.44	490460.88	-58909.816	-309985.22	775046400.0	2579.3648297786713	40.94229892321995
64	662.66583	441.07028	2200.676	91.72024	9232.178	2.2099736	9236.105	9228.944	71.94203	1000.0	319999	310203.84	138640.31	576057.7	-71691.21	-328671.06	870500030.0	2620.9422614574432	40.952222879976034
