Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	Time Steps	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ	Time	AVG Time Per Epoch
1	1.9818997	5.4891286	23.074072	-12.810276	-11.206705	2.7355523	-7.4097896	-16.870634	20.936975	69.1	4999	6.71938	6.337978	32.315056	-7.2436075	6.7191215	6.3369207	32.532173	-6.984333	-9.6680355	0.8652409	22.33895492553711	22.33895778656006
2	1.3037343	5.6759834	22.487486	-11.425432	129.09564	1.3782991	131.48802	126.716736	20.779167	101.1	9999	30.752953	13.097578	71.89111	-20.525887	30.752457	13.097577	73.674545	-21.908195	-36.337555	7.9240484	50.06547737121582	25.032740116119385
3	119.83279	141.52544	458.56296	-77.44922	31.306591	49.75307	128.75285	-40.61203	135.21622	62.6	14999	55.722767	16.273209	118.1245	-75.91392	55.723064	16.274048	122.12825	-66.53799	-61.22626	24.008219	78.69948601722717	26.233162720998127
4	74.830574	112.16665	517.81006	-67.63226	146.28784	102.82939	270.88318	-53.720108	126.64103	191.3	19999	69.14558	18.476658	163.02994	-43.21897	69.14521	18.483932	158.74939	-47.57502	-74.120155	33.79815	109.2293746471405	27.30734431743622
5	108.92398	108.63676	316.41724	-82.82373	189.87907	70.72186	374.78452	132.08066	132.3421	120.6	24999	71.03646	20.32646	144.84608	-58.338997	71.03699	20.335703	144.83455	-56.145283	-75.25618	34.058586	141.09638810157776	28.21927809715271
6	155.65138	85.83899	346.97186	-47.42737	-37.700607	65.777306	102.9197	-112.56308	150.45454	166.3	29999	72.57125	21.495726	148.1364	-61.1946	72.57248	21.487667	150.04176	-54.088455	-76.54748	36.990883	173.1471824645996	28.857864101727802
7	140.42342	103.1939	396.02814	-85.37396	286.75546	213.64758	714.17065	55.86056	168.96666	359.4	34999	73.062325	22.244507	141.56606	-45.635525	73.06186	22.243967	143.4392	-49.671097	-76.725006	35.935963	203.574933052063	29.082133531570435
8	155.43182	101.46392	316.8742	-32.345592	227.65503	71.28404	373.93845	151.45091	170.31035	180.5	39999	72.13571	22.20542	153.34622	-62.896362	72.13598	22.20202	155.40868	-55.97394	-75.4657	36.48139	231.9014937877655	28.98768699169159
9	163.42319	108.184975	488.78168	5.527396	181.8193	65.14522	345.97446	127.497665	131.8421	116.6	44999	71.35991	22.72043	150.76431	-67.142586	71.358536	22.728401	153.66057	-67.827385	-74.564064	39.52291	260.33748054504395	28.926386965645683
10	206.30963	68.93364	360.28027	12.52716	247.53658	117.41615	530.7015	146.19666	134.75676	135.8	49999	71.49438	23.982708	140.53513	-83.49344	71.49385	23.97889	143.51309	-109.746414	-74.76201	37.648537	288.0122928619385	28.80122947692871
