Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	Time Steps	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time	AVG Time Per Epoch
0	-440.1164	51.647278	-350.43832	-502.55392	1000.0	0.02388977	0.1317334	0.4686832	-0.46056056	5000	-4.1127205e-08	1981.9392	-0.08493181	-1466.8254	0.9189437	0.023924846	0.3504	79.0	5.514497756958008	5.514499187469482
1	-385.56332	85.2257	-257.3592	-516.81146	1000.0	-28.699144	1.6188561	-8.758258	-29.975569	10000	-1.7887354e-08	377.1809	-0.08699437	-95.00189	0.91317743	0.02474209	0.363	79.0	10.329062700271606	5.164532661437988
2	-446.83652	92.2816	-365.97995	-623.75507	1000.0	-36.88454	2.5647454	-3.723887	-38.25794	15000	-2.064407e-08	316.05618	-0.091904156	-70.6004	0.9044995	0.019151928	0.3794	79.0	15.445312261581421	5.148438215255737
3	-369.244	79.123634	-299.22546	-515.0932	1000.0	-43.44259	6.90575	44.494183	-45.491016	20000	-1.2993813e-09	351.56577	-0.0845516	-102.160965	0.8971225	0.017074455	0.4036	79.0	21.23089337348938	5.307723879814148
4	-319.90155	44.688602	-254.5647	-393.71475	1000.0	-36.494175	5.3562307	-0.48039347	-41.999977	25000	-1.2119115e-08	249.17917	-0.09474453	-42.327026	0.8863299	0.031314775	0.4088	79.0	27.053440809249878	5.410688591003418
5	-337.65714	39.291245	-275.04166	-380.206	1000.0	-33.09115	5.5390983	5.081118	-41.14121	30000	-2.1398068e-09	244.05666	-0.10012206	-32.62468	0.8741503	0.02854016	0.425	79.0	32.46125602722168	5.410209655761719
6	-268.147	61.562458	-198.38815	-374.2536	1000.0	-33.129295	7.124346	28.34972	-41.872116	35000	6.8306925e-09	258.76044	-0.10000093	-59.534424	0.8703049	0.03204568	0.445	79.0	37.87810015678406	5.411157471793039
7	-284.2906	75.25843	-165.3208	-361.59335	1000.0	-28.017506	6.303265	12.1055565	-40.3078	40000	-1.3792515e-08	207.7357	-0.102875814	-31.492523	0.86174875	0.038138084	0.452	79.0	43.24904823303223	5.406131237745285
8	-232.79233	49.2446	-189.03986	-322.2813	1000.0	-26.544481	6.825184	13.735961	-40.021202	45000	2.2649765e-08	280.49277	-0.1021364	-58.97612	0.8545854	0.035705373	0.4484	79.0	48.05347180366516	5.339274883270264
9	-211.24918	38.44844	-159.92899	-277.1228	1000.0	-23.206171	7.2491984	17.913857	-38.753307	50000	-1.013279e-09	123.38978	-0.10528436	-39.62126	0.8448478	0.02994796	0.4616	79.0	53.128934383392334	5.312893629074097
10	-203.13615	43.552097	-134.57648	-250.82054	1000.0	-20.10839	5.1454186	2.9148436	-36.230637	55000	2.3388862e-08	227.16017	-0.10584758	-45.373093	0.83798456	0.032103337	0.4628	79.0	58.33011770248413	5.302738124674017
11	-154.07422	48.789043	-86.647606	-208.38223	1000.0	-19.97443	7.6781225	15.545579	-36.97515	60000	-4.172325e-09	191.40321	-0.104013436	-56.845352	0.8289372	0.025187388	0.449	79.0	63.00842237472534	5.25070200363795
12	-108.8161	54.79345	-29.737621	-196.46967	1000.0	-15.368316	5.2828946	12.658763	-31.592857	65000	7.265806e-09	169.57253	-0.10783383	-55.62715	0.822367	0.033330157	0.48	79.0	67.50910592079163	5.193008276132437
13	-129.4707	71.34587	-15.123417	-234.33385	1000.0	-10.352585	6.4814186	12.13284	-29.960585	70000	-7.4386595e-09	126.57904	-0.11109891	-29.818733	0.81205	0.034794368	0.4904	79.0	71.9308557510376	5.137918404170445
14	-134.07645	53.033394	-71.35666	-207.86555	1000.0	-12.199531	7.4919286	10.613672	-31.238068	75000	-9.799003e-09	156.2259	-0.107282266	-30.36393	0.801903	0.0312338	0.4648	79.0	76.3674852848053	5.091165828704834
15	-127.41933	75.06839	-28.308014	-255.26967	1000.0	-14.924766	8.741733	11.103202	-32.70126	80000	-1.2046098e-08	127.2099	-0.11246831	-35.725746	0.78945845	0.04189457	0.511	79.0	80.73902773857117	5.0461893528699875
16	-125.945145	108.05311	50.9552	-253.4697	1000.0	-11.417988	9.572417	10.7497635	-35.60034	85000	1.0311603e-08	214.50482	-0.11071397	-45.094772	0.7783491	0.03204791	0.5018	79.0	85.11304306983948	5.006649718565099
17	-21.679005	60.66086	59.19346	-89.90389	1000.0	-11.847306	9.626262	17.922485	-36.65302	90000	1.6331673e-09	212.39563	-0.11504804	-111.81604	0.7661294	0.035300292	0.512	79.0	89.65497279167175	4.980831927723354
18	-72.06633	23.97411	-41.59649	-98.87473	1000.0	-3.8367398	10.261934	21.687227	-35.74312	95000	-1.1175871e-08	168.24748	-0.11687772	-36.73474	0.7546034	0.03195382	0.523	79.0	94.28320288658142	4.962273949070981
19	-99.8235	114.26846	104.50915	-243.72728	1000.0	-12.411411	12.158789	18.234274	-34.562786	100000	-3.3378602e-09	143.29013	-0.11609159	-33.550095	0.74144804	0.038035456	0.5434	79.0	98.7642936706543	4.938214790821076
20	4.305365	112.40701	180.03265	-172.77934	1000.0	-4.495079	10.56597	19.103483	-32.754875	105000	8.916855e-09	167.25885	-0.118439	-60.86094	0.7283125	0.030834144	0.5274	79.0	103.19817042350769	4.91419868242173
21	4.207032	40.437065	64.64921	-50.80551	1000.0	-0.66433567	10.294452	25.1782	-33.165375	110000	1.2469291e-08	132.54399	-0.11456855	-28.58812	0.7156424	0.03001354	0.497	79.0	107.56948947906494	4.88952234658328
22	-14.835179	73.054405	104.512245	-98.52523	1000.0	1.4334823	8.268607	24.93978	-26.374443	115000	1.9467622e-08	247.45045	-0.1159608	-60.10411	0.70441055	0.02280933	0.5066	79.0	111.92613959312439	4.86635396791541
23	-43.386467	122.165115	119.673645	-217.72404	1000.0	-7.745319	16.084116	26.259523	-37.165283	120000	-9.986758e-09	129.39093	-0.11730191	-36.695877	0.70075756	0.03761696	0.5482	79.0	116.29206013679504	4.845502595106761
24	23.85024	29.188543	72.03537	-4.374349	1000.0	-0.2943398	10.3289175	30.755192	-26.123528	125000	6.681308e-09	173.08403	-0.11820478	-43.293167	0.6903494	0.034904823	0.5236	79.0	120.73774933815002	4.829510049819946
25	50.14306	178.92928	286.9464	-208.83092	1000.0	0.2555541	13.148996	25.988417	-29.611256	130000	-1.3607741e-08	292.88876	-0.11744918	-84.3808	0.6782327	0.04375006	0.553	79.0	125.31984233856201	4.819994009458101
26	119.17078	91.45507	227.9592	-47.44573	1000.0	7.696501	12.423061	41.799538	-24.456587	135000	2.4288893e-09	236.37372	-0.11845365	-86.37755	0.6678209	0.030322341	0.5298	79.0	129.8223090171814	4.808233729115239
27	100.40167	104.477554	301.20343	14.427251	1000.0	11.966524	12.428331	36.316067	-25.71161	140000	-3.5405159e-09	225.57034	-0.11971746	-68.01854	0.6545749	0.026168445	0.5326	79.0	134.24697923660278	4.794535066400256
28	85.71019	171.19174	385.42694	-90.64133	1000.0	2.9368973	18.79568	36.455658	-31.634354	145000	2.1582842e-08	202.72917	-0.11941408	-102.38416	0.644913	0.05516861	0.554	79.0	138.70373702049255	4.782887541014572
29	191.91399	47.127876	249.2671	107.76768	1000.0	20.831167	13.383547	45.012585	-22.816542	150000	5.9247016e-09	187.89148	-0.1220706	-76.41983	0.635081	0.028269824	0.5382	79.0	143.2383201122284	4.774610726038615
30	185.34584	80.071655	309.61273	99.223076	1000.0	17.82812	9.488722	38.829895	-10.666172	155000	3.826618e-09	154.29274	-0.121938534	-50.489777	0.6270062	0.040920753	0.5654	79.0	147.8076615333557	4.767989143248527
31	242.03564	78.186905	335.52325	140.52786	1000.0	20.418478	10.565303	42.411915	-13.051346	160000	8.225441e-10	245.7281	-0.1231245	-75.52008	0.6149861	0.030905334	0.5636	79.0	152.30116248130798	4.759411379694939
32	167.65643	165.81285	325.48785	-133.17963	1000.0	17.740383	15.659107	47.765236	-26.559734	165000	-1.7166137e-08	312.37506	-0.122877575	-138.39575	0.6060473	0.048165187	0.5692	79.0	156.8911018371582	4.754275871045662
33	252.14278	97.44897	361.9836	74.80855	1000.0	18.195059	22.32736	51.944153	-38.776287	170000	1.2135506e-08	244.93135	-0.12496764	-95.7337	0.5982562	0.037796743	0.5812	79.0	161.13491773605347	4.739262342453003
34	264.9014	43.36351	330.9363	211.18538	1000.0	30.140352	13.976984	54.7605	-25.668072	175000	-2.1845101e-09	197.7678	-0.12128158	-79.08489	0.5846684	0.033933833	0.5568	79.0	165.72460508346558	4.734988764354161
35	325.8164	56.038128	422.67636	261.8224	1000.0	25.945204	13.448608	51.642323	-17.742386	180000	-7.176399e-09	230.96202	-0.12303686	-104.464745	0.57393533	0.04129706	0.576	79.0	170.22663187980652	4.7285175985760155
36	423.723	66.02008	509.42926	334.92096	1000.0	35.76447	11.357586	55.510674	-14.651453	185000	2.0372868e-08	274.1971	-0.12083311	-109.23186	0.55943954	0.02365511	0.5398	79.0	174.78912782669067	4.724030539796159
37	348.76773	91.538445	462.2205	185.39398	1000.0	39.335476	12.079879	64.38469	-0.032289047	190000	1.2338162e-09	274.14417	-0.12482957	-102.279144	0.554315	0.036833808	0.5674	79.0	179.26740026474	4.7175632213291365
38	456.88174	44.01771	509.41907	396.00275	1000.0	37.70334	14.007879	64.78891	-10.102571	195000	1.308918e-08	339.3869	-0.124959536	-146.48756	0.53960764	0.034268014	0.5848	79.0	183.52454137802124	4.70575753847758
39	500.9833	201.62439	807.7168	174.7087	1000.0	40.276943	19.483805	70.67612	-27.852997	200000	3.66807e-08	645.18384	-0.13059045	-366.87802	0.52624106	0.044230282	0.6042	79.0	187.99335145950317	4.6998338341712955
40	488.98486	55.5645	566.37067	406.3709	1000.0	55.91138	17.82178	86.179665	-8.801164	205000	-9.059906e-09	292.97864	-0.12479594	-169.65454	0.51629126	0.034361474	0.5846	79.0	192.54323363304138	4.696176476594879
41	466.10254	135.43666	651.2601	263.44467	1000.0	48.17947	13.699014	74.02782	-0.040965118	210000	-7.647276e-09	370.52408	-0.12432532	-137.06042	0.50303125	0.037672855	0.5712	79.0	196.96021246910095	4.6895289080483575
42	416.27557	121.547165	555.19946	265.5953	1000.0	42.565105	17.076923	76.15837	-6.376702	215000	1.1920929e-08	402.39896	-0.12780085	-165.5215	0.49017683	0.033835597	0.6002	79.0	201.38324809074402	4.6833313897598625
43	652.57043	106.90971	801.57837	473.68918	1000.0	50.4249	14.719746	79.32279	-11.363275	220000	-2.02924e-08	617.83875	-0.12773441	-344.73843	0.47738394	0.04097624	0.6138	79.0	205.79813289642334	4.677230331030759
44	583.2718	114.843925	780.14575	441.0781	1000.0	60.212288	18.831718	92.097855	-2.9754043	225000	1.3828277e-08	417.6141	-0.12687494	-156.29626	0.46386513	0.027507279	0.5832	79.0	210.12836384773254	4.669519239001804
45	617.5054	40.985355	685.3946	559.1419	1000.0	62.28689	16.416853	93.3777	5.9614105	230000	2.6011467e-08	391.84894	-0.12837203	-166.73251	0.45416266	0.03503846	0.6124	79.0	214.34591960906982	4.659693946009097
46	530.04004	342.01834	851.8571	-133.99974	1000.0	49.702736	32.265118	91.038536	-41.85624	235000	-1.2546778e-08	406.81256	-0.13083684	-214.58112	0.43771958	0.0444121	0.6264	79.0	218.8115634918213	4.655565221258935
47	693.76556	150.30821	950.3029	503.5044	1000.0	65.26146	20.208574	94.76998	-13.805953	240000	-3.256798e-08	603.42346	-0.12445369	-243.24957	0.4244572	0.03546517	0.5954	79.0	223.2511568069458	4.651065806547801
48	768.19745	145.4591	990.42773	582.94666	1000.0	70.55845	19.808432	104.27992	2.2928605	245000	-1.8471479e-08	550.163	-0.12791029	-244.56744	0.41254753	0.034093358	0.6216	79.0	227.69852328300476	4.646908672488466
49	797.8165	97.029	957.3079	681.6834	1000.0	77.41753	19.093214	112.47678	0.9291575	250000	1.9937754e-09	533.35	-0.1263555	-239.4255	0.39875582	0.028526403	0.6188	79.0	232.88977527618408	4.657795538902283
50	807.66833	87.18687	939.31635	699.1523	1000.0	78.78042	22.875624	119.53339	0.3376367	255000	-5.7056546e-09	490.1058	-0.1226371	-236.34198	0.38630843	0.033259064	0.5908	79.0	237.37997889518738	4.65450943217558
51	991.9451	116.18984	1183.3428	868.83875	1000.0	88.2779	14.569095	119.998184	3.1397464	260000	5.567074e-09	571.898	-0.12480046	-294.5093	0.37612045	0.03288157	0.6104	79.0	241.7700457572937	4.649423993550814
52	927.25867	120.01884	1137.1475	767.5316	1000.0	95.52325	17.082983	126.152596	9.113231	265000	-3.170967e-09	480.6095	-0.12738682	-204.27612	0.36411262	0.03492855	0.6106	79.0	246.44128346443176	4.649835577550924
53	1017.64435	86.51286	1156.8629	898.09644	1000.0	98.0239	17.761839	130.5847	25.518494	270000	3.0350684e-08	411.9756	-0.12508056	-193.49113	0.3491782	0.037339743	0.6024	79.0	250.92782330513	4.646811573593705
