Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	Time Steps	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ	Time	AVG Time Per Epoch
1	54.794655	16.483736	129.20746	26.831795	194.33829	37.158882	249.9339	119.943474	6.0326085	21.0	4999	23.985464	13.622983	62.112514	0.10066483	23.980688	13.625972	62.262234	-0.19319876	-25.627413	2.7124205	13.966351747512817	13.96635389328003
2	54.89608	15.895578	110.699684	26.835205	362.7467	114.36174	680.8136	250.3088	6.044686	39.0	9999	47.60413	33.119514	130.8755	4.550791	47.605736	33.113888	130.76898	4.785831	-57.69719	6.3045197	31.115327835083008	15.5576651096344
3	499.22452	215.59935	1260.5809	240.84464	569.8309	258.861	1046.5648	250.39522	53.612904	61.1	14999	77.79799	61.13967	194.82506	4.5224113	77.801094	61.13656	194.49641	2.2543848	-94.64261	27.161983	49.27528262138367	16.425095001856487
4	1084.9293	620.5981	2830.5452	203.48056	2017.5469	984.24786	3676.4092	586.9937	116.25581	215.8	19999	117.57161	84.814476	252.56374	4.7013245	117.57342	84.81806	253.23276	4.3473196	-135.15471	61.95619	67.8260703086853	16.95651811361313
5	5427.1904	3477.0457	9342.263	961.2427	9314.214	0.6094175	9315.2295	9313.509	581.375	1000.0	24999	155.04044	104.16781	301.5086	4.98414	155.04073	104.17416	302.98596	4.0931935	-172.92445	156.3945	88.88864374160767	17.77772912979126
6	9323.331	2.3724482	9327.18	9320.483	9312.912	1.5365472	9315.046	9311.408	1000.0	1000.0	29999	191.63263	118.3268	336.73465	5.2044716	191.63286	118.330956	338.01944	4.6921334	-210.18239	400.6189	109.8992657661438	18.31654465198517
7	8498.381	1641.0502	9319.459	5216.2817	9326.264	0.06539834	9326.34	9326.149	912.0	1000.0	34999	222.22847	125.95135	367.16965	4.895967	222.22716	125.95816	368.98013	4.0587406	-241.31459	639.9167	130.69979906082153	18.671400138310023
8	9318.316	0.4332142	9319.113	9317.843	9313.248	0.29588684	9313.933	9312.848	1000.0	1000.0	39999	249.9139	131.58916	378.56708	4.112632	249.91423	131.59398	380.9807	4.145785	-268.14203	776.2776	151.3816077709198	18.9227012693882
9	9317.492	0.93475866	9318.8545	9316.166	9309.507	0.111135215	9309.647	9309.327	1000.0	1000.0	44999	273.80463	134.15852	395.7004	2.9012074	273.80627	134.15623	395.65683	3.7371144	-291.63626	1000.0754	172.17645502090454	19.130717462963528
10	9316.725	0.9447096	9318.07	9315.362	9309.59	0.047378883	9309.675	9309.494	1000.0	1000.0	49999	290.54465	133.24701	400.78647	2.1862004	290.54642	133.24586	404.3717	2.2228386	-307.31622	1200.5345	192.90332674980164	19.29033296108246
11	9317.396	1.2692616	9318.889	9315.24	9310.838	0.29509	9311.446	9310.426	1000.0	1000.0	54999	300.93466	129.7226	407.78055	1.1550977	300.93597	129.71873	412.25378	2.9155276	-317.8518	1791.6128	213.8927881717682	19.44479909810153
12	9318.354	1.1955687	9320.223	9316.922	9317.229	0.049377766	9317.339	9317.13	1000.0	1000.0	59999	304.99457	124.918884	420.19397	2.3251913	304.99545	124.91607	422.81552	2.1716485	-323.34882	2352.3118	234.67382407188416	19.55615218480428
