Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	Time Steps	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageQ3Vals	StdQ3Vals	MaxQ3Vals	MinQ3Vals	LossPi	LossQ	Time	AVG Time Per Epoch
17	-11.673942	3.7759686	-4.0790334	-19.83731	-9.068188	3.0723064	-4.115889	-15.093422	50.0	50.0	84999	-9.45224	2.9037032	6.3365526	-22.393639	-9.452293	2.9042222	6.8262486	-22.671204	-9.452222	2.9055705	5.065039	-23.099092	9.020724	3.5409515	438.59556436538696	25.799739192513858
18	-10.879514	4.207293	-3.7766635	-19.776096	-5.4603524	2.2408206	-3.099942	-9.455119	50.0	50.0	89999	-9.544252	2.9018085	6.236478	-24.589226	-9.544212	2.9037802	6.950607	-23.644495	-9.544408	2.9040244	8.675722	-23.836329	9.115972	3.6799624	464.7960329055786	25.82200194729699
19	-10.214446	3.5036972	-2.73192	-17.495886	-7.230161	3.8180845	-2.7756143	-13.771978	50.0	50.0	94999	-9.640211	2.8914585	5.4621587	-23.912016	-9.640219	2.8927488	6.228967	-23.982763	-9.640188	2.8932981	7.586821	-23.867899	9.235563	3.7326458	490.83897161483765	25.833630185378226
20	-10.035617	3.7139003	-3.6745148	-16.972267	-12.142398	2.6862447	-7.8949065	-17.086555	50.0	50.0	99999	-9.706271	2.9263823	5.9207635	-24.57798	-9.706364	2.9259887	10.489309	-24.47737	-9.70638	2.9273274	8.097095	-25.0764	9.295009	3.7635133	516.8203485012054	25.841017520427705
21	-10.371847	3.6154342	-4.235213	-18.882566	-11.4216585	3.442333	-5.0764384	-15.78658	50.0	50.0	104999	-9.739163	2.9705691	7.8438983	-25.896587	-9.73916	2.9714782	8.29719	-24.925913	-9.739125	2.9730024	8.434297	-24.21313	9.330298	3.7614312	543.0041310787201	25.85733965465001
22	-10.678413	3.3843234	-3.1484625	-16.806087	-8.530287	3.6372576	-3.096082	-14.760845	50.0	50.0	109999	-9.704408	3.0027857	5.667976	-24.627197	-9.704341	3.0041268	5.0576305	-24.52229	-9.704269	3.0056984	11.58196	-25.359344	9.30855	3.7763624	569.1527919769287	25.870581551031634
23	-10.634536	3.5536816	-3.1009245	-17.17466	-7.8879676	4.4864197	-2.979357	-14.638062	50.0	50.0	114999	-9.662194	2.99285	11.501038	-24.53902	-9.662312	2.9942143	5.17003	-24.021694	-9.662339	2.9963005	7.0978065	-24.020517	9.273322	3.7880504	595.3718705177307	25.885733573333077
24	-10.778347	3.2778728	-4.168057	-17.936842	-10.389617	2.5867069	-6.331812	-13.908761	50.0	50.0	119999	-9.632928	2.9968667	9.880538	-25.683207	-9.633066	2.997404	6.6878743	-24.625511	-9.633019	2.9990032	7.6952353	-24.264353	9.240862	3.6705859	621.3861141204834	25.891088167826336
25	-10.853647	3.5831409	-3.2380795	-17.904291	-10.166101	3.1612813	-4.2398696	-14.778102	50.0	50.0	124999	-9.595775	3.0377119	12.07021	-24.846912	-9.595584	3.0402684	6.5509787	-25.238655	-9.595556	3.0401266	7.217353	-24.290482	9.217481	3.7454813	647.6096293926239	25.904385251998903
26	-11.333074	2.6880283	-5.659372	-18.03281	-9.245279	3.0090516	-3.300669	-15.118492	50.0	50.0	129999	-9.805063	3.1917493	12.110744	-25.275183	-9.805114	3.192436	9.444159	-24.960966	-9.805137	3.1926057	12.391632	-24.778284	9.3041525	4.127057	673.8066415786743	25.91564014324775
27	-11.412645	3.8392038	-2.809727	-27.626438	-9.8548565	2.6654413	-3.9064507	-14.185263	50.0	50.0	134999	-9.900902	3.3318386	9.633079	-25.487488	-9.90097	3.3335426	7.131916	-25.320974	-9.900864	3.334186	14.008687	-25.395512	9.34759	4.195158	700.0138022899628	25.926437192493015
28	-10.91374	3.4524903	-2.7391145	-17.620337	-9.348356	2.4699283	-4.7337894	-12.889033	50.0	50.0	139999	-9.840627	3.3574288	6.230414	-26.76973	-9.840932	3.3575714	8.763883	-28.409441	-9.840551	3.3587325	11.668823	-26.648148	9.35302	4.173288	726.2641868591309	25.938006741659983
29	-10.925043	3.554246	-3.3965335	-17.179728	-9.5750475	2.0873446	-5.334386	-13.052345	50.0	50.0	144999	-9.738472	3.3347826	7.3207893	-26.49604	-9.738422	3.336135	10.740755	-25.537811	-9.738389	3.3362107	8.818933	-27.289635	9.277155	4.083222	752.3801124095917	25.94414186477661
30	-10.950535	3.5108821	-3.344872	-18.833755	-8.932913	3.1287568	-2.690683	-13.02625	50.0	50.0	149999	-9.656509	3.3424363	8.269181	-28.386854	-9.656662	3.342763	9.978952	-26.13233	-9.656337	3.3444448	9.861269	-27.264942	9.174625	4.0174007	778.3706591129303	25.945688692728677
31	-11.214103	3.8787997	-2.1717887	-19.770428	-11.942831	3.6295025	-2.8395972	-15.416185	50.0	50.0	154999	-9.718091	3.4473836	8.913099	-29.054853	-9.718079	3.4484365	10.849573	-27.61432	-9.718008	3.44881	7.721364	-29.325998	9.2576475	4.0837436	804.4286720752716	25.949312063955492
32	-11.645704	3.5166988	-4.1235003	-17.72582	-12.553183	3.957006	-5.5233207	-17.21224	50.0	50.0	159999	-9.676847	3.5211217	11.219382	-28.994284	-9.677134	3.5212357	14.108122	-26.996025	-9.676881	3.5232978	12.478686	-28.695131	9.217525	4.11219	830.5658693313599	25.95518346875906
33	-12.224018	3.924593	-3.4286177	-20.874384	-11.362524	4.260295	-3.7049131	-17.156013	50.0	50.0	164999	-9.615932	3.5624204	22.102543	-27.515213	-9.616111	3.5633874	10.732653	-25.98889	-9.615998	3.5635858	10.4605	-26.602436	9.140489	4.1450467	856.3883945941925	25.95116353034973
34	-12.1041565	3.1634977	-3.3256035	-19.754148	-11.968443	3.696039	-2.8731768	-17.129892	50.0	50.0	169999	-9.567623	3.6179686	7.49039	-27.218	-9.567777	3.61862	5.301423	-28.40529	-9.56764	3.6187584	9.647736	-28.047604	9.062432	4.0476995	882.6718728542328	25.96093749298769
35	-12.454177	3.443593	-2.1309912	-20.16498	-12.247709	4.169124	-8.338915	-21.943474	50.0	50.0	174999	-9.495022	3.6200354	12.311974	-26.224201	-9.495189	3.621107	8.959439	-26.949814	-9.495272	3.6206367	6.484847	-27.171236	8.983705	4.1855392	908.8156235218048	25.96616072654724
36	-12.490143	3.6325467	-3.4749143	-20.765066	-12.809687	1.8599598	-9.582971	-15.351473	50.0	50.0	179999	-9.367895	3.5733325	6.802119	-26.396393	-9.368177	3.5728788	7.031253	-26.784586	-9.368027	3.5740108	10.39913	-26.90364	8.931552	3.985125	934.9957828521729	25.97210513883167
37	-12.466209	3.3528187	-4.018573	-20.517403	-10.903267	4.6436887	-2.2010963	-15.970006	50.0	50.0	184999	-9.236208	3.499246	10.861674	-27.697449	-9.236413	3.4990287	12.53793	-25.418335	-9.236479	3.499596	11.707301	-26.560677	8.811217	3.7639735	960.8794786930084	25.96971569190154
38	-12.073926	3.275728	-2.4522712	-19.183958	-11.355341	3.383132	-3.1334329	-16.56814	50.0	50.0	189999	-9.133372	3.463781	9.265958	-26.761234	-9.133372	3.4641068	19.617403	-26.244398	-9.133235	3.4644518	8.885558	-27.36629	8.72769	3.599979	987.0387802124023	25.974704792625026
39	-11.605003	3.463591	-2.447867	-18.88203	-9.918797	3.6783	-3.2159026	-15.33054	50.0	50.0	194999	-9.038513	3.4489744	10.767401	-27.890331	-9.038677	3.4494596	17.60899	-26.731102	-9.038634	3.4500813	12.952758	-25.58082	8.659344	3.6255789	1012.9770677089691	25.973771021916317
40	-13.099061	3.4764116	-4.1766834	-24.887905	-10.0772	3.7601163	-3.6439798	-15.710087	50.0	50.0	199999	-9.014249	3.4866805	12.170902	-25.566278	-9.014312	3.487285	8.33953	-25.983675	-9.014285	3.487346	12.423373	-26.682127	8.606616	3.5805926	1039.017281293869	25.97543211579323
41	-12.352431	2.9701412	-2.8032463	-20.05598	-12.758899	1.6604674	-10.625011	-14.672455	50.0	50.0	204999	-8.993341	3.4805372	12.0872345	-25.110178	-8.993438	3.4814959	9.347912	-26.231636	-8.993359	3.482572	13.546192	-26.507277	8.566954	3.689393	1064.946358203888	25.97430147194281
42	-12.593342	2.7678125	-3.3068068	-17.999983	-12.0880165	3.9838006	-3.0266016	-16.845089	50.0	50.0	209999	-8.96825	3.4781313	16.787285	-26.273499	-8.968289	3.479271	14.545774	-25.455524	-8.96815	3.479884	8.999519	-26.689653	8.543933	3.628875	1090.887514591217	25.97351230326153
43	-12.250998	2.7861743	-2.8273523	-18.06673	-11.20975	4.844255	-1.516299	-16.031664	50.0	50.0	214999	-8.961748	3.4874043	11.850477	-24.68822	-8.961759	3.487205	8.273177	-25.188381	-8.961698	3.4888747	12.036382	-25.976963	8.531761	3.6752121	1117.1193442344666	25.979519683261252
44	-12.38844	3.2342942	-2.7021916	-22.397524	-12.264208	1.8883228	-9.726786	-16.039854	50.0	50.0	219999	-8.954449	3.5127175	8.444496	-26.163982	-8.954355	3.5130022	19.495846	-27.082272	-8.954592	3.5132961	12.003405	-28.14436	8.552313	3.5613728	1143.1919181346893	25.98163454099135
45	-11.567238	3.3106036	-3.4322991	-18.62533	-11.536501	4.4116497	-0.63501376	-15.872689	50.0	50.0	224999	-8.938353	3.522843	9.985098	-25.484911	-8.938311	3.5240853	13.77956	-26.762796	-8.938398	3.5238862	8.84239	-26.383547	8.52396	3.6406202	1169.1832909584045	25.9818509472741
46	-11.8425045	3.1437433	-3.5581949	-20.399202	-10.274067	3.979567	-2.9179208	-16.094606	50.0	50.0	229999	-8.916	3.5268338	9.672667	-25.65372	-8.91626	3.5277247	16.825329	-26.29261	-8.916102	3.5271652	10.099537	-24.871414	8.467425	3.610649	1195.1776304244995	25.982122447179712
47	-11.661541	3.326201	-2.8118012	-18.070042	-9.962408	4.268176	-2.2233193	-17.852526	50.0	50.0	234999	-8.860015	3.491909	12.328036	-24.915525	-8.859855	3.492871	13.823222	-26.053741	-8.859859	3.4925668	12.524326	-26.694164	8.4069605	3.4081542	1221.1706004142761	25.982353245958368
48	-12.446369	2.773001	-2.7557697	-18.500113	-9.920014	4.1349187	-2.6218202	-14.330448	50.0	50.0	239999	-8.826056	3.4987535	10.13702	-24.574226	-8.826005	3.5001206	11.885868	-25.046925	-8.826162	3.4996736	8.680134	-27.099886	8.363997	3.4397454	1247.389233827591	25.98727574944496
49	-11.37414	3.504625	-2.5105119	-19.82606	-11.545277	2.38683	-7.63882	-15.531626	50.0	50.0	244999	-8.785612	3.498749	12.250506	-25.216923	-8.785567	3.49847	12.074673	-24.591515	-8.785689	3.4991055	11.241432	-24.126001	8.373354	3.337875	1273.377212047577	25.987290090444137
50	-12.256698	3.144827	-2.8528442	-19.010706	-10.4091015	3.4936259	-1.0734404	-14.612888	50.0	50.0	249999	-8.723521	3.5100775	12.15485	-24.493631	-8.723577	3.5105443	14.501091	-24.095528	-8.72358	3.5112646	13.214086	-24.801891	8.364172	3.3146234	1299.4355628490448	25.988711290359497
51	-12.894046	2.8302064	-3.3421636	-18.765593	-12.526138	3.9295511	-3.3021188	-16.33519	50.0	50.0	254999	-8.646513	3.5077744	9.86924	-25.899208	-8.646643	3.506729	12.742048	-24.441769	-8.646557	3.5078664	13.550473	-25.032677	8.240449	3.2037308	1326.019677400589	26.00038586878309
52	-12.055981	4.0691752	-2.5624793	-19.371	-12.947062	1.4571134	-11.199884	-16.013372	50.0	50.0	259999	-8.627865	3.5055282	9.539696	-26.477636	-8.628012	3.5056126	8.667228	-27.525635	-8.628026	3.5064907	12.543902	-24.810297	8.240709	3.1632028	1352.144404888153	26.002777053759647
53	-12.805314	2.8692317	-2.7495089	-18.397398	-10.285078	2.2722616	-7.5078173	-13.633701	50.0	50.0	264999	-8.57977	3.5105937	10.055311	-25.457188	-8.580045	3.5109584	11.614934	-24.134739	-8.580063	3.5112712	10.663119	-25.896112	8.1375675	3.131123	1378.1307764053345	26.00246751083518
54	-12.304435	4.252956	-2.6607304	-19.689598	-12.259054	1.4040942	-9.879243	-14.532988	50.0	50.0	269999	-8.548952	3.489054	13.820395	-23.478586	-8.548969	3.4893017	18.099197	-23.305027	-8.549058	3.4904544	8.8834505	-24.606865	8.162491	3.1176133	1403.780818939209	25.995941131203264
55	-12.701025	3.273195	-2.5179753	-20.040642	-11.549651	3.1304333	-3.9758394	-17.051456	50.0	50.0	274999	-8.516496	3.4940457	9.729657	-25.289806	-8.516479	3.4953885	10.066711	-27.445068	-8.516413	3.4952765	21.702742	-27.594194	8.157015	3.1082652	1429.8435921669006	25.99715626456521
56	-13.1051035	2.7980871	-3.7106194	-19.676834	-10.250899	2.405529	-7.4383955	-15.41865	50.0	50.0	279999	-8.49951	3.463906	15.16843	-23.150406	-8.499725	3.4638314	16.41487	-22.774942	-8.499674	3.464851	37.50659	-23.434738	8.196153	3.1301847	1455.887959241867	25.997999306235993
57	-11.834159	3.1300368	-2.4195924	-18.109474	-11.240969	3.9785979	-3.2989569	-17.551054	50.0	50.0	284999	-8.487221	3.4500225	19.594465	-28.465162	-8.487174	3.450136	14.496387	-26.876743	-8.487318	3.4497457	14.545131	-24.469795	8.198245	2.997911	1482.076928138733	26.001349670845165
58	-12.414994	3.1789098	-3.1273406	-18.970724	-9.312896	3.4548767	-2.0790856	-13.081374	50.0	50.0	289999	-8.495342	3.4517083	8.103916	-28.594435	-8.495499	3.4512656	10.466929	-30.166964	-8.495519	3.4525254	8.881998	-29.916107	8.169078	2.9433613	1508.1491377353668	26.002571373150268
59	-11.387163	3.3969727	-2.972359	-18.05113	-8.637465	4.1968994	-1.5083424	-13.630404	50.0	50.0	294999	-8.482938	3.4478586	16.6461	-26.741734	-8.483025	3.447862	9.594633	-32.932285	-8.483042	3.448528	11.633409	-26.966806	8.191911	2.9698024	1534.301293373108	26.005106695627763
60	-12.315535	3.637531	-2.3778942	-21.79725	-9.026599	5.2483296	-1.695547	-15.081496	50.0	50.0	299999	-8.511897	3.473627	9.1154	-26.797152	-8.511852	3.4741988	26.786083	-26.370867	-8.511969	3.473707	20.115997	-27.868008	8.154436	3.0477011	1560.6272807121277	26.010454710324606
61	-12.562891	3.356485	-2.7951813	-18.990057	-12.049445	1.510273	-9.049669	-14.571532	50.0	50.0	304999	-8.527916	3.4972053	12.770623	-25.727037	-8.528063	3.4973633	36.400055	-24.027792	-8.527978	3.4968848	9.878622	-24.15252	8.157869	3.0596833	1586.5135433673859	26.008418774995647
62	-12.361036	3.1025643	-3.933754	-17.095507	-10.646691	3.049018	-3.9864647	-14.459801	50.0	50.0	309999	-8.520647	3.5124393	9.530627	-25.382936	-8.520834	3.512809	16.44025	-25.747448	-8.520931	3.5131807	14.482649	-24.962898	8.192913	3.0415816	1612.4851734638214	26.00782541305788
63	-12.119677	3.8506956	-2.9424026	-18.992273	-11.834372	2.1653564	-7.0796075	-14.369715	50.0	50.0	314999	-8.527012	3.5382802	7.2840023	-23.80778	-8.527068	3.5389998	19.134537	-25.059174	-8.527121	3.5401387	9.687703	-24.663078	8.09867	3.0238137	1638.2764496803284	26.00438812422374
64	-12.389961	3.3905737	-1.9461497	-17.752	-10.237635	4.3900747	-1.4662088	-14.414275	50.0	50.0	319999	-8.519687	3.54505	9.385681	-25.359991	-8.519875	3.5454683	13.980409	-24.346054	-8.519725	3.5452695	11.584888	-26.406065	8.182905	3.13031	1664.473634004593	26.007400561124086
65	-11.689964	3.5097065	-2.3986928	-21.298918	-11.631753	3.460411	-3.2188585	-14.889658	50.0	50.0	324999	-8.543763	3.5394468	10.675033	-26.102777	-8.543918	3.541181	13.721617	-25.079414	-8.54386	3.5405643	12.355756	-24.50621	8.233717	3.030907	1690.5523056983948	26.00849704008836
66	-12.49098	3.3580341	-2.2222385	-19.849136	-11.226423	3.4520638	-3.480994	-16.466393	50.0	50.0	329999	-8.576097	3.6097264	9.757891	-25.854052	-8.576138	3.6093023	11.231858	-24.621101	-8.576202	3.610485	10.821402	-26.279192	8.186215	3.11241	1716.8810544013977	26.013349345236115
67	-12.729936	3.1213655	-1.8916372	-17.693726	-9.226698	2.4077768	-4.29824	-14.432794	50.0	50.0	334999	-8.55821	3.5945048	11.900647	-30.396793	-8.558265	3.5947978	9.759346	-28.423319	-8.558222	3.5948703	11.28964	-28.095846	8.214207	3.0868185	1742.9374563694	26.013991914578337
68	-12.8796	3.0171843	-4.0441937	-18.353739	-11.363979	3.7835922	-3.8539402	-16.37334	50.0	50.0	339999	-8.565617	3.5990705	9.84292	-26.450777	-8.565926	3.598358	12.283352	-24.928265	-8.56566	3.6005077	16.223001	-26.491753	8.223296	3.1305175	1769.0101730823517	26.01485551806057
69	-12.673645	3.6166418	-2.8438632	-18.990063	-10.383795	3.3611567	-1.6440485	-14.758329	50.0	50.0	344999	-8.528126	3.5824006	16.948473	-25.403936	-8.528242	3.5818958	13.239576	-26.74061	-8.528026	3.5819902	12.929266	-25.077665	8.207114	3.0969257	1795.4082207679749	26.02040902428005
70	-12.746973	3.8945684	-2.6552055	-22.177217	-10.123261	5.2364454	-2.6117496	-15.238931	50.0	50.0	349999	-8.464921	3.5471914	11.947967	-24.470917	-8.464993	3.5482166	18.368557	-26.326067	-8.465018	3.547665	8.181009	-24.406929	8.118345	3.0983472	1821.5096516609192	26.02156647954668
71	-12.627575	3.8286407	-2.3846443	-20.503262	-12.03303	3.766373	-3.291858	-16.625343	50.0	50.0	354999	-8.425212	3.4991393	15.318822	-27.038548	-8.425073	3.4996266	10.415611	-24.528973	-8.425162	3.4995518	15.746218	-26.451214	8.125131	2.9432366	1847.6242244243622	26.022876427207194
72	-12.892728	3.3930404	-2.496198	-17.88271	-11.651741	2.689583	-8.459729	-15.154042	50.0	50.0	359999	-8.39833	3.4605856	15.026505	-25.15373	-8.398459	3.461217	25.303701	-24.893675	-8.398201	3.4619937	12.122597	-26.753828	8.10788	2.9742036	1873.8078145980835	26.025108565886814
73	-13.003524	3.1791363	-3.9291847	-20.123825	-10.272098	5.1521325	-0.61725456	-15.922799	50.0	50.0	364999	-8.416167	3.4850576	12.424621	-25.260439	-8.416252	3.4859529	15.675803	-25.35249	-8.416052	3.48564	9.230031	-25.36927	8.106581	3.0219991	1899.686399936676	26.023101398389635
74	-12.306034	3.4248421	-3.0639842	-19.061089	-11.857009	2.6742258	-6.8989477	-15.707587	50.0	50.0	369999	-8.400327	3.4716804	10.738838	-27.547146	-8.400314	3.4711814	20.267414	-24.304308	-8.400483	3.471531	16.855997	-26.919653	8.081904	2.9920073	1925.7760014533997	26.02400004863739
75	-13.268379	3.4235537	-3.587118	-21.157782	-13.071429	2.599662	-8.52299	-17.37512	50.0	50.0	374999	-8.434194	3.4788163	17.989925	-25.088305	-8.434232	3.4786189	20.088207	-26.036087	-8.434237	3.4793434	18.023247	-26.14959	8.131216	2.9488719	1951.8539533615112	26.024719400405885
76	-13.097151	3.090258	-3.2819588	-18.03335	-11.521189	1.9130373	-7.9171996	-14.119942	50.0	50.0	379999	-8.446763	3.4931316	11.703315	-24.681923	-8.446774	3.4935594	17.568127	-24.087408	-8.446558	3.4927723	10.17396	-24.320646	8.127958	2.9922376	1978.148271560669	26.028266756158125
77	-12.681047	4.0784507	-2.8908672	-29.034283	-10.2675	3.0528207	-3.1637604	-13.683117	50.0	50.0	384999	-8.449299	3.4787283	11.172058	-25.95412	-8.449355	3.478968	12.110296	-24.879618	-8.449434	3.47914	17.899754	-27.85588	8.156082	3.0358698	2004.2051000595093	26.02863768788127
78	-12.694939	3.6763117	-2.3519921	-20.383759	-10.863714	5.2475486	-3.1405647	-18.31121	50.0	50.0	389999	-8.439176	3.4484093	12.820942	-27.15535	-8.439114	3.450085	13.06859	-26.82777	-8.439346	3.4500854	12.550482	-26.961102	8.178852	3.0581985	2030.3720395565033	26.03041079105475
79	-12.757268	3.0637684	-3.85048	-18.783184	-10.950826	1.2040627	-9.0854225	-12.736452	50.0	50.0	394999	-8.449184	3.4438329	12.727381	-26.481977	-8.449155	3.4438226	16.228577	-25.640688	-8.449348	3.4441266	13.685586	-26.933113	8.162542	3.0161467	2056.300069332123	26.02911482883405
80	-13.203927	2.8964782	-3.0540428	-18.940918	-11.614977	2.118344	-8.821887	-15.154054	50.0	50.0	399999	-8.447726	3.4376588	8.761217	-26.557827	-8.447365	3.4392104	14.946768	-27.830906	-8.447577	3.4392855	12.844746	-25.493687	8.18492	2.9195342	2082.4483664035797	26.030604600906372
81	-12.470192	3.2561157	-2.8938203	-19.12057	-10.039345	4.697322	-1.0405878	-16.232323	50.0	50.0	404999	-8.442263	3.4382133	9.185394	-25.859379	-8.442043	3.439622	12.008402	-25.633213	-8.442031	3.4397945	35.52365	-24.726784	8.218017	2.911947	2108.8530740737915	26.035223163204428
82	-12.872098	3.7892134	-2.8920114	-20.541668	-11.79669	3.2360146	-5.374597	-15.60488	50.0	50.0	409999	-8.445526	3.459063	14.494722	-27.17665	-8.445459	3.4593234	12.833246	-26.692335	-8.445713	3.4596713	10.929898	-29.673048	8.189846	2.9593878	2134.856405735016	26.034834242448575
83	-12.2406845	2.987955	-2.3986735	-18.165619	-12.133185	1.9451597	-9.844187	-15.656404	50.0	50.0	414999	-8.433183	3.4758792	12.436174	-25.98409	-8.433163	3.4762516	17.482311	-26.727337	-8.432998	3.4757478	9.689093	-24.390926	8.184853	2.9640648	2160.753277540207	26.033172041536815
84	-13.136472	2.7911325	-2.8360584	-18.631563	-13.266971	1.9477272	-8.953011	-16.640844	50.0	50.0	419999	-8.414059	3.4715304	10.04899	-26.01369	-8.414271	3.4713721	8.862067	-28.997967	-8.41429	3.471516	12.094746	-26.046686	8.17711	2.9009945	2186.837669610977	26.03378180662791
85	-12.702855	3.454711	-2.8397834	-19.103506	-13.003845	3.9700534	-1.7921009	-16.087559	50.0	50.0	424999	-8.413961	3.4785194	11.212982	-25.208225	-8.414304	3.4775732	16.518194	-25.159718	-8.41448	3.4786758	12.105352	-25.626295	8.138758	2.911607	2212.951889038086	26.034728128769817
