Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	Time Steps	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ	Time	AVG Time Per Epoch
1	55.404865	17.45159	137.53261	26.89771	268.37665	114.7996	493.0269	129.25325	6.100122	28.9	4999	29.444862	19.639177	88.706245	-0.15309289	29.445028	19.641771	88.65241	-0.5354673	-32.50969	3.7751153	18.051352500915527	18.051355123519897
2	55.28303	17.230616	129.46492	26.792522	323.04938	127.12104	614.8473	184.66318	6.0863748	34.8	9999	60.86392	50.376915	193.3663	4.335777	60.863712	50.3816	193.34056	4.560026	-78.543175	20.625772	40.676138401031494	20.338070511817932
3	573.20715	395.16367	1977.9285	192.38458	436.79315	121.75111	624.9199	250.1645	61.555557	46.9	14999	107.27102	92.264145	276.89697	0.3251464	107.27425	92.26292	281.07574	0.45971557	-133.81657	95.68951	66.52996397018433	22.176655610402424
4	2579.4346	2926.0305	9347.132	222.47351	9359.524	0.08991537	9359.625	9359.301	276.22223	1000.0	19999	158.97339	122.05853	342.46243	-0.87140954	158.97757	122.05687	344.49377	-2.6134202	-184.74437	179.93231	96.07308149337769	24.018270909786224
5	9340.18	3.1113827	9343.521	9335.626	9316.076	0.8436383	9317.262	9314.857	1000.0	1000.0	24999	208.99725	143.65225	393.74078	-0.5442114	209.00035	143.65195	390.27676	-3.7468503	-234.74605	461.0596	125.75572967529297	25.15114631652832
6	9328.439	1.8866642	9331.72	9326.484	9311.019	0.32334572	9311.569	9310.616	1000.0	1000.0	29999	250.9077	152.07916	413.01794	3.1464934	250.90828	152.07712	414.46765	-0.18473548	-276.10184	917.9643	155.022855758667	25.837142944335938
7	9322.834	2.6678703	9326.165	9318.823	9310.948	0.31467488	9311.479	9310.461	1000.0	1000.0	34999	274.86276	148.44992	421.02792	1.055433	274.8623	148.45125	421.8274	-2.7607741	-299.12064	1531.994	184.37272095680237	26.33896040916443
8	9319.228	1.9312449	9322.096	9316.535	9310.742	0.47675568	9311.299	9309.867	1000.0	1000.0	39999	295.4201	146.03812	444.32776	1.3842778	295.41913	146.04231	443.34326	0.27252507	-315.86176	1237.5936	211.6890320777893	26.461129277944565
9	8620.782	1391.3348	9317.562	5838.113	9317.425	0.3087235	9318.081	9316.937	925.4	1000.0	44999	317.88596	148.45085	465.8819	1.0093889	317.88614	148.45764	462.58237	1.2343694	-334.77652	1074.2875	240.0912275314331	26.6768032974667
10	8864.478	906.0767	9318.623	7052.326	9314.964	0.13896316	9315.145	9314.744	951.4	1000.0	49999	308.72394	137.36044	462.47488	0.28328246	308.72205	137.35	465.30493	0.055163756	-328.05743	2417.5	266.51360630989075	26.651360845565797
11	7508.721	3230.1152	9318.019	473.89444	5819.5913	4273.8896	9310.108	547.9595	806.0	625.2	54999	323.16516	135.439	485.7957	-8.219584	323.16016	135.42201	470.27957	-49.624287	-342.8902	2059.6155	292.05963253974915	26.550875880501486
12	971.2746	1219.1624	8196.152	305.5391	749.9138	288.59866	1073.201	276.9845	104.4	80.5	59999	327.11908	131.94965	472.69608	-8.7173195	327.12344	131.9325	472.87424	-49.55699	-343.06165	1985.8784	315.31253361701965	26.276044646898907
13	6850.6284	3012.4084	9322.703	1145.8007	9311.471	0.20077589	9311.696	9311.05	735.1429	1000.0	64999	325.83066	130.93265	476.66525	-9.240259	325.83313	130.92374	478.98746	-20.872234	-340.7479	1841.6407	341.04810643196106	26.234469890594482
14	5856.2734	3952.1467	9316.512	323.29904	9345.244	0.31113273	9345.854	9344.669	628.75	1000.0	69999	320.8743	127.873604	473.37457	-8.309796	320.87393	127.86763	479.55527	-12.072995	-335.9907	2287.2617	366.9376153945923	26.209829841341293
15	3876.0388	3416.9722	9317.873	315.02478	9331.861	0.35864925	9332.724	9331.427	416.15384	1000.0	74999	314.0959	120.80682	469.8206	-8.7330885	314.0964	120.79326	468.99396	-14.417622	-331.60156	2902.7783	392.49680352211	26.166453711191814
16	6635.015	1918.4974	9320.705	3978.6929	9333.291	1.8477675	9338.775	9332.083	712.0	1000.0	79999	318.6266	115.72188	455.81757	-8.330501	318.62842	115.69384	453.9436	-16.734531	-335.42154	2434.7007	417.99561166763306	26.12472589313984
