Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	Time Steps	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageQ3Vals	StdQ3Vals	MaxQ3Vals	MinQ3Vals	LossPi	LossQ	Time	AVG Time Per Epoch
15	5198.9634	49.662766	5261.99	5132.116	5780.1665	44.85568	5835.8354	5711.361	1000.0	1000.0	74999	109.374985	64.00752	231.93832	-4.5908947	109.37523	64.00574	232.66428	-2.0432851	109.37502	64.007195	230.26651	-3.328188	-112.09373	31.044918	368.35231947898865	24.556821457544963
16	5478.7837	93.40316	5662.7905	5413.4165	5843.587	103.00256	6015.833	5670.314	1000.0	1000.0	79999	124.904305	70.156425	251.95282	-5.867841	124.90488	70.153435	249.92928	-9.201466	124.90467	70.155975	250.84758	-4.2373466	-127.6038	34.341476	393.44825744628906	24.59051625430584
17	5617.7783	70.52099	5706.167	5506.115	6138.672	82.8368	6300.811	6001.4277	1000.0	1000.0	84999	140.59761	76.08777	268.95065	-9.075367	140.59772	76.08522	269.40704	-10.197654	140.59831	76.08623	270.0761	-10.651444	-143.47575	37.860912	418.1809051036835	24.598876911051132
18	5735.882	26.06885	5782.23	5706.486	6288.065	128.39117	6445.3613	6015.8286	1000.0	1000.0	89999	156.15227	81.26599	290.1711	-10.752165	156.15268	81.26271	290.6652	-8.83573	156.1523	81.26453	289.50916	-21.521595	-159.12364	40.47325	443.2279620170593	24.62377581331465
19	5918.3237	139.49773	6061.533	5681.984	5028.839	1476.2614	6315.007	1381.0419	1000.0	1000.0	94999	171.77458	85.97298	305.71313	-16.21961	171.77483	85.970055	307.65118	-14.898847	171.77507	85.97226	306.6042	-18.91968	-174.97923	42.83074	468.41526317596436	24.653435042029933
20	5992.038	154.47174	6222.703	5797.738	4660.1343	1367.9646	5999.719	1431.8431	1000.0	1000.0	99999	186.90324	90.59298	326.56528	-13.221714	186.90363	90.58949	328.97397	-11.60981	186.90361	90.59111	328.5148	-20.52094	-190.02193	47.130127	493.4606308937073	24.673031651973723
21	5093.4795	1987.7554	6181.8145	1120.7908	5820.8325	590.87787	6293.942	4145.4746	1000.0	1000.0	104999	200.58426	94.89848	343.66992	-32.83599	200.58447	94.89463	346.28394	-33.09019	200.584	94.89667	343.56335	-37.856102	-203.76927	49.37335	518.5594081878662	24.693305253982544
22	6185.6714	133.41109	6332.5996	5981.181	6693.585	71.05311	6789.378	6577.6167	1000.0	1000.0	109999	213.57304	99.16699	355.54123	-31.637182	213.57306	99.16371	354.99014	-34.019257	213.57393	99.16497	354.4013	-35.314957	-216.38596	54.019913	543.4526515007019	24.7023933800784
23	6259.4185	118.93994	6431.0664	6079.236	6418.927	107.86587	6618.9116	6247.4717	1000.0	1000.0	114999	226.74472	103.07681	384.68613	-43.280727	226.7452	103.071754	383.21103	-41.16153	226.74487	103.07552	385.7184	-44.874756	-229.7099	55.199474	568.0912494659424	24.69961963529172
24	6270.3613	158.95389	6546.3506	6102.967	7100.1157	66.97557	7220.8447	6968.8535	1000.0	1000.0	119999	239.87996	106.35315	395.85193	-47.56585	239.87953	106.34998	396.2345	-49.401733	239.87978	106.353226	396.08975	-52.136814	-242.86206	61.93115	592.9581775665283	24.706590831279755
25	6501.4688	182.50473	6710.4976	6183.562	6690.3647	128.25122	6875.6284	6523.256	1000.0	1000.0	124999	252.4184	109.42053	405.7012	-55.83567	252.41919	109.415306	405.69882	-44.047375	252.41833	109.41842	408.0714	-44.76027	-256.02856	64.21423	617.8465664386749	24.71386273384094
26	6473.997	166.46272	6642.152	6193.305	6980.788	118.68144	7148.0386	6802.003	1000.0	1000.0	129999	264.71887	112.24697	421.45032	-60.01946	264.7191	112.2435	418.85965	-47.47115	264.71915	112.24618	420.5915	-57.171436	-267.54196	63.735725	642.8028788566589	24.723187749202435
27	6596.689	146.79468	6756.067	6351.0303	6810.677	137.64214	6977.9883	6573.19	1000.0	1000.0	134999	276.6191	114.656105	426.8113	-46.738567	276.6193	114.65065	428.43643	-43.48507	276.6188	114.65473	427.79053	-47.63859	-279.73837	67.990135	667.6812508106232	24.72893530351144
28	6670.5063	182.5432	6940.2236	6394.265	7224.043	69.46288	7321.466	7105.474	1000.0	1000.0	139999	287.94986	117.11888	437.61755	-59.903034	287.94992	117.11494	437.24664	-53.15027	287.95023	117.1173	437.37366	-57.26225	-290.7759	67.83811	692.6542131900787	24.73765059028353
29	6687.2983	142.37769	6827.0977	6429.4736	7276.6797	116.28088	7480.7563	7037.578	1000.0	1000.0	144999	299.3637	119.22929	447.07986	-77.746254	299.36444	119.224625	447.55865	-75.75189	299.3634	119.22819	446.43948	-73.87776	-302.13528	69.165344	717.5599443912506	24.74344643231096
30	6792.6875	70.22337	6875.373	6667.4106	7132.69	125.63185	7334.669	6900.709	1000.0	1000.0	149999	310.28918	121.026535	460.3095	-64.75836	310.28867	121.022995	459.74368	-56.936687	310.28876	121.0256	459.77783	-70.79712	-313.11212	66.35466	742.2391765117645	24.741305955251057
31	6701.1445	34.123608	6738.7656	6638.743	7314.466	95.75799	7482.972	7165.3174	1000.0	1000.0	154999	320.20978	123.182106	473.23068	-53.36356	320.21045	123.17775	474.08194	-50.14862	320.21042	123.17986	473.0175	-58.25936	-323.08963	73.24399	767.4094882011414	24.755144857591198
32	6769.378	99.17383	6891.461	6636.3926	7505.1523	105.94425	7715.235	7344.7783	1000.0	1000.0	159999	330.85178	124.463326	479.6348	-51.518444	330.8519	124.460075	479.16122	-68.083275	330.85175	124.4631	480.03583	-52.846027	-334.42465	72.79352	792.4577870368958	24.764305911958218
33	6708.339	104.028366	6886.713	6621.354	7232.708	136.03398	7397.829	6983.5786	1000.0	1000.0	164999	340.54208	125.53403	487.35507	-43.543247	340.54166	125.531006	486.58832	-49.11324	340.54214	125.5322	487.83533	-38.946358	-343.74896	74.587234	817.4846136569977	24.772261077707466
34	6932.251	187.74924	7232.278	6698.3857	7675.7554	93.45648	7766.1294	7438.2476	1000.0	1000.0	169999	349.8498	126.640755	497.39597	-56.787025	349.85004	126.63762	497.79572	-50.54629	349.84967	126.63968	495.67194	-52.793266	-352.60342	71.25721	842.2994167804718	24.77351232135997
35	7023.8306	187.80069	7235.1104	6670.3877	7604.241	94.19825	7810.4473	7438.458	1000.0	1000.0	174999	358.73608	127.74978	504.17087	-45.897186	358.73602	127.74614	500.99747	-42.481514	358.73566	127.7485	501.72784	-53.80274	-362.28424	72.565384	867.0078945159912	24.771654197147914
36	6964.237	17.086847	6983.7217	6933.694	7505.3633	59.223743	7593.648	7394.39	1000.0	1000.0	179999	367.4715	128.7146	513.8454	-43.968464	367.47137	128.71199	513.24286	-41.902794	367.4709	128.71382	513.33514	-39.09716	-370.89413	70.000175	892.0553798675537	24.779316167036693
37	6985.874	237.93715	7189.7017	6519.2915	7818.643	121.070755	8091.019	7600.2812	1000.0	1000.0	184999	376.28656	129.20276	522.68414	-52.933113	376.28665	129.19899	523.8379	-64.43484	376.28665	129.20026	521.5058	-62.3922	-379.7012	70.41964	916.9364013671875	24.782064966253333
38	7063.6265	28.49574	7102.777	7023.246	7890.7705	109.39256	8066.777	7675.667	1000.0	1000.0	189999	383.9581	129.9364	535.6959	-50.9788	383.9581	129.9329	533.1025	-48.78324	383.95813	129.93541	530.7732	-49.43036	-387.8322	73.78225	942.0039384365082	24.78957738374409
39	7088.875	89.00026	7231.84	6979.4326	7698.1733	159.71037	7990.286	7443.651	1000.0	1000.0	194999	391.59576	130.48912	540.6449	-61.91026	391.5957	130.48598	538.2979	-54.432533	391.59528	130.4872	538.7789	-57.692123	-394.45804	74.621414	966.8691000938416	24.791515435927952
40	7197.3955	123.433464	7351.6294	7001.354	7788.079	66.831795	7861.7793	7606.8955	1000.0	1000.0	199999	398.7089	131.11853	546.6808	-59.14583	398.7084	131.11621	547.18115	-67.80713	398.70862	131.11641	549.9705	-78.230965	-401.1529	70.192375	991.7714157104492	24.79428544640541
41	7056.9795	75.7452	7171.684	6959.998	7909.678	146.08194	8289.894	7737.4507	1000.0	1000.0	204999	405.88126	131.55809	553.6858	-67.506355	405.88153	131.55522	551.7318	-58.958633	405.88083	131.5567	553.0551	-66.82936	-408.53098	72.36748	1016.7591152191162	24.79900286837322
42	7172.1313	106.23982	7311.424	7007.8477	7766.686	100.59679	7935.457	7640.5107	1000.0	1000.0	209999	412.45905	131.84238	558.1496	-55.612686	412.45847	131.83984	558.35	-58.14089	412.45853	131.84149	558.6283	-85.0772	-415.49692	73.11295	1041.8732731342316	24.806506554285686
43	7243.7803	67.646194	7335.9766	7164.9805	8076.4463	152.2254	8282.101	7803.7163	1000.0	1000.0	214999	419.36502	131.82553	567.05927	-54.301422	419.36484	131.82397	567.49493	-45.662666	419.36536	131.82454	569.96765	-60.09965	-422.31448	73.58051	1066.809829711914	24.80953097343445
44	7275.888	103.70909	7449.498	7148.8877	7902.4766	108.34138	8079.2954	7720.4946	1000.0	1000.0	219999	425.3726	132.08482	570.03186	-57.12614	425.3722	132.08156	573.1849	-55.380962	425.3724	132.08257	573.02954	-59.71898	-428.47934	74.32299	1091.6279718875885	24.809726677157663
45	7257.8086	81.59471	7403.283	7155.6196	7695.198	113.766106	7879.4136	7516.786	1000.0	1000.0	224999	431.6447	132.00067	574.1139	-64.519905	431.64444	131.99796	573.0518	-55.871254	431.6444	131.99834	572.9821	-46.747986	-434.4763	71.57572	1116.7625949382782	24.816946601867677
46	7305.552	68.51612	7384.5645	7214.2544	7715.689	192.99289	8033.226	7395.6934	1000.0	1000.0	229999	437.51044	132.06425	576.334	-64.40382	437.5097	132.0633	577.0714	-52.921066	437.50998	132.0641	576.2769	-57.33455	-440.40414	71.53137	1141.5343525409698	24.815964232320372
47	7402.2188	101.889656	7581.675	7285.216	7984.107	87.368996	8104.677	7817.426	1000.0	1000.0	234999	442.8863	132.55318	583.8706	-44.88058	442.8862	132.55177	581.1884	-39.496826	442.88617	132.55176	581.99396	-42.64398	-445.79236	70.0785	1166.510358095169	24.819369361755697
48	7337.357	41.93457	7399.6045	7274.4585	7881.047	134.04056	8074.239	7631.4062	1000.0	1000.0	239999	448.62622	132.45818	585.07654	-49.719185	448.62598	132.45535	586.81305	-61.338696	448.62598	132.45671	586.2415	-51.863384	-451.90744	69.62787	1191.5002253055573	24.82292140026887
49	7421.194	75.05053	7509.889	7296.17	8016.8604	87.65425	8203.083	7879.197	1000.0	1000.0	244999	453.40585	132.98056	590.2728	-59.653625	453.40585	132.97815	590.8702	-71.06214	453.40558	132.979	590.9289	-62.28067	-455.64038	71.17255	1216.3494617938995	24.823458442882615
50	7538.9014	115.74927	7669.094	7326.137	7942.3906	119.66911	8084.8213	7730.1113	1000.0	1000.0	249999	458.29688	133.68509	594.05286	-71.89473	458.2966	133.68236	596.7875	-59.46155	458.29642	133.6828	595.6062	-80.85089	-461.75424	70.04041	1241.3696568012238	24.82739317893982
51	7431.6797	103.7623	7582.8535	7288.844	7969.582	142.79636	8160.1377	7614.889	1000.0	1000.0	254999	463.07724	134.45787	603.3357	-73.19254	463.07864	134.4522	604.29944	-64.65993	463.07758	134.45767	604.3464	-95.072365	-465.64316	71.26668	1266.4264442920685	24.831891101949356
52	7542.142	186.59567	7797.9463	7309.8745	8272.769	86.31231	8431.177	8114.184	1000.0	1000.0	259999	468.06778	134.60225	608.8723	-75.15981	468.0689	134.59598	610.1894	-75.6738	468.06732	134.60141	608.0064	-69.55263	-470.25476	72.24383	1291.2431864738464	24.831599781146416
53	7600.007	78.274605	7709.595	7505.191	8404.193	112.42865	8613.981	8198.299	1000.0	1000.0	264999	472.34952	135.49431	611.283	-70.51611	472.35162	135.48318	609.34357	-60.690403	472.3489	135.4925	610.7279	-60.60698	-474.66367	75.361664	1316.103553533554	24.832142564485657
54	7561.7876	169.32487	7764.478	7332.4565	8287.778	108.01063	8405.016	8057.0537	1000.0	1000.0	269999	477.18906	135.5698	617.3596	-76.61671	477.1922	135.55585	615.5988	-80.39354	477.1889	135.56744	616.4084	-92.586464	-480.27237	72.5307	1340.9887557029724	24.83312515417735
55	7612.8765	157.652	7768.438	7330.2407	7801.9336	71.20527	7923.3916	7686.5605	1000.0	1000.0	274999	481.30396	136.11127	617.8678	-102.52267	481.30637	136.09995	616.61237	-102.07223	481.30368	136.11101	617.52936	-110.96014	-484.08096	73.74631	1365.902088880539	24.834583473205566
56	7664.702	54.774918	7759.277	7593.754	7917.69	69.34355	7974.4854	7764.5693	1000.0	1000.0	279999	485.92923	136.1804	622.0207	-82.18065	485.93002	136.17554	622.8984	-100.94698	485.92938	136.17815	620.5337	-97.2389	-489.1423	74.016716	1390.9047634601593	24.837585095848357
57	7753.672	178.94698	8085.3223	7541.0586	8394.47	78.74151	8534.073	8235.419	1000.0	1000.0	284999	489.94083	137.20953	623.65094	-97.03237	489.94098	137.20558	627.021	-78.82457	489.9407	137.2072	623.4055	-113.16759	-492.42163	72.83931	1415.9144580364227	24.840604568782606
58	7694.3047	64.10318	7756.068	7570.464	8328.711	96.5042	8500.54	8185.373	1000.0	1000.0	289999	494.28354	137.4955	626.03705	-83.95119	494.28406	137.49059	631.23267	-86.76617	494.2835	137.49352	628.00275	-81.96473	-497.06516	73.02254	1440.7341933250427	24.840244749496723
59	7746.314	80.818405	7858.415	7644.717	8179.4697	119.50751	8386.596	7948.9116	1000.0	1000.0	294999	498.3129	138.03545	633.16315	-107.34837	498.31317	138.03215	633.82935	-112.87569	498.31317	138.03328	634.0494	-110.02781	-501.47653	73.93593	1465.646454334259	24.84146536406824
60	7724.7017	116.66517	7930.2285	7578.0137	8329.645	121.995735	8548.807	8101.513	1000.0	1000.0	299999	502.513	138.00919	635.2643	-109.52574	502.51328	138.00548	635.8205	-116.20428	502.513	138.00676	634.9892	-108.74608	-505.1647	74.17426	1490.427663564682	24.840461095174152
61	7821.0127	121.14821	8022.7437	7676.744	8515.186	33.595413	8562.058	8457.998	1000.0	1000.0	304999	506.0573	138.67236	639.2612	-122.49741	506.05792	138.66798	637.8529	-131.08463	506.05777	138.66908	636.84235	-129.23592	-508.25586	74.060425	1515.431842803955	24.843145003084278
62	7842.2344	142.74733	8005.6675	7596.885	8405.223	122.17398	8648.955	8206.255	1000.0	1000.0	309999	510.0032	138.68253	643.1505	-117.667435	510.00345	138.67836	643.93176	-111.21268	510.00305	138.68002	643.4597	-120.24412	-512.4154	74.14951	1540.3571727275848	24.844470566318883
63	7949.5664	158.42249	8247.479	7790.693	8446.838	136.58098	8645.885	8148.1753	1000.0	1000.0	314999	513.95734	138.41824	650.2859	-118.21491	513.9576	138.41547	649.5456	-132.62524	513.9576	138.41608	647.3562	-115.1617	-516.89606	75.55849	1565.2602741718292	24.845401207606
64	7909.173	123.20325	8074.116	7713.479	8337.462	133.1181	8513.914	8034.872	1000.0	1000.0	319999	517.618	138.6917	656.88763	-126.54672	517.6182	138.68787	657.59296	-131.07787	517.6184	138.6878	655.6085	-94.3504	-520.2236	76.40229	1590.0876696109772	24.84511987492442
65	7849.126	125.32432	7988.1943	7644.95	8089.367	103.585045	8282.247	7922.32	1000.0	1000.0	324999	520.83936	139.16594	659.18353	-122.7529	520.8396	139.16217	657.18976	-125.08227	520.839	139.16414	656.9247	-126.86513	-523.7459	75.81339	1615.305006980896	24.850846294256357
66	7925.7607	75.06383	8027.3594	7812.7896	8544.096	118.99118	8759.197	8347.822	1000.0	1000.0	329999	524.10944	139.8001	662.1199	-159.95857	524.11053	139.79497	660.93774	-165.53954	524.1103	139.79681	660.67737	-129.49753	-526.5479	79.580696	1640.2382264137268	24.852094372113545
67	7917.525	188.6912	8173.7065	7634.0815	8523.781	58.008984	8582.012	8408.524	1000.0	1000.0	334999	527.51636	139.75652	662.0457	-142.82181	527.5165	139.75395	659.3879	-144.61195	527.51666	139.75444	658.51886	-167.96336	-530.2152	77.329796	1665.4307260513306	24.857175047717877
68	7947.6914	125.2005	8157.6665	7772.949	8283.104	128.99808	8445.879	8011.4624	1000.0	1000.0	339999	530.9143	139.27298	666.60675	-147.51338	530.9147	139.27026	664.4073	-145.4749	530.9149	139.27013	664.29504	-157.07964	-533.35443	80.29307	1690.3998527526855	24.858821402577792
69	8041.8774	85.915215	8198.052	7935.0957	8630.116	52.83888	8701.905	8527.534	1000.0	1000.0	344999	533.94574	139.56445	667.8745	-153.55115	533.94635	139.56052	667.02783	-167.3844	533.94556	139.56174	665.17566	-163.55035	-536.9596	78.37615	1715.6162300109863	24.864003368045974
70	7906.806	92.97728	8031.885	7769.289	8366.486	95.183266	8533.266	8227.468	1000.0	1000.0	349999	537.2372	139.07304	672.88074	-177.41876	537.23706	139.07062	677.0302	-177.633	537.2373	139.07059	674.0788	-157.53162	-539.9504	81.074936	1740.631775856018	24.86616826057434
71	8072.3486	140.12521	8290.098	7879.78	8752.604	96.46673	8950.495	8644.768	1000.0	1000.0	354999	539.72754	139.21912	675.9117	-126.36454	539.7283	139.21654	674.5806	-114.41573	539.7276	139.21619	675.7652	-127.11463	-541.9461	80.319374	1765.9053802490234	24.87190680100884
72	8090.0015	23.73793	8115.6353	8050.2666	8796.635	127.6393	8987.076	8501.434	1000.0	1000.0	359999	542.8148	138.56876	674.6125	-145.42853	542.8146	138.56653	675.62683	-161.2665	542.8148	138.56625	676.6546	-139.61491	-545.08777	79.89254	1791.1220927238464	24.87669576207797
73	8074.0522	123.04162	8215.42	7903.145	8796.268	67.07641	8917.061	8682.422	1000.0	1000.0	364999	545.51263	138.0189	683.12646	-199.73927	545.5131	138.01521	681.38055	-181.48917	545.5131	138.0172	681.9971	-188.41125	-547.9469	80.742874	1816.1103568077087	24.878224091987086
74	8037.6533	198.45201	8343.53	7808.3374	8680.228	82.85148	8777.151	8500.719	1000.0	1000.0	369999	547.9253	137.86044	684.1441	-274.69553	547.9252	137.85838	682.2827	-239.21356	547.92535	137.85715	681.3323	-248.65031	-550.4124	80.221214	1841.1426453590393	24.880306050584124
75	8188.654	96.10862	8267.915	8012.4683	8613.472	136.28706	8806.879	8374.304	1000.0	1000.0	374999	550.4765	137.75565	686.1495	-176.4819	550.4772	137.7508	684.058	-163.7019	550.4764	137.75389	685.1678	-164.63506	-552.3934	80.32636	1866.0540280342102	24.880720399220785
76	8137.5654	111.39947	8243.0625	7990.8755	8392.231	84.326706	8492.114	8184.558	1000.0	1000.0	379999	552.76685	137.99628	685.72485	-199.81282	552.76697	137.99416	685.64197	-159.29819	552.7666	137.99483	685.2054	-196.23938	-555.3848	81.1187	1891.0589072704315	24.88235407440286
77	8276.112	114.57157	8457.457	8139.921	8842.437	92.08346	8948.366	8652.807	1000.0	1000.0	384999	555.3569	138.06218	686.6344	-160.72905	555.35693	138.05853	688.9518	-146.97636	555.35767	138.05795	688.4125	-142.44133	-557.1766	80.35594	1916.0504508018494	24.883772116202813
78	8136.904	127.73732	8302.033	7928.918	8514.858	56.661644	8608.779	8438.734	1000.0	1000.0	389999	558.1986	137.88014	689.1362	-167.70999	558.1993	137.87617	690.40454	-164.50827	558.19904	137.8765	688.3322	-185.23703	-560.4064	80.14431	1940.9354648590088	24.883788041579418
79	8101.6885	201.90503	8357.153	7739.968	8838.92	115.15253	9056.896	8664.406	1000.0	1000.0	394999	560.56836	138.09612	695.61206	-209.97124	560.5686	138.09248	691.7287	-196.34947	560.5687	138.0933	691.5219	-216.76915	-562.879	79.66256	1965.9370493888855	24.885279130332076
80	8033.9814	114.34457	8187.433	7852.446	8734.415	114.438225	9004.097	8575.088	1000.0	1000.0	399999	562.8503	138.00192	693.6383	-180.55328	562.8512	137.99817	695.2905	-178.05048	562.85095	137.998	692.0547	-183.8226	-564.769	76.752815	1990.9091873168945	24.88636486530304
81	8190.4155	124.99645	8353.035	7999.0776	8983.229	118.722725	9211.045	8733.633	1000.0	1000.0	404999	565.2659	137.55939	697.51825	-184.00253	565.2662	137.55637	698.80505	-201.88927	565.26587	137.55756	693.2929	-190.40424	-567.502	79.87437	2015.697632074356	24.885155975082775
82	8186.5806	120.44561	8314.061	7992.2095	8790.6	108.752785	8937.183	8547.25	1000.0	1000.0	409999	567.4547	137.43605	697.1917	-204.01582	567.4554	137.43318	697.0116	-173.33847	567.45483	137.43326	699.3871	-215.24126	-569.6264	79.2024	2040.4707136154175	24.88378921369227
83	8138.5103	123.123505	8348.001	7990.078	8739.788	112.31524	8911.264	8518.518	1000.0	1000.0	414999	569.55707	137.65369	698.47906	-158.51299	569.5573	137.65073	700.549	-186.32666	569.5575	137.64958	698.41705	-181.31145	-572.2963	81.64617	2065.6022181510925	24.886773741388897
84	8255.674	88.85157	8367.831	8138.299	8839.115	70.70385	8941.676	8740.871	1000.0	1000.0	419999	572.31006	136.58617	704.1433	-182.55861	572.31055	136.58238	703.3912	-185.25099	572.3098	136.5846	704.0269	-196.30959	-574.1709	79.99537	2090.6723041534424	24.888956024533226
85	8193.814	209.23766	8334.659	7785.284	8559.589	87.8243	8665.133	8411.641	1000.0	1000.0	424999	573.8245	137.22612	704.63214	-188.56003	573.8248	137.22319	701.4225	-207.0101	573.8248	137.22316	704.2199	-201.36485	-576.48126	80.85861	2115.309518814087	24.88599436423358
86	8261.01	90.18308	8426.014	8156.977	8916.694	141.90932	9110.35	8651.685	1000.0	1000.0	429999	576.14825	136.99147	705.4187	-220.90344	576.14874	136.98688	705.5577	-219.54797	576.14886	136.98668	716.7241	-209.59573	-579.4284	83.491615	2140.205271244049	24.886107832886452
87	8295.139	99.17539	8446.868	8139.409	9058.267	112.8584	9284.145	8849.042	1000.0	1000.0	434999	578.5544	136.23169	708.0517	-199.89937	578.55457	136.22826	712.9014	-179.26721	578.5546	136.22871	709.9125	-202.28117	-580.96857	81.75937	2165.1446993350983	24.886720706676616
88	8294.439	150.49718	8480.732	8036.6885	9143.012	81.964676	9309.727	8990.347	1000.0	1000.0	439999	580.27954	136.65623	709.799	-167.28975	580.2806	136.6519	712.72943	-171.20258	580.28	136.65266	715.3474	-176.88226	-582.61816	79.67632	2190.2559626102448	24.889272329482164
89	8300.522	190.80434	8579.302	7985.6475	9093.154	74.80437	9179.406	8951.533	1000.0	1000.0	444999	582.5119	136.1289	708.7483	-197.47925	582.5125	136.12512	708.5794	-200.13293	582.51196	136.12573	708.5236	-204.73773	-584.1718	79.43507	2215.305320262909	24.89107103562087
90	8238.951	156.84798	8493.179	8023.7266	8919.57	55.86517	9037.019	8816.506	1000.0	1000.0	449999	584.04486	136.51607	710.6537	-233.09778	584.0452	136.51308	711.0901	-260.30597	584.0459	136.51091	709.8964	-247.08627	-586.2811	82.821686	2240.3133585453033	24.892370676994325
91	8326.881	43.4821	8400.538	8273.1045	8834.025	108.8742	8991.938	8692.246	1000.0	1000.0	454999	586.3658	135.38136	711.45575	-197.19621	586.3662	135.37607	711.2474	-201.5195	586.36566	135.3774	711.33795	-198.41325	-589.195	80.219826	2265.399085998535	24.894495476733198
