Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	Time Steps	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time	AVG Time Per Epoch
0	-50.874004	6.916933	-37.26357	-74.22885	50.0	0.10180764	0.17912348	0.36282587	-0.2579577	5000	-1.4595986e-07	638.92566	0.120684534	-557.9639	0.9189419	0.21448427	0.6904	1.0	4.231988191604614	4.231989860534668
1	-48.72563	5.984507	-33.790466	-62.711422	50.0	-22.05136	5.338119	-1.7012049	-27.473848	10000	5.2154064e-10	108.63055	-0.0160182	-24.851433	0.91864055	0.003417223	0.0904	79.0	10.604183435440063	5.302092909812927
2	-47.695282	5.3581185	-34.461693	-63.337284	50.0	-20.782288	6.508041	-4.9964695	-30.66081	15000	-7.760525e-09	79.13455	-0.017773706	-14.693085	0.8973747	0.009631028	0.0986	79.0	16.91692066192627	5.638974110285441
3	-46.08039	5.536819	-32.23572	-59.619495	50.0	-19.384882	7.633465	-1.2543135	-32.223606	20000	3.760308e-09	69.45485	-0.020261552	-16.561092	0.8734496	0.009461156	0.1122	79.0	23.207401752471924	5.8018510937690735
4	-45.12446	5.4622846	-32.491863	-61.208347	50.0	-19.533018	7.446421	-4.5815926	-33.333275	25000	-3.027916e-09	55.72352	-0.019987369	-10.58897	0.8541102	0.009360376	0.1054	79.0	29.68637752532959	5.9372758865356445
5	-42.86165	5.6954937	-30.062881	-59.809963	50.0	-18.931713	7.9952025	-1.4476455	-34.792774	30000	-6.2406063e-09	51.834366	-0.022816671	-12.660927	0.833419	0.006838055	0.1324	79.0	36.02482748031616	6.004138191541036
6	-41.58514	4.846447	-28.721369	-53.985687	50.0	-17.90736	8.388156	-1.6733717	-34.428886	35000	-4.1902064e-09	42.792965	-0.022985835	-9.681351	0.80458796	0.0125094745	0.122	79.0	42.51992392539978	6.074275153023856
7	-39.345978	5.2359605	-26.784857	-58.608032	50.0	-17.997679	7.9578247	-0.20188582	-33.87675	40000	8.627772e-09	42.410267	-0.01982447	-11.046982	0.7783146	0.0097974185	0.1046	79.0	48.74404525756836	6.093005895614624
8	-37.637264	4.7660475	-26.326847	-49.114975	50.0	-17.2663	7.423569	0.021217955	-31.628294	45000	-5.1803886e-09	36.053177	-0.020609222	-7.8876934	0.75809526	0.01070852	0.0974	79.0	55.27432560920715	6.141591919793023
9	-37.233173	4.8466673	-25.717255	-53.503098	50.0	-15.991914	6.892799	-0.19118856	-30.026192	50000	-3.0145049e-09	38.39173	-0.023869235	-9.438787	0.73494935	0.010753193	0.1282	79.0	61.50462985038757	6.150463175773621
10	-35.154358	4.457162	-26.242678	-47.731255	50.0	-15.567194	7.1337395	-1.4417412	-30.667149	55000	9.11504e-09	31.455128	-0.020060733	-9.494036	0.70553595	0.009783195	0.1266	79.0	68.10386204719543	6.191260359504006
11	-33.852257	4.017379	-24.18979	-42.819973	50.0	-15.143619	6.4838505	-0.4387239	-29.08738	60000	-8.606911e-09	27.93591	-0.021658054	-6.0003223	0.6844465	0.006845392	0.1086	79.0	74.22524046897888	6.18543682495753
