Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	Time Steps	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time	AVG Time Per Epoch
0	2.00958	3.5813055	19.898518	-7.889157	14.107345	-0.15215705	0.1311127	0.3064509	-0.49636573	5000	-1.5324353e-08	8.646715	-0.07250923	-2.7893658	0.9189437	0.04269471	0.4244	79.0	7.8859522342681885	7.885953903198242
1	4.359039	4.5908856	22.824482	-5.8179736	17.825	0.18311387	1.6339586	5.369481	-6.8184166	10000	-7.772446e-09	12.374987	-0.076027185	-3.2941065	0.91159075	0.04236086	0.4134	79.0	16.105095148086548	8.05254864692688
2	7.506469	7.170447	60.150402	-1.9270624	22.0	1.4600071	2.1868186	8.987259	-9.667638	15000	-1.1470914e-08	31.773521	-0.07819094	-9.071985	0.8998668	0.038621288	0.4162	79.0	24.032090425491333	8.01069744427999
3	12.684077	9.089028	46.905045	-0.45669895	30.182926	3.343887	3.6601174	14.223231	-18.314095	20000	-2.3245811e-10	41.896706	-0.07867039	-13.327677	0.89004236	0.036122143	0.3916	79.0	31.96941375732422	7.992353916168213
4	23.183783	20.350365	97.543335	-0.4598505	46.588783	5.3396196	5.1554236	20.929298	-18.026043	25000	2.9116869e-08	161.87505	-0.08141482	-61.927605	0.87592375	0.031757504	0.3954	79.0	39.757238149642944	7.951448011398315
5	34.002724	38.73678	279.21652	-4.7961607	60.914635	10.216966	10.729799	42.37794	-30.120213	30000	-3.221631e-08	422.2223	-0.07994295	-196.58171	0.86331415	0.029355615	0.3904	79.0	47.76770830154419	7.9612850745519
6	54.700855	56.50849	289.60846	2.5864425	77.90625	19.333384	19.486876	79.19536	-26.61932	35000	2.8896332e-08	677.8589	-0.08176264	-302.85364	0.85195714	0.026108239	0.3882	79.0	55.865058183670044	7.980722972324917
7	54.874176	45.700466	254.66771	7.56697	89.6	21.753504	20.78406	94.38806	-28.251266	40000	-1.1444092e-09	480.9306	-0.07952534	-215.22061	0.84592724	0.028171387	0.368	79.0	63.825286626815796	7.978161036968231
8	95.04052	81.60857	312.9759	8.032652	123.55	28.830887	25.995924	105.22768	-26.995956	45000	-9.012222e-09	937.4044	-0.08502178	-472.29727	0.8309331	0.023433052	0.3746	79.0	72.46012234687805	8.051124890645346
9	106.78941	90.313675	316.5377	6.724196	135.86111	37.737656	29.702826	108.29205	-25.447632	50000	2.2742153e-08	852.3818	-0.08705783	-372.7672	0.8208036	0.024717554	0.398	79.0	81.06959843635559	8.106960010528564
10	105.2605	88.64257	339.8134	5.9642797	131.1579	37.43235	29.889751	109.38027	-25.277796	55000	8.010864e-09	942.6899	-0.08415022	-415.19946	0.8119461	0.028439634	0.4068	79.0	89.28442049026489	8.11676567251032
11	162.36485	102.147964	417.7011	18.552925	197.96	39.60071	33.10678	117.52309	-24.61655	60000	2.8832071e-08	876.4228	-0.085474886	-458.67676	0.80540234	0.035100568	0.3946	79.0	97.82954716682434	8.152462442715963
12	200.19418	95.82498	377.04803	15.476315	170.41379	62.10787	33.9984	126.19295	-20.413086	65000	1.0352395e-08	925.4041	-0.09105273	-535.54266	0.8012249	0.026671069	0.4224	79.0	105.63542079925537	8.125801746661846
13	210.26523	111.01337	413.47238	16.808104	168.72414	68.77958	35.90631	129.03116	-16.862703	70000	9.1195105e-09	1109.4015	-0.09123882	-594.59515	0.7888365	0.03532343	0.436	79.0	113.21731853485107	8.086951426097325
14	250.13992	113.77969	490.4748	30.598341	184.88889	76.82867	36.826828	136.6357	-16.851318	75000	1.7380714e-08	770.0586	-0.08602426	-428.27155	0.78320295	0.026998898	0.3998	79.0	121.75439524650574	8.116959810256958
15	228.78499	112.745964	457.97388	13.982839	182.62962	77.83945	39.224197	139.05453	-18.294228	80000	1.8316507e-08	867.9079	-0.084499694	-385.0555	0.77607006	0.020454725	0.401	79.0	130.53735446929932	8.158584862947464
16	223.42824	115.19627	432.50732	30.35219	213.47826	68.801575	43.043343	134.5876	-23.351381	85000	-2.5272369e-09	821.3479	-0.08631565	-396.06577	0.76964474	0.021200122	0.398	79.0	139.0319266319275	8.178348737604479
17	284.08322	120.23387	580.10004	90.16517	226.68182	74.10199	42.78654	138.66866	-19.745571	90000	-3.5315753e-09	964.2319	-0.08711831	-582.20776	0.75909644	0.031068265	0.4286	79.0	147.260192155838	8.181121879153782
18	258.77423	97.51458	429.42014	76.32231	186.73077	89.13912	34.87719	136.9449	-17.124506	95000	-8.136034e-09	756.809	-0.085758395	-357.67578	0.7495076	0.027282236	0.4252	79.0	155.36774516105652	8.17724985825388
19	272.68576	119.41676	664.0772	11.868948	204.125	80.56066	38.190804	131.97972	-14.537363	100000	9.62913e-09	640.733	-0.084559076	-298.80606	0.74009293	0.026463568	0.407	79.0	163.3316729068756	8.166583740711213
20	263.1422	108.30892	453.21436	69.74149	209.86957	84.96498	38.611855	145.03804	-16.566397	105000	3.835559e-09	645.0533	-0.08732911	-364.896	0.7356309	0.023890905	0.422	79.0	171.66932201385498	8.174729721886772
21	265.8488	88.50612	428.46802	64.516464	212.65218	73.412186	46.110935	136.87485	-22.020004	110000	1.52573e-08	573.0494	-0.08557002	-264.73508	0.72562265	0.024418512	0.4216	79.0	179.92429447174072	8.178377151489258
22	341.53262	145.6279	655.28876	15.716671	262.5263	83.85672	37.08773	140.44266	-14.303579	115000	2.503395e-09	820.96173	-0.09175689	-427.62167	0.7141715	0.031195715	0.4364	79.0	189.14405012130737	8.223654436028522
23	279.57666	90.598114	431.72427	70.42268	211.86957	87.66255	38.403694	147.29488	-20.032408	120000	7.045269e-09	725.9501	-0.09422864	-349.81946	0.7051064	0.026278406	0.457	79.0	197.55762553215027	8.231567839781443
24	327.8833	92.44544	605.1869	180.42413	205.95833	97.28225	30.496964	148.17532	10.8324375	125000	6.2942505e-09	420.17236	-0.09185124	-293.88135	0.69264406	0.036753833	0.4376	79.0	206.24642705917358	8.249857149124146
25	344.62103	92.962456	544.9387	64.16772	229.7619	102.0874	33.136055	145.65897	-19.104355	130000	5.1498414e-09	663.2681	-0.088452	-447.72656	0.6884778	0.018274691	0.434	79.0	215.16453456878662	8.275559141085697
26	372.78116	103.37495	695.26117	243.318	226.04546	106.69265	31.589998	144.9395	2.0820308	135000	2.0313262e-08	294.0486	-0.084081165	-197.32855	0.6764438	0.039034724	0.4394	79.0	223.35742449760437	8.27249727425752
27	297.49722	88.61195	483.72458	28.273106	186.26923	109.57975	34.090607	150.71971	-23.50926	140000	-4.4745207e-08	646.8439	-0.08067339	-407.1175	0.67313737	0.010347204	0.4008	79.0	231.5680558681488	8.270287777696337
28	345.72363	60.703037	515.4005	272.67606	196.16	106.37945	31.585678	144.30688	7.5865145	145000	2.2506715e-08	216.10155	-0.09440391	-138.51266	0.66108316	0.0377593	0.4428	79.0	239.78801774978638	8.268552426634164
29	355.1536	36.78833	431.21756	289.9187	209.91304	114.60372	30.714418	146.947	7.6537623	150000	-1.680851e-09	151.09401	-0.09569709	-57.21939	0.65314996	0.032250404	0.438	79.0	248.33398818969727	8.27779966990153
