Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	Time Steps	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ	Time	AVG Time Per Epoch
23	409.4226	89.04619	586.5453	214.86176	384.8561	8.692107	403.00717	373.72708	174.14285	157.9	114999	123.83606	38.38539	192.1416	-78.848015	123.835976	38.38377	194.24413	-72.721634	-0.19529395	3.3620322	116.82437	-13.4022665	-124.68783	29.944563	830.8363428115845	36.123319345971815
24	460.02527	125.07344	803.50824	264.02557	450.427	46.459545	550.518	358.33994	196.76923	190.7	119999	125.89142	39.303925	198.3518	-90.8263	125.89026	39.30679	200.67632	-104.855995	-0.1536911	3.3253834	105.15959	-15.354091	-126.73019	29.415731	868.9354984760284	36.2056458791097
25	455.07935	140.18953	901.1029	313.74106	482.06534	65.72212	557.1504	393.2456	186.85185	206.8	124999	128.33783	40.8261	202.35509	-97.14945	128.33694	40.82927	205.05681	-54.312546	-0.027708303	3.3154635	105.8185	-15.622593	-129.23567	30.033037	907.3198003768921	36.292792100906375
26	442.67322	107.09427	736.44354	230.40422	412.14935	25.63211	484.9839	388.1047	174.51724	157.4	129999	130.74971	42.057304	207.21324	-63.56417	130.74883	42.061024	207.63156	-73.3319	-0.06392973	3.2922406	123.58151	-13.770801	-131.58685	30.275288	947.065105676651	36.425581060923065
27	411.42096	61.817753	563.1033	299.11548	561.24786	83.22793	719.70483	426.343	165.96552	211.7	134999	132.68103	43.117214	207.5338	-67.406715	132.67993	43.120544	208.73845	-77.03144	-0.05073461	3.2486982	77.75483	-13.589622	-133.51341	30.519924	983.5145304203033	36.42646417794404
28	405.4039	94.0117	670.4141	293.38898	392.5859	8.954679	406.2294	381.3052	168.43333	150.1	139999	134.33948	43.89559	208.2319	-59.03103	134.33862	43.895954	208.89781	-74.23983	-0.1330971	3.2529933	107.842575	-15.1940775	-135.15938	29.263428	1020.969794511795	36.46320703199932
29	438.65344	104.85688	681.57324	310.94183	591.03064	33.30614	634.8635	532.25635	174.65517	244.5	144999	135.79016	44.593822	212.26596	-59.508644	135.78917	44.597263	212.00029	-71.49811	-0.14368322	3.2711246	80.11328	-15.677065	-136.58432	28.876453	1058.7297806739807	36.50792355372988
30	503.63733	162.50478	960.95874	340.706	908.1041	227.25703	1409.5352	541.6601	196.68	364.1	149999	137.1902	45.317345	215.94186	-75.97407	137.18997	45.31814	213.83043	-73.00131	-0.16040495	3.248868	76.49317	-13.070236	-137.98439	27.794065	1095.50297498703	36.51676591237386
31	541.5622	136.59418	833.0349	335.50708	718.36536	19.478746	748.2441	680.3557	210.375	264.1	154999	138.30789	45.75847	214.63794	-76.34559	138.30727	45.75725	213.9771	-59.6654	-0.1951535	3.1870995	67.15576	-14.557032	-139.0627	27.254896	1132.1068873405457	36.51957709558548
32	550.19214	215.81708	1228.6191	53.56017	782.75525	29.856281	816.5108	715.28406	202.56	241.4	159999	139.32144	46.074936	215.10512	-114.99662	139.32167	46.075836	216.0064	-111.48114	-0.20798501	3.227211	107.23776	-13.293288	-140.0389	27.914757	1168.8797907829285	36.52749353647232
33	492.33395	146.55266	791.8513	328.06317	571.71075	46.99089	656.2483	507.9403	184.77777	187.7	164999	140.16475	46.47926	217.65588	-121.12732	140.16426	46.478806	216.6815	-90.26594	-0.15703659	3.207907	74.882256	-14.990681	-140.8756	27.619944	1205.8943083286285	36.542251854231864
34	519.0274	200.13219	1125.7463	325.5454	979.3294	257.63654	1315.8612	597.30725	189.57692	311.3	169999	140.98471	47.034428	216.81645	-66.009415	140.98471	47.034397	217.84465	-92.97148	-0.12539205	3.1460764	64.645615	-15.521671	-141.65863	26.976255	1243.5778532028198	36.57581927495844
35	638.94415	172.32886	1007.94434	376.57062	768.6952	21.925844	819.22473	744.0397	230.09091	271.8	174999	142.45674	47.388203	217.63766	-72.01636	142.45634	47.39175	218.99092	-72.18564	-0.08474745	3.1350236	79.4994	-15.127474	-143.16032	27.57348	1280.1552696228027	36.575864914485386
36	698.73755	177.18596	972.32526	303.68576	815.2411	45.859318	893.48676	719.5785	237.7619	264.0	179999	143.8837	47.889652	218.1018	-65.78528	143.88322	47.890816	218.81744	-68.739296	-0.019650314	3.103958	131.96303	-13.729039	-144.56544	27.404825	1316.7384655475616	36.57606855365965
37	729.4422	167.91258	967.51843	400.7945	688.478	138.69408	1103.9496	624.50726	242.45	234.8	184999	145.90074	48.589603	223.24579	-60.35561	145.90042	48.58999	225.2435	-88.46211	0.04480565	3.1123552	56.57055	-14.412565	-146.58443	28.42072	1353.0126569271088	36.567909704672324
38	665.87103	187.87029	1088.169	400.89667	1130.2297	12.516567	1145.672	1108.5697	228.45454	385.3	189999	148.06085	49.145588	226.0344	-79.67919	148.06064	49.145947	225.8326	-77.664665	0.09617871	3.1379292	71.955795	-13.156443	-148.75267	29.239056	1391.7020757198334	36.62373889120001
39	738.3948	162.82642	963.9936	381.97073	817.7855	16.28104	837.9909	790.9762	252.35	257.7	194999	150.08359	49.827984	230.66238	-64.38299	150.08307	49.830128	227.79752	-66.68695	0.15978387	3.1491525	73.94312	-13.764851	-150.75275	30.371363	1428.2940227985382	36.62292372263395
40	855.7538	355.66855	1890.0941	373.54727	856.7834	18.702723	898.8027	829.0711	291.11765	295.7	199999	152.00726	51.223328	234.76062	-107.315285	152.00713	51.224163	237.39369	-94.68	0.27102035	3.121322	77.1511	-14.717342	-152.6811	30.118513	1464.9248824119568	36.62312211990356
41	841.9787	398.20602	2042.1072	357.49677	1351.8625	295.60446	2095.9854	1044.8885	282.0	514.5	204999	153.99594	51.712013	233.72318	-81.19335	153.99507	51.71291	237.12999	-73.82107	0.29550436	3.1903992	85.20248	-13.506485	-154.65953	31.215382	1502.1972386837006	36.63895710503183
42	918.75275	375.90692	1965.4891	363.6459	807.0607	97.48151	1053.1604	722.51404	310.5625	269.3	209999	156.25322	51.83562	238.70134	-56.893852	156.25243	51.838974	247.10078	-63.86351	0.29406577	3.1959078	71.00694	-13.597803	-156.9241	30.919544	1538.5506556034088	36.632158517837524
43	781.08307	206.59369	1271.6334	420.60562	958.7098	226.02122	1331.4095	776.3915	268.94736	316.0	214999	157.98773	52.860367	242.1368	-55.376743	157.98703	52.862972	244.84482	-69.45287	0.355702	3.1465952	104.68537	-15.804167	-158.6343	32.181683	1578.1739783287048	36.70172048169513
44	937.1189	296.89948	1503.6267	611.2144	2156.8171	884.47125	3502.417	1136.2007	326.4	630.9	219999	159.9322	53.59979	244.39938	-72.195526	159.932	53.603367	246.17438	-59.209915	0.38580123	3.1396425	125.9342	-14.167751	-160.55028	32.215233	1616.3820896148682	36.73595663634214
45	1057.1367	450.87854	2041.9822	591.0127	1352.3066	327.1579	2113.872	899.0413	356.7143	404.1	224999	161.63293	54.493786	248.90654	-60.10317	161.6314	54.49491	250.53362	-84.44039	0.4279875	3.1747777	59.744946	-16.155003	-162.24562	32.751987	1653.357480764389	36.741277398003476
46	923.8352	302.10507	1738.4751	632.5997	1281.4807	212.23837	1814.1886	1048.3245	308.8	372.8	229999	163.17313	55.06084	252.17693	-63.263676	163.17247	55.061676	249.65753	-53.14325	0.48954508	3.1818268	70.60461	-14.561761	-163.7915	33.860874	1690.5059742927551	36.7501299329426
47	1106.7169	432.48007	2362.0522	594.4049	1400.4542	430.74762	2656.8328	1103.3416	351.86667	450.7	234999	165.04224	55.08025	249.37825	-77.389206	165.04195	55.08105	248.38637	-70.39937	0.45749727	3.1934946	68.19039	-13.771881	-165.63487	33.81515	1728.5999200344086	36.778721753587114
48	1018.43665	345.0372	1942.4009	681.5962	1380.583	183.02953	1864.254	1230.8809	314.5	378.1	239999	166.25015	55.79536	254.26904	-69.34431	166.24995	55.796196	251.361	-78.352776	0.5119082	3.235	80.346405	-13.649226	-166.84422	34.442368	1766.9781095981598	36.8120439996322
49	1283.3745	525.6475	2824.1086	702.6	1047.8478	228.13676	1436.7988	794.06104	379.76923	306.4	244999	168.24767	56.21308	257.13562	-75.143585	168.2472	56.212093	257.19043	-72.51218	0.5730137	3.270605	93.67698	-13.280745	-168.83052	35.045425	1805.0618903636932	36.83799780144983
50	1326.9318	418.75272	2098.4087	728.07385	1156.9515	193.92068	1499.9779	846.663	404.84616	339.1	249999	170.0517	56.608227	260.97903	-75.01037	170.05125	56.607853	259.96225	-82.159	0.55484515	3.1835814	71.252045	-14.861236	-170.60715	34.967705	1841.9364149570465	36.83872835159302
51	1417.0626	683.976	3121.2734	622.0473	2979.217	639.84125	3443.2712	1513.486	430.72726	874.0	254999	171.88525	57.571915	264.23434	-75.67104	171.88391	57.574165	265.92053	-65.04385	0.5552947	3.206591	74.59597	-18.183752	-172.42796	35.98143	1880.8154635429382	36.87873462602204
52	1672.9396	821.81555	3678.5864	893.24646	2831.3557	525.4106	3593.1328	2070.7925	479.81818	808.9	259999	173.62201	58.287952	268.80008	-112.48394	173.62122	58.287224	268.53738	-59.17483	0.6081204	3.2338045	57.447163	-13.290777	-174.18132	35.913345	1919.6890411376953	36.91709699539038
53	1381.8406	814.6814	3390.4124	609.14233	1346.8711	765.7639	3325.3765	777.4228	431.0	437.2	264999	175.97987	58.860397	272.04266	-95.20033	175.97826	58.865597	270.57855	-92.37182	0.69672436	3.2600095	117.2736	-16.011848	-176.51785	35.830105	1956.8599524497986	36.921885935765395
54	2034.0026	711.5847	3255.6582	809.3831	2544.2407	839.0651	3400.5872	1119.686	605.8889	784.1	269999	178.12296	59.37894	275.03162	-98.84052	178.1223	59.381546	273.2891	-76.935165	0.7304119	3.2742376	76.63411	-14.474197	-178.6784	36.8485	1995.8050334453583	36.959352519777084
55	1863.8472	830.7376	3528.7295	586.2683	1833.8074	862.19904	3613.0415	996.2758	543.8889	521.0	274999	180.1548	60.09544	277.5688	-57.575863	180.15341	60.09774	276.47266	-70.76738	0.78587985	3.2603211	68.795074	-14.684889	-180.69278	37.973633	2033.4516913890839	36.971848977695814
56	2332.893	870.00635	3634.0469	1030.3075	3422.1484	7.055416	3435.1858	3409.26	649.625	1000.0	279999	182.10153	60.66706	281.2914	-52.903996	182.10123	60.6673	277.74002	-69.357155	0.7933204	3.2468817	73.18519	-13.07143	-182.62617	37.398006	2072.9723920822144	37.017364191157476
57	1731.9893	701.6444	2946.0964	849.9102	3531.2942	654.49884	3793.5522	1569.8676	488.3	942.9	284999	183.75064	61.375164	282.5491	-84.35049	183.74936	61.375805	281.6258	-75.15612	0.8237451	3.243351	75.517525	-14.050309	-184.2646	38.2976	2112.359695672989	37.05894206699572
58	1860.6537	817.606	3113.168	638.51135	2928.0583	1113.6244	4076.4666	1080.6758	509.8	753.1	289999	186.06998	62.07177	289.98163	-58.78351	186.06923	62.071968	288.6936	-83.410385	0.9172729	3.3225007	68.84639	-13.987495	-186.60863	40.029892	2150.9839675426483	37.085930515979896
59	1870.1091	625.1236	2852.377	813.6299	1904.0801	1010.171	3976.5256	1110.0071	525.1111	513.8	294999	188.38121	62.749847	291.98395	-107.91032	188.38034	62.747543	290.27478	-58.14282	0.8584782	3.281207	73.35169	-14.20845	-188.8652	39.7078	2189.820558786392	37.11560273170471
60	1709.6827	688.723	2816.4072	636.58954	1620.9856	398.28998	2269.6384	903.8024	482.45456	450.5	299999	189.48212	63.674484	300.52985	-59.31775	189.48051	63.67549	302.67184	-86.834335	0.9549686	3.3377247	90.41406	-18.379307	-189.96875	40.539314	2226.9542939662933	37.115904939174655
61	1783.4775	870.5409	3618.3113	976.6293	1409.2524	908.79083	3553.439	926.3143	498.7	402.7	304999	191.07619	64.07865	299.99414	-77.407074	191.07571	64.07603	302.8422	-104.39025	0.9782773	3.2792907	79.27245	-14.409201	-191.53268	40.281883	2264.1739373207092	37.11760557284121
62	2612.3804	1175.468	3695.8916	887.8236	2589.0544	1090.2224	4274.4673	856.0865	719.2857	649.8	309999	192.60565	64.373375	303.5038	-59.362133	192.60431	64.37896	305.23267	-61.39454	1.0374174	3.3583767	73.724365	-12.861882	-193.06761	41.174026	2303.149217605591	37.147568060505776
63	1972.9169	884.24365	3970.8293	924.9966	3359.9016	742.692	4023.988	1660.0791	535.1111	855.4	314999	194.37683	64.792244	304.56754	-67.80753	194.37614	64.790375	307.21536	-97.55	1.0567192	3.3712747	83.1368	-14.920481	-194.8034	40.758293	2343.5943596363068	37.199910504477366
64	1804.321	819.50885	3462.921	880.2494	3518.4153	312.90546	3872.8186	2866.1013	499.0	935.8	319999	196.02837	65.51554	307.6623	-66.39589	196.02705	65.51621	309.27182	-96.354996	1.1205877	3.3617787	77.55561	-15.366574	-196.4549	42.038776	2387.6044788360596	37.306320019066334
65	2110.2588	1015.83527	3856.2065	961.52606	3221.8394	896.42596	3925.8494	1686.2396	571.3333	832.4	324999	197.60564	66.12841	308.89435	-76.23334	197.60532	66.12995	309.7727	-93.19789	1.1215857	3.3371265	61.87092	-16.578466	-198.02306	42.04059	2427.0289041996	37.338906247799216
66	1843.9401	931.41614	3643.55	614.83057	3164.6694	663.85455	3777.1506	1630.4009	527.0	861.6	329999	198.76408	66.730675	311.48105	-67.3223	198.76305	66.732	312.60965	-101.44379	1.2066551	3.3662517	69.67097	-15.009852	-199.17847	43.2029	2466.017556667328	37.36390240987142
67	2669.1208	995.60364	3879.7725	1072.8522	2721.2864	987.56805	3802.7678	1344.983	733.7143	750.4	334999	200.48167	66.9556	312.57663	-91.7372	200.48128	66.95425	311.23712	-68.701675	1.1835762	3.370166	73.46334	-14.722813	-200.87682	42.858147	2504.571220397949	37.38166004864138
68	2613.334	806.15314	3820.3545	1498.6183	2462.1343	922.9879	3867.909	1704.5979	709.7143	652.6	339999	201.95575	67.27688	314.93073	-76.71355	201.95497	67.279366	312.14307	-89.41746	1.2124504	3.377403	73.517555	-15.345533	-202.3643	43.38886	2542.5650465488434	37.390662480803094
69	2768.8608	1055.0531	3830.417	1283.5944	3682.7312	60.446854	3799.6167	3614.6523	742.0	997.2	344999	203.54736	67.64033	319.23535	-82.19169	203.54674	67.64216	319.46866	-83.55561	1.2179055	3.3559422	85.58725	-13.666865	-203.9245	43.405724	2583.0210785865784	37.43508812655573
70	2714.0173	1056.2632	3740.4998	619.46686	3583.2915	562.1208	4014.744	2446.0962	740.6667	895.4	349999	205.29678	67.72928	319.74393	-62.800514	205.29556	67.730545	322.45267	-67.18239	1.2359517	3.4047697	65.69645	-13.565313	-205.67682	43.63716	2624.207968235016	37.48868529456002
71	2165.8682	872.36163	3732.8738	1105.6398	3751.151	228.30035	3884.476	3085.6123	595.3333	977.9	354999	206.56973	68.29834	319.48312	-70.78044	206.5696	68.2986	320.2234	-62.940258	1.2537735	3.3711514	63.39602	-18.66415	-206.94191	43.193275	2664.8628640174866	37.53327981519028
72	2633.8137	1180.605	3843.4133	641.5552	3043.7507	743.20306	3836.0723	1997.2267	713.1429	820.9	359999	208.2429	68.45246	322.56546	-107.519005	208.24168	68.45601	324.8654	-66.96172	1.198037	3.3845072	60.488594	-12.9993725	-208.59633	44.401264	2704.638244152069	37.56442008746995
73	2791.2175	1093.1328	3863.2905	1164.9313	2607.2358	979.65894	3805.856	1505.5039	740.3333	699.9	364999	209.45659	69.24583	327.86078	-76.55285	209.45596	69.245056	328.3217	-64.098724	1.2007589	3.3591716	76.64396	-15.225733	-209.75626	44.416855	2745.313991546631	37.60704101275091
74	3012.3738	805.2971	3823.2844	1551.4451	3323.7493	977.7126	4180.2964	1540.2245	807.7143	812.9	369999	210.56107	69.41657	328.41397	-97.84337	210.56	69.41903	326.9999	-85.74188	1.2322131	3.431209	95.2095	-14.420805	-210.8736	43.64354	2785.1059834957123	37.63656738319912
75	2667.6108	1107.4537	3858.9534	1522.8197	3670.1106	640.2915	4080.4219	1784.3696	718.0	942.9	374999	212.66336	69.2579	324.96448	-66.24812	212.66257	69.25781	326.57767	-70.78907	1.2662212	3.4009063	73.689384	-13.604457	-212.99295	43.33045	2824.59099149704	37.66121325174967
76	3533.4578	482.11145	3914.3657	2557.2708	3100.6162	738.67255	3928.3809	1754.51	921.1667	797.4	379999	214.47371	69.811035	327.9349	-96.83291	214.47261	69.81437	326.96994	-107.23539	1.2151425	3.342202	63.50135	-15.575096	-214.78572	43.757965	2864.220925807953	37.68711747621235
77	3321.9265	1020.6542	3837.9192	1042.0754	3922.1016	35.03027	3970.6543	3871.5305	881.1667	1000.0	384999	215.9858	70.60429	335.18887	-72.37005	215.98422	70.60841	331.98303	-65.4366	1.2895309	3.3506184	95.16317	-13.560206	-216.2965	43.84182	2906.4800741672516	37.74649450066802
78	3792.3113	68.4271	3878.3574	3671.9192	3730.6328	378.60843	3928.5298	2602.0945	1000.0	969.3	389999	217.72435	70.70215	332.4566	-73.26534	217.72388	70.70234	331.75357	-90.53764	1.2452887	3.3210368	63.110542	-13.066533	-218.01344	42.929024	2947.8826026916504	37.79336673174149
79	3436.2	919.37524	3963.8867	1600.2041	3730.2922	38.110035	3812.8484	3660.8787	888.2	1000.0	394999	219.33464	71.08307	334.31396	-93.07329	219.33434	71.08469	332.37012	-125.30043	1.3204744	3.3331056	66.87351	-14.802572	-219.65593	43.0747	2989.8952889442444	37.84677583960038
80	2952.8472	1053.999	3842.425	1179.0083	1227.4517	221.12457	1525.972	833.616	782.8571	350.6	399999	221.18657	71.549164	333.36554	-76.46904	221.18532	71.552505	335.5854	-81.10866	1.371327	3.3807464	67.180244	-14.449915	-221.51915	43.47211	3031.0391256809235	37.88798910081387
81	3375.8804	372.57196	3839.3872	2880.6155	3849.7324	41.92382	3921.7002	3782.2131	885.8	1000.0	404999	223.81964	71.9322	335.16245	-86.527794	223.81883	71.93305	335.81357	-81.01107	1.3645505	3.394908	77.48092	-15.524435	-224.14018	43.97432	3074.3908619880676	37.95544277297126
82	3211.1443	994.36237	3961.7368	1084.4911	3601.442	947.45435	4216.041	1629.4664	843.8333	893.3	409999	225.8105	72.334816	335.85217	-90.37141	225.81038	72.33665	336.521	-62.068424	1.2954189	3.3586917	71.703926	-15.98777	-226.126	43.9398	3114.9063415527344	37.98666272803051
83	3829.3176	18.429663	3860.3723	3806.2974	3814.3345	7.3702097	3824.318	3802.26	1000.0	1000.0	414999	227.89525	72.57228	337.52103	-110.370346	227.89378	72.57373	338.95068	-88.34206	1.3256414	3.4271383	80.33954	-15.182868	-228.1959	43.283043	3156.4371767044067	38.029363603477016
84	3873.934	136.00041	4038.548	3728.764	3842.6636	59.082714	3903.4797	3694.6653	990.0	1000.0	419999	229.32753	73.048134	337.07358	-80.63403	229.32635	73.05068	337.9356	-86.49181	1.3526666	3.3527281	66.7056	-13.942347	-229.6036	44.41311	3197.4483213424683	38.06486099674588
85	3514.1572	679.62225	3939.8357	2001.262	3816.8113	70.16116	3873.699	3621.1729	904.0	990.9	424999	230.58951	73.37568	339.96143	-88.14672	230.58862	73.37876	341.79672	-86.015656	1.4136865	3.3752294	89.29593	-13.454889	-230.91405	43.790524	3239.3476078510284	38.10997187951032
86	3386.9626	789.8713	3978.5378	1848.4667	3956.5078	64.10783	4060.7927	3884.2402	876.0	1000.0	429999	232.99521	72.85878	343.71756	-75.46159	232.99431	72.86081	339.9326	-78.65865	1.4130462	3.3760724	65.99227	-14.482054	-233.2867	43.371433	3281.458597421646	38.15649534380713
87	2671.0125	1122.0623	3959.3613	834.49817	3805.1362	434.64227	4119.2837	2657.7078	704.0	948.6	434999	234.65953	73.137726	342.3049	-79.680565	234.65872	73.14023	348.08453	-85.90145	1.3760972	3.3193715	65.954544	-13.03382	-234.95662	42.91855	3322.783470392227	38.19291347744821
88	3346.475	842.5525	3981.2856	1701.6702	3995.2136	7.893048	4008.6865	3977.1248	866.4	1000.0	439999	235.88103	73.644165	341.81793	-122.76456	235.88098	73.643234	344.802	-85.615135	1.4026232	3.3436189	92.13258	-13.12919	-236.16275	42.678497	3365.3040537834167	38.24209155006842
89	3593.754	453.1213	4024.9937	2780.738	2912.9055	1168.7905	4060.6045	1490.6132	918.3333	736.1	444999	237.20743	74.051025	347.30957	-60.3457	237.2064	74.05356	351.11893	-75.19406	1.3946842	3.3744051	78.020996	-13.821711	-237.4544	43.32644	3404.3911004066467	38.251585424616096
90	3357.6958	1139.3712	3981.5327	1082.5148	1440.259	689.1842	3319.9487	871.29126	865.6	375.8	449999	238.7832	74.121185	347.93546	-70.88122	238.78223	74.122604	346.6682	-88.08462	1.4065164	3.321482	50.64924	-13.137316	-239.0501	43.658043	3441.319823741913	38.23688695695665
91	3624.5557	393.42993	4005.0354	2883.9905	2513.5862	1333.4435	4208.686	1089.0907	923.8333	630.2	454999	240.08304	74.53074	349.16367	-70.74546	240.08229	74.532234	350.51575	-111.609924	1.4504176	3.3460808	67.30901	-14.152576	-240.33405	43.842724	3480.067091703415	38.24249554204417
