Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	Time Steps	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ	Time	AVG Time Per Epoch
1	-315.8659	83.947624	-206.35886	-463.5121	-442.99878	10.700128	-430.49576	-463.7545	1000.0	1000.0	4999	-0.052735694	1.3556869	8.372038	-5.960194	-0.05281169	1.3553112	8.721721	-6.2184052	-0.7248084	0.22348078	20.501468896865845	20.501471519470215
2	-221.4185	73.47852	-131.3039	-307.1552	-631.1214	52.576954	-533.1117	-705.0517	1000.0	1000.0	9999	3.396351	3.2686818	20.716566	-7.2532907	3.396433	3.269601	20.875141	-6.953597	-4.7479773	0.6104611	44.94305205345154	22.471526861190796
3	-242.92227	80.44855	-134.92181	-315.00818	-131.54066	84.677925	-34.56934	-270.6551	1000.0	1000.0	14999	6.6548586	5.485004	34.868305	-6.9921474	6.655129	5.4852314	34.97025	-7.255037	-8.0365715	1.4047465	70.54519271850586	23.515064875284832
4	261.12216	158.5929	426.74683	-3.56426	335.98483	87.423225	491.31342	190.58276	1000.0	1000.0	19999	7.7978034	8.254211	41.883217	-11.31036	7.7982163	8.254041	42.222904	-10.258214	-8.9317045	1.540566	96.08671045303345	24.02167809009552
5	535.68604	92.37207	664.17236	426.35202	499.94232	444.7485	942.1681	-466.62402	1000.0	1000.0	24999	11.010586	9.220744	42.89942	-10.949663	11.010493	9.220993	43.991528	-10.049878	-11.957723	1.9587115	121.74086618423462	24.34817361831665
6	1115.2957	333.08228	1443.9546	712.8775	1095.4797	359.12057	1773.6602	623.1322	1000.0	1000.0	29999	15.262388	10.113519	56.806164	-10.389672	15.262259	10.113589	55.188118	-10.128331	-16.28616	2.298875	147.52176690101624	24.586961428324383
7	1578.271	479.55374	2079.7632	677.9881	1773.5408	438.9381	2207.7764	616.3309	1000.0	1000.0	34999	21.250938	13.069527	72.89915	-9.030823	21.250834	13.070056	70.88396	-8.790221	-22.464495	3.1969411	173.3071208000183	24.758160420826503
8	1612.4988	614.27563	2191.3325	848.0657	2558.2598	148.31071	2777.365	2297.5461	1000.0	1000.0	39999	28.728825	17.150337	89.33549	-5.721121	28.728685	17.148756	86.842384	-6.5507507	-30.069122	4.3821135	198.7679557800293	24.84599471092224
9	2577.86	76.00209	2682.1147	2458.161	2615.9214	104.47822	2807.5784	2415.1777	1000.0	1000.0	44999	38.74856	22.765669	112.10452	-1.6003451	38.74882	22.765749	109.57004	-6.115634	-40.188953	6.0335054	224.48051762580872	24.942279921637642
10	2863.328	199.38396	3025.084	2473.5645	2879.484	79.61757	3011.3833	2755.9646	1000.0	1000.0	49999	50.567955	28.832203	125.51143	1.1069564	50.56767	28.833391	126.192085	-0.6245848	-52.120983	7.4331717	250.02107882499695	25.0021080493927
11	3115.147	173.65701	3374.1199	2959.3474	3221.5742	105.15132	3509.7998	3109.602	1000.0	1000.0	54999	63.087578	34.999744	144.60568	-0.69149435	63.087505	35.0021	145.03716	-1.1769412	-64.69494	8.960963	275.76241540908813	25.06931070847945
12	3282.767	146.27219	3569.909	3158.376	3134.729	714.945	3570.1125	1049.0028	1000.0	1000.0	59999	76.15019	40.81356	161.28065	-2.999355	76.15001	40.815586	161.86658	-4.122851	-77.94276	10.686676	301.5990149974823	25.133251408735912
13	3320.664	73.30537	3433.8145	3205.5076	3273.6233	176.70024	3602.942	2955.7097	1000.0	1000.0	64999	89.207146	46.109215	176.4036	-0.500679	89.20662	46.111874	176.53304	-2.6928437	-91.00961	12.132286	327.35209345817566	25.180930394392746
14	3413.684	67.95269	3514.5952	3350.709	3547.7832	101.60434	3675.9746	3339.8848	1000.0	1000.0	69999	102.012115	50.685314	193.76326	-1.0030446	102.011665	50.687046	192.37001	-4.0818057	-103.73734	13.456613	353.11445569992065	25.22246127469199
15	3136.0703	1075.4143	3757.3516	990.44275	3520.151	721.29956	3956.597	1418.125	1000.0	1000.0	74999	113.413704	55.106213	205.72234	-0.21784449	113.41361	55.107258	205.99689	0.91776705	-115.11523	14.865431	378.71220088005066	25.247480201721192
16	3744.5737	193.5424	3918.0066	3384.1523	4235.192	125.27028	4506.179	4050.4985	1000.0	1000.0	79999	124.75748	59.24997	227.40771	-3.0482183	124.75759	59.25089	225.37337	-1.7572432	-126.79714	16.461962	404.27491331100464	25.26718220114708
17	3987.0083	43.186832	4042.3843	3923.0288	4103.3525	113.42681	4262.8833	3926.513	1000.0	1000.0	84999	136.90855	63.236828	239.88356	-7.7006583	136.90865	63.236893	238.67691	-8.122739	-138.7116	17.432135	429.9830939769745	25.293123287313126
18	3469.8677	1229.7137	4269.887	1020.0355	4295.8813	586.02466	4643.9478	2569.8264	1000.0	1000.0	89999	148.54655	67.22469	255.76648	-9.283255	148.54713	67.22459	257.9745	-10.866964	-150.43506	19.030254	455.6116807460785	25.31176013416714
19	4360.7524	108.052155	4542.842	4237.855	4770.988	78.39308	4859.2603	4631.2554	1000.0	1000.0	94999	159.36475	71.50629	271.2646	-8.383324	159.36513	71.50638	271.44022	-5.3265615	-161.45103	20.636076	481.4179804325104	25.33778853165476
20	4503.441	154.31027	4745.9507	4274.6245	4525.989	135.64247	4709.83	4245.367	1000.0	1000.0	99999	171.68816	75.26098	289.70563	-5.777615	171.68886	75.260445	290.12433	-4.438365	-173.80449	22.054506	507.27877283096313	25.363938748836517
21	4543.104	92.80927	4680.962	4426.311	5076.8237	86.90018	5164.314	4892.855	1000.0	1000.0	104999	183.98624	78.566696	307.3739	-9.507677	183.98651	78.566986	303.82492	-11.616514	-186.21277	23.080671	533.0638928413391	25.38399498803275
22	4833.6895	178.63506	4969.4087	4483.807	5221.825	155.4772	5421.978	4880.6772	1000.0	1000.0	109999	195.89003	81.86702	318.13123	-1.0762737	195.89073	81.866425	317.80276	-5.7272263	-198.09914	24.409756	558.8634300231934	25.40288326957009
23	4962.537	53.67084	5046.0938	4898.544	4961.9756	73.97876	5052.9927	4819.994	1000.0	1000.0	114999	207.40591	85.27237	340.23315	-5.656034	207.40656	85.27213	338.74457	-6.9802628	-209.81	25.806393	584.5956659317017	25.417202949523926
24	5031.1396	64.47631	5116.8936	4935.4155	5503.049	104.13082	5618.983	5299.9136	1000.0	1000.0	119999	218.79031	88.52566	351.1764	3.9228883	218.79073	88.52571	350.1271	3.1741154	-220.71957	26.989487	610.4367256164551	25.434863656759262
25	5105.9424	142.4913	5283.3057	4891.826	5415.095	74.901215	5551.5713	5291.029	1000.0	1000.0	124999	230.14513	91.33573	361.2246	1.5409186	230.14584	91.33557	359.7722	1.7824855	-232.75757	28.001444	636.3992302417755	25.455969285964965
26	5121.031	102.708336	5263.151	5007.464	5546.821	109.724625	5742.2314	5399.64	1000.0	1000.0	129999	240.95996	93.82196	373.1606	3.6524649	240.96056	93.82174	372.42368	-0.68144536	-243.20265	29.058912	662.006555557251	25.46179067171537
