Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	Time Steps	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time	AVG Time Per Epoch
0	-68.58949	127.48816	13.372068	-640.01807	128.8421	-0.0586943	0.18743518	0.5951487	-0.5944137	5000	-1.0778904e-07	1574.7406	-0.08080587	-1040.7212	0.91894025	0.019597514	0.3568	79.0	8.498454093933105	8.49845552444458
1	-67.59326	116.96304	-2.2789388	-541.3703	128.51428	-27.267557	1.4416552	11.510008	-27.661484	10000	-2.7894973e-09	591.4527	-0.084661335	-107.97089	0.9026711	0.024388699	0.3736	79.0	16.852339506149292	8.426170706748962
2	-206.36089	211.53296	19.334873	-513.06995	446.4	-35.85693	4.3044415	36.422977	-36.89758	15000	1.5363097e-08	258.89334	-0.07582141	-100.577545	0.88782567	0.028813904	0.3686	79.0	25.274840593338013	8.424947420756022
3	-79.53918	138.21852	4.2472014	-475.1034	187.875	-42.111492	8.462329	44.01171	-45.057323	20000	3.0571222e-08	323.3592	-0.08203545	-175.83994	0.87004113	0.033763748	0.3882	79.0	33.86276054382324	8.465690732002258
4	-80.60416	131.97063	23.999743	-463.13815	197.76	-30.653944	10.717238	17.989096	-42.081528	25000	-1.0848046e-09	216.9373	-0.084539175	-57.357315	0.8556142	0.022029564	0.4194	79.0	42.049444913864136	8.409889364242554
5	-60.208443	105.5386	15.337505	-344.1377	190.11539	-29.974018	11.606356	13.393156	-43.24075	30000	-2.2411346e-09	183.53806	-0.088861495	-66.16319	0.8398417	0.02911137	0.4036	79.0	50.4809730052948	8.413495739301046
6	-92.51582	109.36382	17.622889	-329.99542	251.6842	-29.518372	10.646981	2.8542247	-41.957306	35000	-4.4986606e-09	167.70547	-0.09040618	-57.95806	0.8284879	0.025714794	0.427	79.0	59.01631021499634	8.43090169770377
7	-80.02672	108.01577	35.16466	-308.1396	257.0	-28.977268	6.8585396	0.5826576	-39.06734	40000	-1.11818315e-08	278.55365	-0.09613604	-79.80058	0.8133302	0.02790831	0.4578	79.0	67.61217522621155	8.4515221118927
8	-71.05711	100.46672	9.6639385	-351.03256	243.25	-24.90485	7.6246533	9.555476	-38.446945	45000	1.4829635e-08	210.79288	-0.09825842	-68.98636	0.7987246	0.03564607	0.4438	79.0	76.0799994468689	8.453333430820042
9	-32.79574	59.773533	30.081884	-272.02866	158.03226	-20.423304	8.13406	10.619863	-35.170498	50000	2.2739172e-08	183.36314	-0.10195121	-80.342445	0.78799963	0.029043844	0.4538	79.0	84.3743302822113	8.437433171272279
10	-27.830656	61.650787	45.206043	-226.48741	156.8	-15.513479	7.536278	14.873314	-30.390049	55000	5.888939e-09	183.84843	-0.10558945	-63.747124	0.7761638	0.032033086	0.4818	79.0	92.90224313735962	8.445658640428023
11	-32.981396	63.463734	33.382595	-206.57892	187.76923	-18.793188	10.730071	19.209917	-33.699787	60000	-1.6963481e-08	157.18906	-0.09903286	-70.63259	0.76223314	0.03176886	0.4486	79.0	101.3392915725708	8.444941103458405
12	-20.798208	61.260254	40.87346	-204.69908	220.6	-15.747063	8.076116	13.373266	-28.103912	65000	-1.1819601e-08	179.41284	-0.09802072	-68.60667	0.7496487	0.030202905	0.479	79.0	109.73535013198853	8.441180907762968
13	-36.96528	78.0953	42.316177	-210.50305	381.30768	-13.748328	8.465321	18.130814	-26.932898	70000	-1.5568734e-08	215.77757	-0.098658286	-105.12027	0.73716736	0.03806896	0.4756	79.0	118.3094162940979	8.450672711644854
14	-13.147176	48.604507	77.63729	-140.2024	231.80952	-10.308645	11.619543	32.96033	-26.073544	75000	1.1014938e-08	171.36783	-0.09899922	-96.1615	0.7211828	0.025829453	0.4772	79.0	126.67879104614258	8.445252847671508
15	-45.450665	65.08456	46.960674	-197.68506	384.6154	-8.500326	6.8305807	26.585066	-20.88546	80000	2.670288e-09	232.49326	-0.09878927	-89.67143	0.70771855	0.017816793	0.4622	79.0	135.00187730789185	8.437617436051369
