Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	Time Steps	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ	Time	AVG Time Per Epoch
1	-48.91381	88.83751	55.51541	-360.90897	624.77594	211.50308	731.6522	-5.8876834	163.15384	902.2	4999	0.9539294	2.8758929	20.928478	-14.231265	0.95440125	2.8764873	20.981789	-13.910185	-2.2010593	0.47923005	27.710081100463867	27.710083723068237
2	-60.959183	104.58594	10.3399315	-403.40848	-29.98463	187.0563	496.85712	-218.18147	157.7742	137.4	9999	9.911346	6.60418	46.25444	-15.231122	9.911501	6.60516	44.880318	-14.853778	-13.357126	2.3847725	54.17049789428711	27.08525025844574
3	-113.21721	271.22104	92.11658	-1102.7264	319.3519	309.359	688.3665	-235.96516	308.6316	832.5	14999	21.111933	6.2046304	52.057972	-9.100474	21.11179	6.213282	51.638523	-9.2757845	-24.249882	4.782973	87.94479084014893	29.314930995305378
4	130.53905	159.69965	518.7215	-30.915224	529.5039	138.69052	680.1403	217.42262	393.75	942.5	19999	22.117165	7.52679	64.04019	-13.568241	22.11697	7.531448	63.76812	-10.983114	-24.4258	4.051541	122.40842032432556	30.602105796337128
5	341.22763	200.19228	607.5403	53.672443	267.7002	262.84576	915.49664	-12.680218	740.0	536.6	24999	22.270338	8.199111	63.283516	-13.080718	22.270878	8.200604	62.9957	-12.926978	-24.439585	3.4926507	154.12406659126282	30.824813747406004
6	223.72307	243.99455	588.2223	-0.61715555	319.8769	360.26904	755.37946	-349.04498	443.69232	662.0	29999	22.268244	8.073117	62.34806	-19.66268	22.268675	8.074769	62.96793	-14.8424835	-24.303137	3.3011556	186.51695227622986	31.086159070332844
7	325.03424	309.5635	707.5168	-10.3544035	215.60324	308.31516	837.20667	12.102849	536.125	336.4	34999	22.605387	7.8593907	59.94833	-14.693175	22.605682	7.8619504	61.75594	-15.492162	-24.442396	3.029617	217.13644933700562	31.019493103027344
8	392.33356	270.09076	758.40857	31.851587	759.84796	237.78616	913.3717	61.293175	626.2222	907.4	39999	23.842756	7.470441	62.879715	-17.652693	23.842445	7.473647	59.676647	-13.226101	-25.551823	3.012093	251.6830551624298	31.460382163524628
9	283.652	312.39844	749.74756	17.101526	534.72516	348.01917	892.97156	43.205547	484.55554	659.2	44999	25.062294	7.129255	59.820114	-21.39245	25.061888	7.1329265	59.19688	-13.678806	-26.698118	2.7891695	286.3626275062561	31.81806993484497
10	562.5461	282.6481	810.18317	104.56373	446.62177	382.20178	913.10876	13.306984	760.5714	545.2	49999	26.68376	7.106601	61.945988	-20.068825	26.683466	7.109758	59.34334	-15.320053	-28.232574	2.8452315	318.8644301891327	31.886443281173705
11	559.9986	303.44247	803.37494	9.688308	451.07364	259.87393	785.49414	37.37044	762.5714	697.5	54999	28.36867	7.135826	63.8586	-16.738474	28.368174	7.140061	62.897957	-19.965284	-29.84891	2.8258398	352.58058190345764	32.05278034643693
12	309.82852	315.50592	803.5507	29.72082	749.26105	202.1343	863.836	155.86227	405.41666	921.1	59999	30.355923	7.256693	64.47162	-22.113611	30.355448	7.2613096	65.135056	-24.737967	-31.7581	3.1372101	386.9731295108795	32.24776101112366
13	530.79333	348.53842	809.80145	31.875374	593.97284	295.00766	870.6376	32.943043	711.1667	806.5	64999	32.037964	7.4542146	70.51158	-17.139124	32.03749	7.458134	68.7548	-18.4854	-33.416973	2.8959773	421.6223895549774	32.43249166928805
14	510.91663	315.2263	794.6125	60.30724	371.32947	366.61206	844.8716	5.932415	672.875	445.3	69999	33.647858	7.834206	70.62278	-20.308764	33.6474	7.837568	69.36422	-25.741297	-34.972893	2.8049874	453.95335125923157	32.425239528928486
15	401.1653	305.1284	812.32446	1.1470586	651.7163	339.81525	1041.8452	12.765678	613.44446	745.3	74999	35.222637	8.368889	69.61712	-22.962471	35.222218	8.372892	69.34812	-19.760843	-36.508842	2.948884	487.96537160873413	32.53102491696676
16	533.4323	332.01968	853.9436	16.31426	641.49036	320.59277	932.3708	-4.549235	725.2857	810.8	79999	36.20889	8.874792	67.63847	-23.04796	36.208416	8.87922	68.87623	-23.104866	-37.4593	3.0583293	521.7545557022095	32.609659880399704
17	490.03006	314.56238	861.0114	86.514565	613.9763	332.31158	946.03406	13.473516	629.2857	806.7	84999	36.5244	9.310771	73.238655	-19.472366	36.52428	9.312763	71.71188	-20.283712	-37.839016	3.2542005	555.8768863677979	32.69864048677332
18	320.80704	354.2108	784.55493	-38.14013	597.38794	307.37302	824.18304	-5.782191	475.81818	802.7	89999	36.82348	9.47566	74.25115	-25.802855	36.823288	9.478171	74.682014	-25.929487	-38.20202	3.3162067	589.5236706733704	32.75131515661875
19	279.6946	283.63367	739.7337	-3.3824553	406.9931	319.3681	843.5682	26.558168	417.81818	536.7	94999	36.724865	9.650937	75.05508	-25.415318	36.72486	9.65284	74.31342	-23.143488	-38.077465	3.6264102	621.8117263317108	32.726933077762
20	407.84808	347.5749	810.0416	20.354805	565.6047	340.06512	918.3346	37.372093	543.5	718.1	99999	37.007942	9.781862	77.01445	-29.150475	37.00805	9.782432	75.23437	-29.088724	-38.326122	3.5737548	655.558657169342	32.777932941913605
21	392.84918	315.39282	835.82056	61.96053	745.8762	255.97371	944.01855	164.56596	472.0	847.4	104999	37.384968	9.7292185	75.87195	-22.520046	37.38509	9.730342	71.55301	-23.675213	-38.676895	3.6996384	690.2281754016876	32.86800845464071
22	811.9613	33.64549	840.6143	759.29254	653.9753	344.75555	1099.3069	63.19609	1000.0	751.4	109999	37.740856	9.669372	72.308395	-26.759573	37.74078	9.671362	73.083984	-20.77079	-39.04474	3.6185992	724.0370557308197	32.91077534718947
23	649.7757	315.1345	922.26495	0.8148385	580.943	361.2783	920.40735	16.401806	813.6667	674.0	114999	38.318398	9.464284	72.35336	-23.95134	38.318275	9.467166	73.8772	-29.367764	-39.58961	3.4838727	757.2505211830139	32.923935786537506
24	570.4675	358.7897	1172.6077	10.249102	553.7326	376.53906	1011.7019	29.206392	698.25	640.8	119999	39.064823	9.485836	73.326904	-25.532154	39.06455	9.490293	72.39693	-32.65805	-40.274918	3.58045	791.6648943424225	32.98603734374046
25	553.66785	279.23557	944.1871	69.564964	494.2519	328.34183	933.59735	81.06632	844.3333	595.1	124999	39.541794	9.86761	74.13617	-22.42448	39.541344	9.870325	77.02066	-20.671349	-40.72865	3.5996933	824.5796945095062	32.98318785667419
26	594.2684	263.4091	765.5259	8.847292	680.07556	280.3742	1009.88794	13.001629	836.6667	857.3	129999	39.898766	10.080594	76.11429	-20.536152	39.898308	10.082827	75.12603	-27.440195	-41.125957	3.6341515	858.9029104709625	33.03472740833576
27	441.5113	308.64212	768.7958	41.92271	517.4572	395.8307	1092.1487	46.622536	602.4286	565.3	134999	40.25412	9.97078	77.17636	-29.094183	40.254074	9.971451	74.45646	-23.989769	-41.489624	3.7249453	890.7416579723358	32.99043185622604
28	806.70294	153.88792	1048.7404	563.1212	574.6113	286.49203	903.98486	14.272071	1000.0	752.2	139999	40.684795	10.027853	76.55407	-24.257864	40.684757	10.029726	75.510895	-25.657822	-41.95903	3.644396	924.1772890090942	33.006331835474285
29	771.07666	68.994545	828.0635	639.2989	704.1513	329.31653	959.5004	48.88629	1000.0	807.2	144999	41.25295	10.339297	79.54271	-28.435999	41.253094	10.341238	78.88708	-25.312702	-42.510056	3.59821	957.6451318264008	33.02224599904027
30	810.0486	82.90216	944.12085	684.3662	510.40546	334.8792	892.8072	23.40041	1000.0	805.3	149999	41.88637	10.653474	81.21876	-22.793058	41.88629	10.654149	84.69362	-19.842875	-43.110012	3.5675797	991.1710193157196	33.039034048716225
31	618.2142	347.39874	956.30945	3.922347	626.2954	370.85483	911.6687	-8.339841	692.75	718.0	154999	42.644802	10.834409	79.0819	-22.39489	42.644253	10.836938	79.409966	-25.42353	-43.789677	3.6740382	1023.8521678447723	33.027489346842614
32	689.5015	264.35156	902.66943	127.101776	490.54526	413.85315	1009.84656	10.601473	844.0	535.7	159999	43.40957	10.864148	82.18803	-30.240501	43.409477	10.86583	81.88705	-44.99309	-44.53022	3.5682552	1055.73836684227	32.99182402342558
33	850.89404	92.76031	976.2301	688.9682	774.9673	245.02345	916.93304	56.941498	1000.0	904.5	164999	43.969124	10.903341	83.45544	-23.923483	43.969105	10.904436	81.67873	-20.705301	-45.112762	3.5356884	1091.4322814941406	33.073705550396085
34	682.12726	351.78833	977.24316	99.38213	779.3158	261.66245	946.40155	8.046264	744.8571	901.6	169999	44.57585	10.861912	81.06914	-18.309439	44.575073	10.865368	84.00447	-34.912212	-45.70051	3.449715	1127.0114705562592	33.14739625594195
35	500.40976	343.69827	812.839	3.3637304	902.3151	327.17804	1343.6666	55.515812	678.0	856.5	174999	45.002464	10.871939	84.33331	-33.184246	45.002026	10.875433	83.25629	-29.404232	-46.113262	3.5346804	1161.7782435417175	33.19366415568761
36	498.47757	391.38205	934.3079	5.11925	615.6586	319.3651	1080.0575	12.827567	718.7143	746.5	179999	45.11281	11.124853	83.105385	-19.249113	45.11241	11.128096	85.149445	-29.110907	-46.267506	3.6365445	1196.0585567951202	33.22384885284636
37	466.7117	391.69662	1234.0415	14.68786	722.9594	344.23325	1420.9187	300.03055	516.9091	671.9	184999	45.48449	11.195882	83.53339	-39.798565	45.484287	11.1977	87.206955	-56.205334	-46.656555	3.7640316	1229.592082977295	33.23221851683952
38	554.20575	382.2444	1059.2603	8.980155	860.3883	299.16727	1179.6276	13.582692	653.0	901.8	189999	46.031185	11.214852	84.69409	-27.368484	46.03065	11.218654	85.934006	-24.007532	-47.17123	3.9029264	1263.6195545196533	33.25314624058573
39	816.6759	126.57389	980.01227	611.23975	771.45636	314.7742	1166.2854	33.228466	1000.0	866.4	194999	46.547993	11.368344	85.79834	-27.863422	46.547832	11.369329	83.912544	-30.475466	-47.66381	3.8381526	1299.0918118953705	33.31004651387533
40	806.6222	266.32245	1114.3773	413.46844	742.19025	382.35446	1195.0394	34.2941	848.8	741.3	199999	46.74317	11.657283	85.87975	-23.125362	46.743114	11.659024	86.38931	-32.03753	-47.874844	3.8489664	1333.887048959732	33.34717627763748
41	772.47906	217.40068	1106.7526	488.65808	817.0364	504.23322	1165.785	-619.9994	821.7143	1000.0	204999	47.133205	12.219506	86.28655	-40.94711	47.133133	12.220557	87.298874	-36.3622	-48.274975	3.9637816	1369.804410457611	33.40986372203362
42	847.8874	248.18936	1103.0195	431.9391	582.0625	411.0209	1003.15485	45.355762	860.4	622.0	209999	47.19637	12.979236	88.45208	-22.012726	47.19619	12.980715	89.64674	-20.66716	-48.451706	4.2021313	1402.4233646392822	33.39103254250118
43	687.34515	334.04498	961.9796	84.87625	888.0179	302.19385	1252.8784	255.76114	746.7143	927.1	214999	47.190346	13.594751	90.43227	-29.491594	47.190052	13.597004	89.42349	-35.873928	-48.467705	4.2748656	1437.0463798046112	33.41968330117159
44	760.88934	146.6138	960.6273	524.4441	603.9357	594.98474	1341.7238	-887.14136	888.1667	916.3	219999	47.05287	14.388854	91.88728	-34.05266	47.05246	14.391803	89.82529	-25.430645	-48.38535	4.3803945	1472.1094045639038	33.45703197067434
45	1099.6946	277.06284	1612.9474	813.057	719.6417	495.92313	1446.172	69.00884	1000.0	728.1	224999	47.093426	15.430628	92.01532	-34.04154	47.09287	15.434033	92.399345	-53.648746	-48.512897	4.613257	1505.915326833725	33.46478508843316
46	692.346	1368.5746	1784.8025	-1997.29	1272.6813	531.52563	1957.0073	549.8257	925.4	895.7	229999	47.18965	16.716425	94.0604	-21.267256	47.188503	16.721457	94.98538	-29.318718	-48.65875	4.7910404	1540.8914573192596	33.49764042315276
47	908.7725	464.4875	1696.0078	210.88734	1658.4828	308.9185	1977.5267	1006.1762	654.5	986.5	234999	47.630177	17.66582	94.88857	-36.08267	47.628494	17.670643	97.14152	-43.647945	-49.107445	5.367624	1575.4183135032654	33.51953863590322
48	1086.4287	464.83392	1823.0295	424.37347	878.62384	413.98874	1619.1051	69.31189	879.6667	810.1	239999	47.9931	18.9016	96.09404	-43.20859	47.99176	18.907085	96.5282	-52.610245	-49.51017	5.615705	1609.2251563072205	33.52552413443724
49	741.87616	388.03696	1223.2046	191.74478	1355.8357	512.481	1898.3645	227.06335	712.8571	867.4	244999	48.25083	20.211395	100.00555	-48.30926	48.250397	20.213787	100.108025	-52.49902	-49.93858	5.9792	1642.9564542770386	33.52972359559974
50	1028.7897	603.4028	1841.562	260.48102	1251.2494	555.3423	1968.749	111.655685	757.0	782.8	249999	48.631805	21.378443	102.95197	-64.62589	48.631813	21.378689	102.87793	-62.582188	-50.3308	6.4745	1677.3241317272186	33.54648267269135
51	1488.3485	395.33755	2010.2145	1007.63635	1631.12	238.34425	1806.0714	934.5166	1000.0	1000.0	254999	49.059017	22.929218	106.66268	-71.89503	49.059338	22.930702	105.65324	-77.84265	-50.66189	6.7918854	1713.1641607284546	33.59145417867922
52	1373.9419	408.317	1838.2917	665.9134	1539.959	500.26266	2127.6812	825.73773	910.1667	1000.0	259999	48.844833	24.91499	106.76998	-51.156082	48.844864	24.917662	108.46576	-60.785065	-50.583393	7.33441	1748.9580662250519	33.633809025471024
53	778.6674	525.0259	1371.6012	-48.404152	1451.2882	684.75	2120.7979	125.34951	823.8	940.0	264999	48.42151	27.058031	110.73385	-65.248604	48.421757	27.05923	111.01875	-65.659515	-50.261543	7.7750344	1783.4028325080872	33.649110083310106
54	1262.5878	848.9389	1951.889	-247.47453	1109.8456	420.5658	1792.8914	548.9139	876.0	933.0	269999	47.956276	29.225054	111.06381	-58.891766	47.95608	29.227512	112.42431	-57.666893	-49.65026	8.431278	1817.805489063263	33.66306464760392
55	1421.1006	611.96545	1996.9791	282.15244	1706.3854	465.77606	2061.6145	628.54944	858.6667	1000.0	274999	48.726185	30.584696	114.99694	-66.18945	48.726665	30.586393	115.1743	-67.00437	-50.522896	8.978887	1852.400654554367	33.68001194433732
56	1785.7012	235.6302	2030.3273	1442.6486	1707.6039	672.0331	2224.7388	14.602505	969.0	901.7	279999	50.0748	31.123444	116.178856	-65.21222	50.07455	31.125425	117.28853	-73.11629	-51.81415	9.071176	1886.0865709781647	33.68011737721307
57	1735.1147	403.19736	2077.921	898.13116	1031.891	744.7506	2258.7686	-218.56	875.8333	755.7	284999	51.814217	31.714714	122.4248	-64.87804	51.814564	31.717087	122.16528	-62.990463	-53.581562	9.299241	1919.0276069641113	33.66715103283263
