Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	Time Steps	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time	AVG Time Per Epoch
0	62.736855	19.422226	147.93199	26.73079	6.8870525	-0.019333359	0.121473394	0.33158752	-0.36002582	5000	1.0676384e-07	1905.2506	-0.02420158	-1339.5137	0.9189386	0.01245147	0.1614	79.0	7.070913314819336	7.0709147453308105
1	69.10807	20.67239	166.71385	26.81168	7.5712123	25.930231	4.1711307	27.75736	3.0561895	10000	-4.6491622e-10	724.5972	-0.025981467	-318.1718	0.8954321	0.012919813	0.1854	79.0	13.718074321746826	6.859038472175598
2	73.831894	24.03024	193.89761	26.894783	8.076052	33.07731	8.957258	40.807213	0.22582987	15000	1.6514957e-08	564.7884	-0.029502004	-237.1843	0.87515086	0.020712087	0.203	79.0	20.626721620559692	6.875574429829915
3	81.297066	27.870338	194.21887	35.207916	8.879218	39.351536	14.726266	53.202633	-2.8115432	20000	-1.3864041e-08	519.6047	-0.0291522	-167.4169	0.84828115	0.01768576	0.2	79.0	27.56100821495056	6.890252530574799
4	94.392456	33.779533	238.26598	35.852345	10.286008	45.28933	18.809065	64.1246	4.7737017	25000	-9.219349e-09	622.2166	-0.03153673	-178.55862	0.8204132	0.017815046	0.209	79.0	34.26831030845642	6.853662347793579
5	106.67307	40.88858	332.40744	35.735584	11.604651	52.945408	22.997297	76.20262	3.585101	30000	-2.7452502e-08	837.1848	-0.027756609	-178.995	0.79165626	0.011964434	0.1772	79.0	41.79176712036133	6.96529483795166
6	117.75096	47.812286	296.84238	44.808216	12.8	61.138844	26.950994	88.18939	2.1996455	35000	9.489059e-09	1005.8383	-0.027049325	-171.534	0.76363546	0.016940126	0.1828	79.0	48.48383355140686	6.926262174333845
7	140.15524	61.244507	471.7038	44.81243	15.22561	69.14366	30.642654	100.23866	4.9621468	40000	1.1950731e-08	1732.8488	-0.024759376	-307.8424	0.7378316	0.013586546	0.1492	79.0	55.47169542312622	6.933962196111679
8	152.65912	69.02229	464.29385	44.929955	16.584717	79.19124	35.190063	116.141754	4.204616	45000	-1.5068053e-08	1756.383	-0.021844845	-232.06592	0.7108977	0.013938115	0.1278	79.0	62.05315399169922	6.894795073403253
9	174.4651	78.237495	566.6685	54.392014	18.931559	89.1069	40.492016	130.39464	6.148245	50000	9.506568e-09	2162.8906	-0.019071005	-287.39807	0.68393	0.011068137	0.1168	79.0	68.83877420425415	6.883877563476562
10	203.11758	101.90269	666.9301	54.576256	22.026432	100.84647	45.247993	146.98259	3.4792283	55000	-1.00374224e-08	3766.8	-0.017193822	-628.8142	0.66059136	0.01153387	0.1102	79.0	75.86465001106262	6.896786516362971
11	232.76588	110.527466	909.3455	53.665104	25.237373	116.78673	52.943012	169.6404	1.810556	60000	-6.3180923e-09	4249.956	-0.014522145	-496.3684	0.6351855	0.011105192	0.0922	79.0	82.5074028968811	6.87561712662379
12	236.83864	104.28838	666.4765	73.13426	25.680412	125.8966	60.319736	189.15414	3.4372466	65000	-1.0161102e-08	3082.057	-0.01222317	-300.76318	0.61187756	0.0103973355	0.081	79.0	89.0976288318634	6.853663958035982
13	264.64127	125.22881	712.12946	62.21673	28.672413	131.34763	62.119442	200.54604	-3.018664	70000	-3.027916e-09	4225.7173	-0.011991924	-600.1304	0.58736634	0.010265562	0.0696	79.0	95.48366594314575	6.820261972291129
14	291.4051	139.48325	779.44214	73.21939	31.55414	143.87975	67.05815	217.94586	-7.046159	75000	-6.8902968e-09	4752.4307	-0.011510841	-718.8779	0.56560266	0.007881512	0.078	79.0	102.18893313407898	6.812595653533935
15	288.0255	138.73325	694.8199	63.562103	31.18125	159.31096	76.70114	238.85626	-8.565023	80000	1.0415911e-09	5220.863	-0.012670127	-523.23	0.544955	0.010632342	0.081	79.0	108.8594605922699	6.803716376423836
16	330.12015	169.09691	935.07135	82.42935	35.7	164.2959	74.84846	243.5316	-23.976267	85000	8.168817e-09	7028.782	-0.009782435	-732.75586	0.5231348	0.008420376	0.0666	79.0	115.58433485031128	6.799078618778902
17	381.79144	231.97134	1234.2722	73.09851	41.272728	183.80675	81.45394	263.32382	-11.482576	90000	-1.5100836e-08	12402.393	-0.010723979	-1761.0918	0.50276095	0.012216498	0.0858	79.0	122.04820108413696	6.780455708503723
18	413.4462	245.96185	1142.2303	63.693768	44.666668	211.89163	93.07991	296.59558	-65.958305	95000	-1.6927719e-09	12065.693	-0.008865912	-1144.2871	0.48342207	0.009396492	0.0666	79.0	128.76262426376343	6.776980324795372
19	397.34308	215.57172	1092.5062	91.69525	42.931034	228.07507	101.62227	316.84433	-13.062585	100000	-1.6212464e-09	10369.1455	-0.009016257	-805.1543	0.46092153	0.004921007	0.0536	79.0	135.36923336982727	6.768461728096009
20	476.19754	315.45322	1782.1147	100.22854	51.412373	220.82268	93.07752	314.076	-3.7308073	105000	-7.724762e-09	21618.934	-0.008813432	-2747.957	0.44079545	0.00838504	0.0616	79.0	142.13840889930725	6.768495741344633
21	442.0631	288.96994	1391.5276	72.945526	47.740383	258.18384	106.15894	341.8798	-19.08288	110000	7.301569e-09	15976.3955	-0.010792722	-950.26953	0.42478257	0.011438088	0.1018	79.0	149.0765562057495	6.776207186959007
22	567.21594	419.2657	1818.5312	64.03271	61.2	267.04074	99.181526	347.04337	-14.20051	115000	4.3570996e-09	30706.537	-0.007465524	-3979.6992	0.40168676	0.00962318	0.0628	79.0	155.56538009643555	6.7637122817661455
23	746.3196	463.9086	2394.255	63.902897	80.48387	318.5113	103.17565	385.9998	-4.477027	120000	7.56383e-09	30155.639	-0.0096927835	-2666.4043	0.3818017	0.007958091	0.0562	79.0	162.1533558368683	6.7563899258772535
24	570.2033	456.07568	2359.657	63.802612	61.5125	344.4114	123.75965	418.60962	-48.53577	125000	1.0240078e-08	31769.986	-0.009398501	-2850.3086	0.36658883	0.0077997497	0.0648	79.0	168.69420552253723	6.747768335342407
25	675.3582	486.0225	2246.584	63.762306	72.838234	320.19028	114.89571	420.29092	-44.86238	130000	-7.820129e-09	31732.146	-0.007082157	-3831.4258	0.3488324	0.005914439	0.052	79.0	175.128737449646	6.735720772009629
26	752.11694	598.60455	2946.4763	72.83956	81.083336	347.40646	120.10138	432.71527	-39.521313	135000	1.885593e-08	40260.19	-0.00786974	-4732.66	0.33396268	0.0046363133	0.0336	79.0	181.94314646720886	6.738635116153294
27	958.88934	789.863	3281.1372	128.4304	103.3125	393.26196	122.173	466.62067	-23.703379	140000	-1.4400483e-08	51425.848	-0.009237851	-7163.742	0.3149982	0.0064923614	0.0468	79.0	188.47521114349365	6.731257634503501
28	780.84174	541.6154	2053.2751	73.21619	84.169495	433.5772	134.7929	505.80557	-71.13778	145000	-9.804965e-10	38005.145	-0.008595663	-4925.965	0.29540882	0.0060633114	0.0474	79.0	195.1023108959198	6.727665950512064
29	1246.1302	1190.4777	5548.7725	109.25475	134.16216	400.2017	107.18852	482.29816	-34.604694	150000	-1.3178587e-08	77870.84	-0.0048029684	-18680.898	0.27248895	0.0031393853	0.0158	79.0	201.87557864189148	6.72918602625529
30	1099.6172	1111.4885	6137.649	73.24446	118.475	493.2536	127.166084	549.05945	-21.278326	155000	3.9577484e-09	56740.25	-0.008190478	-3127.879	0.25847614	0.005120673	0.0492	79.0	208.8522608280182	6.737169757966073
31	1189.0127	832.19556	3123.605	184.14015	128.02563	507.44116	125.45961	560.8102	-28.873768	160000	-8.375943e-09	46149.074	-0.008886017	-4476.9336	0.24322498	0.0041986	0.051	79.0	216.11230611801147	6.753509618341923
32	1370.1956	1076.2803	4682.367	154.13345	147.51515	492.4808	128.41034	560.4802	-61.912197	165000	-1.3592839e-08	53341.77	-0.00773941	-4956.715	0.22744119	0.0047338945	0.0374	79.0	222.74773502349854	6.749931414922078
33	1772.507	1549.1198	6910.7715	107.40281	190.76923	529.84247	116.272896	585.0628	-59.644115	170000	-1.2516975e-08	58408.57	-0.006710046	-6343.6055	0.2114988	0.004830909	0.0376	79.0	229.2980661392212	6.744060817886801
34	1417.2491	1085.7845	4678.2666	228.85335	152.51613	570.569	135.47926	628.23456	-29.090353	175000	1.3947487e-08	57039.22	-0.00714545	-6242.8555	0.19761102	0.0036700196	0.0362	79.0	235.9732027053833	6.74209155355181
35	1710.7611	1354.785	4817.7065	99.669495	184.07692	542.662	127.147095	629.1753	-59.138527	180000	-1.822412e-08	64389.957	-0.008474406	-9102.129	0.18495557	0.005075156	0.0374	79.0	242.55407857894897	6.7376133468416
36	2245.703	2622.6648	9313.026	72.4915	241.5	604.9615	98.94581	638.0286	-5.129016	185000	-2.4110078e-09	65674.85	-0.0070960936	-11941.5	0.16679521	0.0054092915	0.0286	79.0	249.5825433731079	6.74547417743786
37	2066.5483	1377.7019	4765.279	324.54785	222.2	657.15625	116.55268	692.0801	-51.163284	190000	-6.66827e-10	57691.61	-0.008743549	-2502.664	0.15219815	0.0052877422	0.0552	79.0	255.96330881118774	6.735876604130394
38	2376.6777	2120.638	8213.142	399.5046	255.41176	650.3845	99.37258	691.2767	-31.925838	195000	-1.001358e-08	56689.938	-0.007882298	-2894.5977	0.13388067	0.006846399	0.0454	79.0	262.60020899772644	6.733338741155771
39	2732.2244	3166.8892	9313.819	128.84235	293.58823	660.761	110.68985	705.8836	-2.2448776	200000	-4.684925e-09	57113.12	-0.008827652	-7276.801	0.11285526	0.0044405595	0.0428	79.0	269.13008880615234	6.72825226187706
40	2581.79	2081.8486	9313.655	306.1179	277.4375	709.0936	115.218575	739.1151	-109.09877	205000	-8.935482e-09	50550.043	-0.006848771	-2187.7383	0.09356021	0.0058250143	0.0552	79.0	275.7684028148651	6.726058645946224
41	3079.3728	2502.6658	9318.304	500.977	330.8	711.0721	104.92824	739.784	-133.73297	210000	4.825741e-09	54416.75	-0.006064289	-3067.7227	0.07909196	0.0037761303	0.0334	79.0	282.89238357543945	6.73553298768543
42	5986.3076	3104.746	9314.807	1999.9067	642.7143	722.5717	86.54303	744.8927	-83.97827	215000	-1.9204617e-08	41858.97	-0.0069635552	-10430.547	0.060633294	0.005711753	0.0558	79.0	289.6595640182495	6.736268963924674
43	3452.9973	3228.9126	9318.529	116.68467	370.92307	767.5489	93.51249	786.03204	-106.42239	220000	-1.952811e-08	43569.637	-0.007916243	-2312.8164	0.046524078	0.004481396	0.041	79.0	296.2917881011963	6.733904323794625
44	5337.9473	2855.0505	9316.181	1293.8518	573.125	770.5456	92.55425	795.1173	-63.13328	225000	1.3172626e-09	34277.566	-0.007337921	-4173.967	0.033180043	0.0042930534	0.0392	79.0	303.13927960395813	6.7364284780290395
45	9316.062	0.57988834	9316.772	9315.205	1000.0	805.9264	31.596157	814.7293	354.7734	230000	1.411438e-08	14575.241	-0.0071910257	-10365.512	0.013288861	0.0043831263	0.0692	79.0	309.8660023212433	6.736217483230259
46	5783.089	2757.2083	9317.144	2595.9795	620.8571	855.5062	51.83772	859.87634	12.259552	235000	-3.0390919e-09	30293.393	-0.007599978	-2355.959	-0.001564264	0.008619515	0.0496	79.0	316.47338223457336	6.733476273556973
47	4894.18	2702.572	9316.519	1422.9419	525.55554	842.0266	87.71781	856.784	-107.99514	240000	2.6282668e-08	42033.062	-0.0073222183	-5351.0312	-0.0112793455	0.004682393	0.0644	79.0	323.375296831131	6.736985395352046
48	6054.355	2711.9558	9317.646	2362.5845	650.0	799.1191	74.464264	839.1396	-75.7033	245000	-4.8726796e-09	30384.861	-0.0057570348	-2750.7012	-0.01853681	0.0063589783	0.0918	79.0	330.1045129299164	6.736826848010628
49	8536.807	1564.75	9321.365	5407.309	916.2	835.5391	49.300697	851.09735	23.124296	250000	-1.847744e-10	11712.874	-0.00730167	-4741.53	-0.02781064	0.0046855025	0.0584	79.0	336.7566328048706	6.73513267993927
50	5786.7495	2961.1536	9322.299	864.0846	621.0	871.0863	57.85278	876.9729	6.925629	255000	4.810095e-09	30868.387	-0.0077257035	-2480.8125	-0.03696824	0.008856108	0.1014	79.0	343.4560980796814	6.734433328404146
51	5247.54	3432.9446	9321.458	202.12929	563.125	858.4796	74.18666	868.07166	-4.8104496	260000	2.0500272e-08	24876.635	-0.008440266	-921.9082	-0.05173257	0.008049044	0.064	79.0	350.0329740047455	6.731403387509859
52	6657.352	3794.5242	9323.744	567.1692	714.1667	862.0003	38.433144	865.3158	15.879606	265000	-3.257394e-09	13349.176	-0.0062422813	-1198.9893	-0.0662355	0.008897581	0.1052	79.0	357.0073356628418	6.735987505822812
53	5761.9014	3170.561	9321.365	108.89027	618.375	870.9972	83.64295	882.0285	-120.91633	270000	2.092421e-08	27814.09	-0.008380221	-2738.8555	-0.071383394	0.00560058	0.0598	79.0	363.79896998405457	6.737017997988948
54	4549.2563	3170.6255	9322.179	790.1203	488.3	846.9267	102.13421	871.04663	-47.63953	275000	1.7344952e-08	45360.066	-0.009430858	-10537.152	-0.08585235	0.007135318	0.0558	79.0	370.4307339191437	6.735104287754406
55	6084.249	3780.9436	9323.312	920.63104	652.7143	797.4697	73.11113	828.6371	-235.04825	280000	-8.505583e-09	24663.709	-0.008581176	-8147.996	-0.09790587	0.008003998	0.0804	79.0	377.2651963233948	6.736878535577229
56	5967.913	3595.8188	9325.146	1003.69965	640.2857	862.1826	74.43805	880.38605	-50.154507	285000	7.511676e-09	22055.15	-0.0062637054	-1928.373	-0.113467954	0.008936804	0.092	79.0	383.8539595603943	6.734280021567094
57	8160.228	2328.3345	9326.61	3503.5605	875.2	868.8834	41.891846	884.34467	11.538538	290000	2.384186e-10	8708.51	-0.009015838	-4050.3018	-0.12500688	0.005334395	0.0702	79.0	391.27405977249146	6.746104507610716
58	9325.053	1.0762048	9326.211	9323.321	1000.0	898.4476	13.885115	900.5306	483.65982	295000	2.5498867e-08	1192.6548	-0.007129385	-939.926	-0.13068843	0.005069945	0.0774	79.0	397.6289656162262	6.739474025823302
59	7983.341	2681.7102	9325.289	2619.92	856.2	914.5254	19.89938	915.2779	147.57146	300000	-2.137348e-08	7499.2695	-0.0051403455	-160.99658	-0.13791278	0.012353273	0.1582	79.0	404.3317630290985	6.7388627568880715
60	7230.278	3180.8289	9323.266	1023.01917	775.6667	912.2378	43.17171	915.55536	8.900934	305000	2.4661422e-09	12080.08	-0.010092425	-1815.6621	-0.1452541	0.01584599	0.1546	79.0	410.8634150028229	6.73546585489492
61	8269.455	2111.438	9325.655	4046.579	886.8	907.8788	37.532574	910.87695	71.53858	310000	-1.9168109e-08	7128.0054	-0.008711026	-497.7412	-0.14095286	0.020794295	0.1804	79.0	417.83558440208435	6.739283650152145
62	4091.2957	2671.8857	9327.502	436.88885	438.9	896.1936	98.24945	912.6634	-1.1315796	315000	8.7797645e-09	51017.418	-0.010593749	-19826.596	-0.15320142	0.0060483995	0.0562	79.0	424.6292624473572	6.740147053249299
63	8870.783	867.5051	9327.264	7137.107	951.4	820.8524	51.262947	887.75574	-4.1757298	320000	-1.052618e-08	17549.066	-0.008831624	-8011.879	-0.1551748	0.0035690747	0.061	79.0	431.17875695228577	6.7371681071817875
64	7733.7217	2811.726	9327.072	2142.5542	829.4	887.4086	61.173313	915.16724	-5.5502014	325000	-4.3511392e-10	13908.691	-0.0065569705	-2726.8906	-0.16529405	0.009977885	0.1512	79.0	438.04717350006104	6.739187313960149
65	7371.726	2777.1628	9328.564	3048.9092	790.3333	895.7919	38.293835	920.6089	60.10798	330000	-6.388128e-09	13118.104	-0.007505106	-842.5039	-0.17566258	0.0089036655	0.1026	79.0	444.79541754722595	6.739324548027732
66	9327.3955	1.0883911	9328.904	9325.835	1000.0	895.5128	23.24549	914.97394	326.75784	335000	-1.6736985e-08	1736.923	-0.0062085576	-1657.9104	-0.1899457	0.002995004	0.053	79.0	451.77268409729004	6.742875910516995
67	9326.935	0.51749134	9327.708	9326.093	1000.0	926.9389	4.0128565	931.4655	898.0948	340000	2.2304057e-08	45.22807	0.13523833	-32.771355	-0.202713	0.19315699	0.6206	10.0	456.57069158554077	6.714274897294886
68	7546.6367	2656.4065	9332.468	1853.8042	808.8333	927.5566	54.08315	933.9588	20.044348	345000	-1.3676286e-08	21852.18	0.047163386	-3456.7617	-0.2047367	0.15268604	0.5618	4.0	461.71966791152954	6.691589410754218
69	7491.9404	2719.09	9328.295	2319.3826	803.4	887.5097	58.302105	905.1234	-3.6325493	350000	-4.386902e-09	12782.801	-0.0054506995	-614.09863	-0.20592883	0.0044774227	0.0738	79.0	468.2179841995239	6.688828369549342
70	9330.831	1.8998384	9333.119	9328.046	1000.0	897.4936	22.207172	906.8297	114.31852	355000	-9.191036e-09	1583.2604	-0.0049566384	-1438.3606	-0.219738	0.0005276639	0.0216	79.0	474.9751980304718	6.68979155849403
71	7489.2334	2337.8323	9330.643	3749.6594	802.8	916.9365	51.409393	928.8257	19.645195	360000	1.20773915e-08	12262.166	-0.00793235	-4524.383	-0.23288193	0.0053670723	0.0816	79.0	481.593199968338	6.6887944704956475
72	7058.319	3495.7705	9331.431	126.49506	756.6667	894.7152	69.11035	917.33563	-156.83293	365000	-1.5257857e-09	10282.106	-0.009266515	-3573.685	-0.2342034	0.014455713	0.1484	79.0	488.29070591926575	6.688913802578025
73	5649.7236	3540.079	9334.06	1277.3706	605.5	905.9112	73.34386	918.2525	3.3571768	370000	-2.9438734e-08	30488.111	-0.0067130444	-7059.9277	-0.25487128	0.0052775354	0.0352	79.0	495.78007984161377	6.699730831223565
74	9333.703	0.8423523	9334.472	9332.286	1000.0	871.4326	33.81973	899.6219	109.73339	375000	2.6464463e-08	4438.307	-0.005826011	-4237.981	-0.27119073	0.004814017	0.0566	79.0	502.2696409225464	6.69692858060201
75	9331.649	1.5999913	9333.4795	9329.311	1000.0	922.4531	14.764858	929.86633	431.24796	380000	-2.1204352e-08	317.88077	-0.0053415974	-290.26056	-0.2705029	0.0050460175	0.0638	79.0	508.8298137187958	6.695129149838498
76	9054.42	557.2082	9334.442	7940.005	970.2	929.2382	28.127802	934.6644	25.730585	385000	-1.2767315e-08	7361.069	-0.008833693	-4115.836	-0.2832299	0.0149183255	0.1496	79.0	515.0361733436584	6.68878149366998
77	9242.646	179.2107	9333.181	8884.2295	990.4	917.9178	32.022926	929.59485	-36.633537	390000	-4.327297e-09	7508.203	-0.0074023632	-329.60303	-0.27710748	0.011498371	0.187	79.0	521.5899167060852	6.687050235577119
78	8558.237	1550.1427	9335.808	5457.9546	917.0	915.856	24.98714	927.0153	50.746704	395000	-9.325147e-09	7456.84	-0.008550823	-1043.189	-0.28525954	0.014642142	0.0682	79.0	528.6439483165741	6.691695578490632
79	9335.675	1.1694626	9337.678	9334.177	1000.0	917.393	4.1261935	924.32007	751.0964	400000	-9.531975e-08	238.74533	0.012321074	-211.04967	-0.299324	0.02416407	0.2506	79.0	535.3716452121735	6.692145583033562
80	9336.852	0.6210016	9337.836	9336.0625	1000.0	929.0498	3.0309176	934.30927	874.1932	405000	2.4461746e-08	29.639887	-0.004458631	-19.081097	-0.32262033	0.00030559863	0.018	79.0	541.9496958255768	6.690737011991901
81	8289.776	2092.9617	9337.198	4103.853	888.0	930.4404	36.35386	937.43353	37.117474	410000	-7.045269e-09	6892.223	-0.008759569	-367.7373	-0.32296	0.014532138	0.183	79.0	548.4259042739868	6.688120812904544
82	9337.578	1.0731959	9339.473	9336.408	1000.0	920.0483	3.6559854	927.5855	799.89764	415000	-4.2808058e-08	175.374	0.02295659	-155.66365	-0.33653548	0.03427664	0.3136	79.0	555.2160332202911	6.689349826559963
83	9336.974	1.0578207	9338.65	9335.824	1000.0	929.9136	3.6586928	935.7722	757.84143	420000	3.170967e-09	26.258528	-0.006248777	-19.868843	-0.3574684	0.0020499397	0.0384	79.0	562.277862071991	6.693784097830455
84	9338.301	0.9838055	9339.483	9337.05	1000.0	932.5479	2.5784812	938.4192	872.65826	425000	-2.2888185e-09	8.621156	-0.0047978414	-4.6235094	-0.37130716	0.0048582563	0.0432	79.0	569.0082387924194	6.694214604882633
85	9337.44	0.9993271	9338.879	9336.3125	1000.0	933.4466	1.6440122	939.5245	923.7558	430000	5.7250262e-09	2.828782	-0.0032223577	-1.2479832	-0.36351803	0.0030032326	0.0464	79.0	575.7914068698883	6.6952489364978875
86	9336.568	1.0276899	9338.048	9335.027	1000.0	933.5156	1.4944203	939.87854	884.07935	435000	-2.7963333e-08	2.3214161	-0.0042574843	-0.6653898	-0.3680885	0.0033384357	0.03	79.0	582.6489636898041	6.697114547093709
87	9334.61	1.9409094	9336.694	9331.522	1000.0	933.4245	7.253967	940.05914	602.0308	440000	-7.847697e-09	52.326614	-0.004759096	-47.552143	-0.36990377	0.005290513	0.0554	79.0	589.2308924198151	6.695805617354133
88	7855.4897	2686.2898	9335.406	2500.5693	841.6	931.6126	35.12063	939.9745	22.200657	445000	-2.9206276e-10	14971.762	-0.0073134922	-4951.8467	-0.38728338	0.0041024564	0.0466	79.0	596.0862658023834	6.697598508234774
89	9334.497	0.72083145	9335.515	9333.72	1000.0	905.4165	20.94654	918.92883	444.29572	450000	-7.152557e-09	1634.927	-0.009992959	-443.73145	-0.38337737	0.015416931	0.2118	79.0	602.3994827270508	6.693327607048882
90	9336.967	1.6886144	9339.507	9334.548	1000.0	924.7633	2.3183894	932.87646	905.8315	455000	1.6081334e-08	74.01676	-0.006451591	-68.45674	-0.38164127	0.013496504	0.1364	79.0	609.1128265857697	6.693547573718396
