Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	Time Steps	AverageQVals	StdQVals	MaxQVals	MinQVals	LossPi	LossQ	Time	AVG Time Per Epoch
1	20.28439	19.575151	139.47435	5.0013733	38.987545	0.719184	40.444332	38.32224	22.83105	22.2	4999	18.810616	13.459523	81.581406	-29.61228	-20.944202	2.3724751	15.610755681991577	15.610757827758789
2	17.319923	14.948	151.50114	4.387074	5.3081293	0.03073277	5.358886	5.2590184	21.059072	10.0	9999	74.43678	33.382454	194.73825	-71.329	-78.47091	30.617163	35.06410765647888	17.532055139541626
3	5.478901	0.16024417	7.489527	5.1618805	5.294192	0.038517885	5.361491	5.2049108	10.004	10.0	14999	17.276638	17.921097	142.79533	-28.554775	-16.303774	2.9892533	55.84748029708862	18.615827560424805
4	9.2832985	10.219627	45.33687	5.173256	16.836	0.17724419	17.077332	16.598642	11.5103445	14.0	19999	6.295542	6.618679	55.23686	-35.480675	-6.6633224	0.5913401	76.5814278125763	19.145357489585876
5	163.2598	60.272015	217.81767	16.864494	134.57211	2.0620549	137.095	130.2056	77.390625	73.2	24999	46.2639	25.397867	150.40834	-36.098713	-51.18836	11.864488	97.58088731765747	19.51617784500122
6	275.77618	68.27219	434.88745	137.09485	551.5126	3.4721043	557.1624	546.9477	123.07317	364.2	29999	108.35807	47.98508	294.7536	-82.660255	-117.58727	49.664364	119.90797734260559	19.984663208325703
7	331.86243	128.72145	1020.0029	251.42549	289.26138	8.425898	301.85205	277.40836	154.84375	112.2	34999	183.00766	72.972496	383.67935	-270.20517	-195.6206	103.01288	141.1150689125061	20.15929583140782
8	232.25027	128.52	424.46704	26.72856	487.51035	39.913097	549.16736	423.9492	99.4898	188.2	39999	249.27443	98.232216	439.73544	-269.42618	-263.83823	146.81502	162.50946640968323	20.313683539628983
9	254.09468	124.890495	420.18756	27.755997	297.8327	20.521181	327.05728	271.6141	112.53333	125.0	44999	294.69476	117.51251	498.5435	-285.73434	-310.4099	200.4139	183.51843786239624	20.390937725702923
10	247.2646	44.16241	346.66644	77.890686	239.0521	4.6604924	244.9803	229.83997	117.674416	115.1	49999	340.3339	130.60608	578.8663	-228.81178	-357.43	236.90688	204.47841715812683	20.447841906547545
11	232.07854	42.77524	303.1791	64.841156	186.6207	8.728105	205.9366	175.61911	111.04444	99.1	54999	382.48358	152.0287	614.69073	-243.72087	-401.18588	270.49844	225.4284553527832	20.493496136231855
12	271.97296	91.7312	498.429	41.57397	309.7315	29.616112	364.28076	280.01508	125.7	138.7	59999	402.13712	165.10529	662.1645	-206.32094	-419.38748	266.3529	246.56845569610596	20.547371447086334
13	235.78737	99.86957	419.99857	22.175552	469.20605	222.16718	902.05524	231.7314	115.09524	188.8	64999	408.5081	173.93593	775.87335	-438.27505	-425.53415	294.5739	267.7816617488861	20.59858951201806
14	217.80118	222.4263	890.4412	28.052814	819.57306	203.81754	1109.8608	513.4558	131.3077	693.9	69999	418.40433	180.0302	759.817	-266.03876	-436.17654	337.85532	291.334059715271	20.809575847217015
15	312.7009	208.50719	1033.6251	28.069403	502.23682	207.20135	1057.08	250.7813	194.68	287.1	74999	443.39307	192.71867	824.2863	-365.12903	-461.44824	362.74664	313.07249212265015	20.87149961789449
16	652.2502	265.35443	1023.6247	249.07611	576.11285	167.98024	1008.9513	468.06165	456.0909	330.8	79999	460.70578	196.01164	868.8759	-453.49728	-478.1304	371.39005	335.166490316391	20.947905778884888
17	429.81985	146.36894	728.0391	204.45787	396.8589	105.9145	584.5124	221.14885	220.34782	201.2	84999	477.9157	199.75426	923.402	-241.44624	-495.84186	386.68277	356.5984447002411	20.97637922623578
18	372.0469	223.79703	877.17346	62.1101	593.16876	321.81042	1475.0894	209.74709	220.60869	334.6	89999	499.8713	199.93456	908.37683	-311.64297	-517.3662	423.35855	378.55778646469116	21.030988256136578
19	339.61478	218.17976	1016.6471	79.47419	370.0758	81.04856	570.9458	284.95096	199.5	218.5	94999	518.10675	205.09145	825.2428	-299.46613	-535.4754	471.59586	399.892902135849	21.046994937093633
20	406.5931	257.60077	941.5713	42.373028	348.002	182.75684	702.9568	36.8776	206.75	201.6	99999	548.9338	211.9208	831.6241	-508.63797	-567.3568	529.1357	421.4986355304718	21.074931859970093
21	200.61307	274.82697	823.6938	13.762687	21.336834	0.37524042	21.898312	20.658125	142.59459	44.2	104999	581.31024	224.90082	881.77875	-526.8009	-600.7831	547.3061	442.3447859287262	21.064037504650297
22	364.719	388.06174	1007.5659	18.19623	1499.4008	527.9562	2374.121	827.76965	297.5	588.1	109999	617.5052	239.24847	973.0131	-472.81134	-637.04535	648.9111	465.28211855888367	21.149187304756857
23	833.9315	599.5338	2489.282	353.44693	1281.2896	537.4482	2413.1345	653.4359	343.0	547.3	114999	626.22235	241.53926	974.88214	-389.03516	-644.5557	595.2015	487.8889193534851	21.212561793949295
24	973.1129	544.46643	2441.5005	443.82874	866.22107	370.01877	1851.5134	486.39517	513.36365	381.1	119999	615.908	234.96036	940.38153	-583.3189	-632.7862	550.7606	510.0776889324188	21.253237118323643
25	780.5208	504.25507	2278.8442	67.11753	455.4331	550.7614	2106.7703	252.55266	332.15384	226.2	124999	613.3033	228.58583	981.2771	-371.62476	-630.12787	526.32135	531.6000537872314	21.264002237319946
26	717.34247	665.8986	2041.6007	201.92534	793.4227	462.393	1777.6139	253.25046	352.33334	439.0	129999	615.64355	223.75383	990.2386	-483.96933	-632.1857	504.54944	554.0614049434662	21.310054109646725
27	447.6403	325.36368	1334.7814	178.86958	1262.0328	713.2989	2740.8508	720.66205	223.33333	471.7	134999	617.9034	211.947	958.12915	-508.05182	-633.70807	481.6125	576.6731133460999	21.35826356322677
28	454.79114	753.6206	2538.9568	14.320462	1180.3242	352.78897	1840.0955	821.8273	208.39131	603.8	139999	616.916	211.06326	950.0066	-401.50348	-632.6408	493.8226	599.9326584339142	21.426166440759385
29	582.4031	599.7496	2088.3052	24.49283	971.13184	0.5456838	972.09625	970.5268	444.3	1000.0	144999	629.8801	211.45143	922.48706	-426.00983	-645.8915	557.8465	624.9122638702393	21.548698819916822
30	900.7591	158.65721	974.8108	546.00995	972.82666	1.7123508	975.5304	969.8887	929.6667	1000.0	149999	630.5715	207.73651	915.19446	-481.84152	-645.91235	502.58215	650.0532047748566	21.668440222740173
31	977.8561	79.31951	1123.4662	898.0967	974.9456	0.5151468	975.88354	974.0287	1000.0	1000.0	154999	621.38043	200.96356	886.6393	-584.1635	-635.4937	459.2839	674.8252849578857	21.768557656195856
32	595.70074	304.97116	1132.0337	301.6071	322.4659	24.324564	350.91898	271.15253	430.5	132.0	159999	610.2158	192.93774	858.6292	-530.9363	-623.4751	420.4612	696.1615822315216	21.755049511790276
33	370.431	220.16353	1003.80566	109.80667	749.412	240.9865	1173.6019	427.95782	187.0	403.5	164999	591.77765	189.27399	862.02124	-434.20224	-603.97	392.24295	718.4210424423218	21.770334684487544
34	603.4781	591.49097	1989.2141	10.879529	560.3151	103.82205	744.4337	384.579	297.05884	202.8	169999	583.1291	187.56871	860.6459	-556.8742	-595.6142	379.55045	740.0081582069397	21.76494587870205
35	287.8126	323.9079	1623.2997	28.55329	604.079	334.45218	1033.0767	163.90146	203.875	543.1	174999	574.6167	185.39856	845.5834	-543.225	-586.3988	382.2064	762.7400879859924	21.7925739969526
36	543.46594	233.80263	1121.3251	171.0169	382.29605	334.915	1299.7917	191.37679	364.7143	180.6	179999	553.38983	172.57248	800.6622	-441.39313	-564.0722	342.8051	784.2248706817627	21.784024238586426
37	718.4402	635.40735	2125.995	168.5802	1081.2428	707.2403	2457.1367	473.46164	329.46155	440.7	184999	536.4799	163.29634	796.39087	-424.5386	-546.4771	324.02786	806.2963178157806	21.791792431393183
38	1464.2578	674.1245	2438.1025	412.8232	2089.7385	562.98083	2474.2053	580.21985	578.44446	865.3	189999	533.0466	160.65448	810.24207	-328.09235	-543.7925	296.62964	830.6121008396149	21.858213223909075
39	1099.3477	801.16864	2197.6953	16.913351	1328.1272	826.64703	2268.708	286.4888	479.5	595.2	194999	536.3674	154.91698	789.1938	-449.49182	-546.58234	297.3756	853.7447800636292	21.890891845409687
40	1233.7291	795.0911	2367.0796	65.66088	710.5085	401.3646	1525.4086	320.4347	569.1	385.3	199999	530.0143	152.54942	754.3753	-431.96945	-539.7715	280.5337	875.9398102760315	21.898495304584504
41	747.5245	624.58545	1947.9719	80.86036	948.41345	587.6681	1694.6934	223.84695	386.08334	415.9	204999	513.3489	148.43492	707.4747	-246.90787	-521.9216	252.54938	898.0387620925903	21.90338448780339
42	1411.9277	765.41144	2347.1133	343.9444	1116.5702	276.86996	1616.4263	617.9562	631.5	421.1	209999	496.84146	144.82347	695.78143	-366.67776	-505.3298	253.40456	920.5721504688263	21.91838458606175
43	883.8854	642.6584	1964.5964	70.8947	494.87946	362.92316	1410.8059	267.93375	354.5	203.4	214999	492.60385	141.49611	688.93677	-322.53232	-501.0211	240.76382	942.0479609966278	21.90809216610221
44	1014.53894	562.21655	2281.8574	299.3178	1258.5458	523.50354	2496.9412	677.88776	375.07144	507.0	219999	488.2445	139.98587	639.8957	-285.09485	-496.6324	237.7318	964.6837339401245	21.924630360169843
45	841.25085	468.59778	1699.4792	147.66472	685.6913	427.3135	1398.549	130.78136	354.64285	314.5	224999	473.94113	136.03432	627.82495	-383.99005	-481.4015	210.37982	986.7928504943848	21.928730058670045
46	859.07294	589.7799	2541.4553	272.3744	2098.9927	677.37	2689.6921	792.0989	400.0	830.4	229999	460.89017	132.21803	608.359	-323.58804	-468.2391	205.98846	1010.8387086391449	21.9747545822807
47	1025.822	649.0076	2532.8208	339.58936	1085.8595	512.0933	2045.7268	319.45728	383.85715	718.6	234999	453.4744	129.23807	611.34894	-301.8157	-460.7674	184.04518	1034.4552011489868	22.00968517141139
48	927.2111	467.97668	1712.1608	282.15387	952.703	264.44928	1400.9167	466.01837	390.54544	397.4	239999	451.2569	127.41261	603.8147	-331.28104	-458.4464	182.51167	1056.9301264286041	22.019377678632736
