Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	Time Steps	AverageQVals	StdQVals	MaxQVals	MinQVals	LossPi	LossQ	Time	AVG Time Per Epoch
1	-54.77309	96.73157	24.639036	-381.10608	-260.2331	545.8386	-35.193504	-1893.4108	162.76923	96.0	4999	16.941357	18.236439	100.09223	-7.982485	-20.813366	2.4210274	17.133180379867554	17.133182525634766
2	-108.36899	133.98056	13.985486	-435.86746	-343.67276	855.21405	-28.786953	-2908.7117	302.89474	117.7	9999	289.6104	184.43555	791.3602	-170.26793	-319.93524	131.36772	38.18835091590881	19.094176650047302
3	-322.34613	702.612	-21.474665	-2648.5789	-84.26726	42.498085	-42.226936	-168.74026	123.44444	31.0	14999	938.9345	135.07574	1261.9142	-765.6472	-969.6202	1136.4196	60.02132439613342	20.00710876782735
4	-302.74268	708.869	-15.153915	-2633.947	-419.2684	788.71265	-24.502455	-2622.4424	118.14634	157.8	19999	1107.626	97.89165	1319.1793	-675.8403	-1126.9327	1502.0948	82.69381093978882	20.673453271389008
5	-206.65102	537.65643	-5.4520392	-2549.995	-585.2765	812.5298	-18.220526	-1915.3862	105.8	331.9	24999	1115.8864	101.61644	1295.6503	-772.0642	-1134.8152	1447.4344	106.61820554733276	21.32364149093628
6	-251.07184	535.93427	-11.976174	-1962.1907	-273.54837	637.404	-3.5876691	-2182.63	144.48648	132.5	29999	1105.2144	101.80346	1277.9857	-945.57294	-1122.4507	1183.1033	128.96438097953796	21.4940638144811
7	-458.31354	781.1954	-6.1419244	-2064.47	-305.95966	711.22235	-24.488972	-2433.7954	232.2	133.4	34999	1030.3445	99.01291	1227.8079	-731.2941	-1044.324	974.892	151.31436586380005	21.61633828708104
8	-336.88507	688.3431	-13.249478	-2136.1333	-530.8872	816.4695	-24.762445	-2259.3757	166.8	248.0	39999	924.67426	88.70187	1128.8458	-791.4811	-935.8676	737.8342	174.4430844783783	21.80538585782051
9	-625.38446	801.0281	-20.931894	-2096.7986	-918.3878	673.06165	-19.304144	-1944.7667	318.3889	713.5	44999	802.2385	77.71409	969.31757	-566.69617	-811.2465	522.86115	200.56572270393372	22.285080485873753
10	-509.69354	728.7618	-30.817034	-1949.3392	-283.25592	635.7863	-13.740832	-2185.8718	290.82352	144.1	49999	679.17444	67.78961	847.3187	-611.95905	-686.2152	365.85724	223.24001669883728	22.32400186061859
11	-391.34415	612.96075	-32.88488	-1925.6324	-684.7223	770.7056	86.953896	-1749.6013	264.83334	555.6	54999	563.13654	58.777184	719.7956	-428.34738	-568.8452	250.72665	248.27871584892273	22.57079256664623
12	-463.04172	585.99774	-7.15119	-1490.2759	-44.491505	595.9393	523.0829	-1126.2925	438.08334	908.8	59999	460.16626	50.919044	616.0887	-440.81653	-464.8886	171.84648	275.7377986907959	22.97815002997716
