Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	Time Steps	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ	Time	AVG Time Per Epoch
1	-260.71674	83.37769	-119.01078	-367.71924	-667.5194	13.817701	-649.06714	-690.81024	1000.0	1000.0	4999	0.1741808	1.5704483	10.0154295	-9.347883	0.174343	1.5719857	10.307944	-8.909844	-0.79972714	0.23285685	20.72338056564331	20.72338318824768
2	-269.1976	63.31858	-161.95573	-350.17834	-599.81104	38.979225	-534.98816	-666.1918	1000.0	1000.0	9999	2.4921758	3.4985127	22.359783	-11.999316	2.4922783	3.499823	22.02927	-11.924672	-3.8870583	0.65855104	44.99622821807861	22.498115181922913
3	-111.65641	179.97797	32.221596	-455.46933	21.247103	66.88749	135.70085	-117.17735	1000.0	1000.0	14999	5.6178417	4.9678063	38.049168	-18.02993	5.6181746	4.9705772	37.49537	-15.662494	-6.8763323	1.317621	70.37460708618164	23.458202997843426
4	350.93082	88.20962	488.6533	252.56778	403.52332	124.09468	556.99396	61.24926	1000.0	1000.0	19999	6.962868	7.7041836	44.722076	-13.546219	6.962721	7.7064147	44.876385	-14.317113	-8.290335	1.606359	95.56737112998962	23.89184331893921
5	632.04254	159.88202	918.52216	474.968	696.08264	332.73767	940.70087	-242.36537	1000.0	1000.0	24999	9.434418	9.046398	50.9911	-12.99136	9.434385	9.048694	52.040028	-12.998934	-10.612856	1.9947684	120.99219799041748	24.19843997955322
6	589.2673	362.55624	1129.2124	256.79617	989.7253	289.28763	1264.0323	173.85764	1000.0	1000.0	29999	12.962882	8.766131	56.69319	-11.562317	12.962313	8.768011	58.345688	-11.758738	-14.007141	2.6492298	146.23100876808167	24.371835192044575
7	1409.3129	230.05061	1656.3828	1105.5634	1707.6863	125.99799	1932.9697	1493.4843	1000.0	1000.0	34999	19.216223	10.852933	65.585144	-7.652093	19.216043	10.854445	65.29081	-7.732985	-20.31488	3.4768047	171.59505653381348	24.513579777308873
8	1624.6083	423.7976	2164.7886	1004.31464	2118.2207	157.48813	2247.9373	1662.2389	1000.0	1000.0	39999	27.45798	14.278834	77.08191	-3.0948977	27.4582	14.279186	75.43331	-3.0494778	-28.78403	4.545733	196.85644483566284	24.607055842876434
9	2324.8306	739.25806	2997.9756	891.91595	1355.3068	616.5609	2900.5342	462.45572	1000.0	1000.0	44999	36.897728	18.677086	105.09079	-0.49244773	36.897594	18.677574	103.10714	-1.085537	-38.382893	5.336853	222.25436687469482	24.694929838180542
10	1904.7292	709.47363	2808.5493	928.1551	1640.1012	883.31226	3325.3613	519.18274	1000.0	1000.0	49999	47.083115	23.814291	120.99762	3.1024108	47.082954	23.814999	120.813095	3.075001	-48.64839	7.0276666	247.6417224407196	24.764172434806824
11	3021.766	134.80022	3167.9683	2806.989	3196.2485	556.706	3535.4458	1542.1034	1000.0	1000.0	54999	57.33031	29.55749	138.53984	-3.3984113	57.33019	29.558422	139.63223	-2.8847685	-58.87536	8.880128	273.0945007801056	24.82677297158675
12	3058.109	639.7247	3507.408	1795.4487	3190.1353	765.8617	3816.701	1159.6898	1000.0	1000.0	59999	68.96049	35.37038	162.13588	-9.499433	68.95991	35.370304	159.47922	-7.4815264	-70.77244	10.472122	298.5160400867462	24.876336832841236
13	3687.713	128.58672	3883.4785	3523.8716	2920.7883	1083.7842	4237.6157	1194.2745	1000.0	1000.0	64999	82.05491	41.55448	185.03638	-14.1404705	82.054695	41.554443	182.74515	-12.556706	-83.66713	12.081725	323.9032311439514	24.915633311638466
14	3876.4348	104.41448	3993.4355	3747.01	3382.9304	1026.4503	4108.7075	627.7647	1000.0	1000.0	69999	95.975266	47.84826	201.6703	-17.062735	95.974655	47.849155	200.04494	-16.202053	-97.93841	14.172042	349.3165020942688	24.951178874288285
15	3361.6587	716.4712	4179.164	2381.4072	4033.272	86.47794	4177.8022	3872.208	1000.0	1000.0	74999	109.14754	53.54561	221.59297	-16.546265	109.147514	53.544575	221.86426	-18.199154	-111.20249	16.36637	374.83263397216797	24.988842423756918
16	4411.4697	168.17348	4676.4854	4207.0522	4481.551	265.2575	4834.1445	4004.4907	1000.0	1000.0	79999	122.35148	59.08729	252.4895	-13.050251	122.35133	59.087242	251.489	-15.664197	-124.39902	18.403765	400.3036437034607	25.018977865576744
17	4032.4758	1190.6069	4782.7334	1657.4738	4834.3296	87.82555	4997.9854	4665.509	1000.0	1000.0	84999	136.4067	64.84247	266.28043	-8.085603	136.40594	64.84273	263.7042	-9.795129	-138.46626	19.650566	425.8612766265869	25.05066344317268
18	4349.7476	973.49915	4914.5225	2404.7942	5034.0586	994.6847	5550.1934	2072.358	1000.0	1000.0	89999	149.1927	70.49715	280.279	-10.27867	149.19289	70.49794	281.17838	-11.489034	-151.3494	21.121439	451.05515933036804	25.05862009525299
19	4200.0537	1228.2676	5230.829	1993.995	4849.1743	998.98285	5350.0825	1875.531	1000.0	1000.0	94999	161.17856	76.45726	303.44797	-14.1162	161.17842	76.4572	299.63135	-14.074161	-163.12488	23.077568	476.45983481407166	25.0768335116537
20	5172.366	116.81733	5290.8247	5002.393	4672.3013	1268.6139	5754.635	1870.443	1000.0	1000.0	99999	175.50389	82.49183	320.11996	-19.259424	175.50348	82.49283	319.60498	-19.198214	-177.8139	25.508778	501.8556101322174	25.09278061389923
21	5068.077	528.1051	5570.0933	4085.5076	5159.7407	687.83844	5677.0557	3132.7068	1000.0	1000.0	104999	189.6549	88.54353	334.87543	-22.882341	189.65443	88.54441	336.22598	-23.54377	-192.07474	27.29178	527.2394132614136	25.106638828913372
22	4708.151	1181.3878	5482.353	2361.0764	5183.307	710.61774	5624.6006	3108.6196	1000.0	1000.0	109999	202.0283	94.797035	347.43878	-23.998638	202.02892	94.79827	349.54202	-23.730177	-204.3309	31.4922	553.1746144294739	25.144300764257256
23	5625.26	33.52984	5673.269	5596.2534	5641.463	180.16182	5985.6206	5395.3545	1000.0	1000.0	114999	216.25868	99.937775	370.5922	-28.864939	216.25854	99.93921	365.599	-28.671982	-218.92055	33.338715	578.8369829654694	25.166825429252956
24	5734.284	100.73233	5859.0845	5620.437	6004.746	90.79079	6237.2383	5900.9326	1000.0	1000.0	119999	230.46423	104.82129	383.1014	-33.28891	230.4638	104.823296	384.67038	-31.541285	-232.69992	36.126595	604.5359015464783	25.188995987176895
25	5954.977	136.80815	6141.879	5735.601	5991.774	131.93347	6087.62	5623.565	1000.0	1000.0	124999	244.3805	109.52886	402.4445	-31.518463	244.3803	109.530655	400.2224	-28.657953	-247.12668	36.094707	630.0723080635071	25.20289240837097
26	6196.2764	143.57997	6395.731	5985.4253	5655.28	1268.2135	6249.0386	1899.4261	1000.0	1000.0	129999	258.41525	113.884705	417.92245	-29.058641	258.41525	113.88633	416.66916	-31.715488	-261.0914	36.601875	655.5784430503845	25.214555584467373
