Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	Time Steps	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ	Time	AVG Time Per Epoch
53	3202.7322	30.500153	3243.041	3159.1682	3289.1821	1.9482105	3291.733	3285.359	1000.0	1000.0	264999	257.79892	64.70744	324.9383	-110.96699	257.7988	64.72182	325.9027	-127.32982	0.57034004	2.2487965	34.919094	-12.53003	-258.52026	33.816105	1908.3612389564514	36.00681586535472
54	2755.513	802.4427	3214.4836	978.696	3266.7078	2.9714706	3271.4077	3259.656	877.6667	1000.0	269999	259.43738	64.075035	325.9668	-110.850494	259.4369	64.09057	326.18182	-103.63402	0.50000167	2.247975	37.384453	-12.117515	-260.0956	32.55411	1946.1614589691162	36.04002705768303
55	3032.579	288.23026	3197.6826	2456.6663	3243.434	7.392049	3256.2297	3230.353	952.2	1000.0	274999	260.31992	64.684525	328.20706	-135.99376	260.31998	64.69486	329.60898	-154.37888	0.5013208	2.227024	32.46267	-13.466883	-260.9933	32.210567	1983.5192413330078	36.063986240733755
56	2864.5447	773.8407	3249.8586	1135.4783	3276.8218	2.8560965	3281.6057	3271.4119	891.0	1000.0	279999	261.40652	64.05751	329.5367	-127.739525	261.4067	64.06455	329.95825	-110.18714	0.4254993	2.2000268	39.73652	-12.145453	-262.03757	30.320847	2020.9320509433746	36.08807237659182
57	2614.6025	815.1235	3234.239	1326.8693	3261.2349	2.1970155	3264.3254	3256.3726	817.6667	1000.0	284999	261.95865	64.19961	328.689	-125.957726	261.9586	64.21042	328.08136	-187.23131	0.4069713	2.1848874	30.69983	-11.948865	-262.5769	30.031094	2058.412138938904	36.11249369905706
58	3081.1177	299.1579	3242.6484	2483.0625	2950.3735	4.4642606	2959.8948	2941.3357	952.6	1000.0	289999	262.78214	64.051704	328.74106	-132.29155	262.7817	64.06252	329.77524	-122.18355	0.3987939	2.2279248	30.830597	-12.617456	-263.36566	30.253906	2096.0854139328003	36.13940372549254
59	2325.3203	1430.9174	3280.843	61.58943	3351.3345	1.7032537	3353.8477	3348.522	725.2857	1000.0	294999	263.67795	64.06558	330.717	-164.85797	263.67792	64.07	329.39008	-154.98926	0.4705459	2.2087662	35.90592	-13.818142	-264.2798	30.2666	2133.7055790424347	36.16450137607122
60	3221.9194	39.908436	3277.1016	3154.0925	3237.1694	3.0888414	3243.335	3232.8044	1000.0	1000.0	299999	264.72253	64.223465	330.99805	-124.91448	264.72238	64.23719	332.886	-116.88681	0.41612372	2.2086663	38.596832	-12.423016	-265.30252	28.932777	2171.3118889331818	36.18853152195613
61	3071.8992	323.04092	3281.1763	2431.312	3316.6082	2.2770789	3319.9429	3313.8105	950.2	1000.0	304999	265.65054	64.22281	332.00082	-123.253136	265.6501	64.235054	330.40677	-144.72163	0.4019386	2.1968248	51.37402	-11.975784	-266.19034	28.790228	2209.000102996826	36.21311648165593
62	2857.5886	869.5333	3325.0684	917.6118	3340.4897	2.01995	3344.3245	3338.1855	885.8333	1000.0	309999	266.4297	64.63786	335.22452	-121.94876	266.4292	64.65291	332.6674	-115.564125	0.41520044	2.19465	37.74716	-12.711603	-266.97974	29.077543	2246.4700169563293	36.23338740487252
