Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	Time Steps	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time	AVG Time Per Epoch
0	58.95648	18.729439	147.41899	26.790243	6.479896	0.051250268	0.05001604	0.20178464	-0.11030642	5000	-8.893013e-09	1726.6406	-0.029152714	-1227.6641	0.9189386	0.019750087	0.196	79.0	7.292145013809204	7.292146682739258
1	67.08434	21.673723	147.7583	26.834776	7.352941	25.573887	3.6819296	27.351664	0.46630955	10000	2.7620793e-08	724.6619	-0.024941275	-295.88004	0.89489913	0.009788138	0.168	79.0	14.648591041564941	7.324296951293945
2	72.34977	24.764608	239.4906	26.840939	7.919176	35.03537	8.144465	40.85322	3.7431197	15000	6.017089e-09	590.20013	-0.029434798	-261.27875	0.8696665	0.0176155	0.1924	79.0	21.550736665725708	7.183579603830974
3	81.73806	29.55259	264.12048	26.7718	8.926785	39.137756	15.167656	53.42309	1.9336424	20000	-2.8626621e-08	573.7893	-0.030512044	-178.81085	0.8424302	0.011929335	0.194	79.0	28.50139617919922	7.125349700450897
4	88.99208	32.229816	239.16176	35.691906	9.702912	45.96788	19.235804	65.291275	4.9736056	25000	-7.280707e-09	525.44354	-0.03274508	-114.20303	0.81170046	0.023020143	0.218	79.0	35.179121255874634	7.035824584960937
5	104.64889	39.75755	278.18265	44.604664	11.389522	51.619545	22.531788	74.958046	5.421888	30000	-1.1539459e-08	788.4725	-0.030587899	-174.92194	0.78279114	0.02146508	0.2096	79.0	42.23799276351929	7.039665738741557
6	121.33427	49.700245	306.04474	35.590294	13.184696	60.693913	26.977524	87.05895	5.025021	35000	1.8217786e-08	1103.4185	-0.024510583	-207.67163	0.7562634	0.009449527	0.1482	79.0	49.31987285614014	7.045696360724313
7	131.03165	52.037373	305.74222	44.961227	14.233618	68.320915	31.852842	101.579124	4.8399806	40000	-9.012222e-09	1059.9395	-0.022816509	-123.28784	0.7288355	0.012023751	0.1358	79.0	56.171212673187256	7.021401792764664
8	154.45421	64.854126	406.341	54.48633	16.758389	77.16969	34.13451	111.52997	3.093611	45000	2.9680132e-08	1652.915	-0.021061778	-269.72998	0.70306224	0.022759113	0.1288	79.0	63.19468092918396	7.021631452772352
9	167.29485	75.307175	472.0564	63.48286	18.156935	86.1862	39.586544	127.71485	3.705779	50000	-6.0033054e-09	2070.9304	-0.018921968	-280.7832	0.6776868	0.014125505	0.1176	79.0	69.97944116592407	6.997944307327271
10	186.58624	84.0909	500.19876	63.945995	20.242914	97.213684	45.260498	143.95097	5.906149	55000	1.5072524e-09	2243.235	-0.017534945	-280.05627	0.65294105	0.011587589	0.1146	79.0	76.76022243499756	6.9782022129405625
11	229.08488	98.21937	752.1129	63.627365	24.83	107.99865	48.385365	160.12863	5.9563956	60000	3.5497546e-08	3344.3188	-0.013860198	-687.89624	0.6273423	0.0076486403	0.0814	79.0	83.72025322914124	6.976687908172607
12	242.77858	119.65095	630.7661	63.56807	26.310526	122.63245	58.888622	184.65636	1.2412741	65000	5.316734e-09	3884.236	-0.012898126	-519.29565	0.6061934	0.0127464915	0.093	79.0	90.48042154312134	6.960032609792856
13	271.44147	138.46399	788.9292	73.00996	29.4	135.8609	64.68607	205.40376	0.11938888	70000	-6.8813564e-09	5102.784	-0.012362686	-730.66797	0.5844047	0.011343633	0.1048	79.0	97.28187251091003	6.948705332619803
14	287.7595	137.63776	918.3608	63.248653	31.15625	152.7852	73.04794	228.12213	-30.498077	75000	-1.7043948e-08	4598.439	-0.0121855	-353.9497	0.5660398	0.00970267	0.0974	79.0	103.87699818611145	6.925133323669433
15	305.0482	150.0406	1031.0979	72.85637	33.019867	155.19144	75.38781	239.75989	-0.11215323	80000	6.1064958e-09	5357.166	-0.010972119	-557.43164	0.54398286	0.011832474	0.0846	79.0	110.60878157615662	6.913048967719078
16	323.6202	165.7634	825.1772	63.81193	35.014084	169.08455	82.31037	255.62874	-3.2520723	85000	8.618832e-09	6228.3247	-0.008984216	-428.10156	0.5282393	0.006374347	0.0516	79.0	117.39019560813904	6.9053057362051575
17	341.31384	197.43764	1308.2686	82.25677	36.925373	175.1815	81.13874	266.5725	-3.85246	90000	-3.182888e-09	10670.605	-0.01074482	-1245.6699	0.5078918	0.012628977	0.0808	79.0	123.84550166130066	6.8803057538138495
18	364.28772	181.87082	1124.1753	63.173107	39.37008	195.97498	88.15464	282.73016	-16.559341	95000	-1.4080107e-08	7773.1904	-0.010434234	-720.84424	0.48982164	0.007603385	0.0652	79.0	130.64005827903748	6.875792704130474
