Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	Time Steps	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ	Time	AVG Time Per Epoch
1	-316.62894	57.489082	-219.79672	-385.9055	-309.34232	14.687025	-286.5584	-329.26718	1000.0	1000.0	4999	0.68366945	1.6225573	10.167624	-8.090142	0.68368554	1.6210963	9.986931	-8.464252	-1.6298722	0.25136274	18.925485849380493	18.925487995147705
2	-282.3994	48.9081	-204.2675	-348.12152	-561.34534	41.372253	-494.21704	-629.50024	1000.0	1000.0	9999	4.9945884	3.906153	24.806705	-10.554974	4.994536	3.9066005	24.69312	-10.770942	-7.0123196	0.9036275	41.41107773780823	20.70553994178772
3	-462.87418	84.726845	-300.12106	-524.5865	-564.2186	52.75509	-491.35077	-682.0431	1000.0	1000.0	14999	9.040287	6.7576175	45.775627	-18.237894	9.040447	6.7561717	44.831676	-18.040998	-10.762787	1.9932129	65.35519909858704	21.785067081451416
4	-307.79517	343.41476	376.89877	-515.30554	-164.27367	346.98138	803.9071	-441.5906	1000.0	1000.0	19999	6.2397494	16.460072	40.689575	-57.59952	6.239676	16.459944	40.80311	-60.180977	-7.833025	2.4307046	89.12882232666016	22.282206118106842
5	777.3173	990.3486	2222.129	-405.6966	2431.0774	101.919266	2553.8677	2234.0095	1000.0	1000.0	24999	5.803359	19.606617	58.835693	-58.376667	5.803728	19.606096	60.051483	-61.76962	-7.06023	2.115589	112.81239080429077	22.562478733062743
6	2574.8413	250.3481	2935.7852	2177.2158	1645.8385	917.1038	2886.409	44.401672	1000.0	1000.0	29999	14.652747	26.758392	80.41487	-61.481647	14.653482	26.757814	81.23318	-64.77799	-16.129295	3.047406	136.3685793876648	22.728096922238667
7	1328.7205	990.14636	2574.4773	218.4502	1880.3474	1088.5223	2881.4773	78.67233	1000.0	1000.0	34999	25.35101	34.034767	102.4964	-59.576893	25.35111	34.03467	103.27198	-61.480167	-26.962606	4.6907315	160.02303051948547	22.860433169773646
8	2366.4243	1066.64	3041.5605	241.79326	3397.3008	96.318634	3535.6047	3179.633	1000.0	1000.0	39999	36.129837	41.154583	119.44058	-60.340736	36.129295	41.154903	118.82164	-61.96558	-37.767498	6.4802475	183.67370510101318	22.95921340584755
9	3257.4539	139.26411	3413.5588	2997.6174	3289.2168	578.0895	3588.9265	1572.77	1000.0	1000.0	44999	48.83685	48.52675	137.42587	-56.018963	48.836357	48.526688	137.03104	-58.921165	-50.69248	8.024382	207.28914856910706	23.032127883699204
10	3028.2207	753.3705	3543.2632	1532.4901	3596.569	53.457016	3677.9714	3482.7012	1000.0	1000.0	49999	64.47656	55.2725	154.0426	-57.21483	64.47648	55.2726	153.63112	-60.192516	-66.50936	9.47355	231.04917192459106	23.10491738319397
11	3523.1118	85.21733	3668.0251	3423.69	3429.582	58.490604	3516.2273	3343.0818	1000.0	1000.0	54999	79.09921	61.15497	173.23239	-60.556747	79.098915	61.15521	172.97928	-60.738853	-80.90984	10.369296	254.65753650665283	23.15068531036377
12	3620.6965	114.26836	3763.0115	3436.9102	3856.9565	83.31612	4020.476	3722.417	1000.0	1000.0	59999	94.473434	65.899605	187.90894	-54.92132	94.47366	65.89945	186.62814	-55.74074	-96.46956	11.007592	278.3144054412842	23.192867298920948
13	3682.3452	148.22548	3847.622	3422.5916	3453.7612	1034.5328	4066.5571	470.66788	1000.0	1000.0	64999	109.57859	69.76414	200.151	-59.327686	109.57856	69.76378	199.58615	-58.565987	-111.82576	11.91088	302.0939848423004	23.237999017422016
14	3840.9836	59.949158	3955.501	3781.7458	3830.5515	71.54545	3924.108	3723.966	1000.0	1000.0	69999	124.04194	73.36115	215.88045	-58.40209	124.04221	73.36014	215.09138	-59.170605	-125.97035	12.874722	325.7923381328583	23.27088143144335
15	3918.5503	100.24975	4087.2812	3775.2246	3965.4343	65.0542	4030.9407	3807.897	1000.0	1000.0	74999	138.29123	76.35962	226.56999	-60.853416	138.29123	76.35881	225.81082	-66.63983	-140.32176	12.794753	349.38290071487427	23.29219349225362
16	4028.5132	85.51341	4111.585	3876.9006	4004.0535	92.19664	4089.718	3749.175	1000.0	1000.0	79999	151.75792	79.17105	238.56094	-67.452965	151.7582	79.17058	237.72116	-61.757717	-153.77608	13.110937	372.9561445713043	23.30975916981697
17	4078.6255	94.11421	4198.943	3919.5527	4128.601	97.300125	4291.002	3922.572	1000.0	1000.0	84999	164.54045	81.78715	250.04929	-70.60912	164.54062	81.7862	250.3599	-67.77089	-166.6145	13.063073	396.78385853767395	23.340227099025952
