Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	Time Steps	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ	Time	AVG Time Per Epoch
1	18.072365	16.176006	119.7824	3.7543766	38.92244	0.9618138	40.350323	37.15329	22.070797	22.2	4999	4.0118155	2.9126601	22.533318	-5.0460896	4.0120873	2.9150233	22.65553	-4.671439	-4.7460337	0.18932498	15.677616119384766	15.677618503570557
2	16.396027	12.044692	76.54753	4.7148657	38.62829	1.0478207	40.336674	36.902847	20.52459	22.0	9999	16.075947	8.266885	63.68723	-15.934785	16.076046	8.269693	63.669254	-24.450811	-18.845516	2.7936583	34.84159851074219	17.42080044746399
3	72.873085	40.233753	268.20535	36.939796	247.0581	11.44704	263.8297	224.3286	45.154545	157.5	14999	38.193542	14.5112505	78.19896	-33.855118	38.193962	14.503962	77.08832	-33.8301	-42.3625	12.459561	56.07940483093262	18.693135499954224
4	179.33958	41.91497	262.7535	18.313803	99.6832	2.5203664	103.8605	96.9029	104.333336	68.8	19999	54.649128	14.766642	84.309685	-35.272842	54.65013	14.7493105	86.159775	-39.59186	-58.006367	14.606162	76.917245388031	19.22931182384491
5	105.86413	43.316956	231.70296	19.873524	122.76207	3.5449016	128.42117	118.191414	67.297295	74.6	24999	60.144154	17.85416	94.66484	-119.46795	60.145367	17.839788	92.63126	-112.42799	-62.870644	16.438513	97.83038687705994	19.566077756881715
6	150.33337	15.95096	189.92131	99.29918	172.28293	4.768378	180.3117	163.86531	84.18644	91.7	29999	63.792656	20.946852	102.7305	-33.028484	63.79288	20.937834	102.65353	-43.486008	-66.80664	15.387637	118.47412967681885	19.745688597361248
7	167.00262	58.46823	223.14308	29.582842	223.75308	1.3328229	225.20506	220.89587	85.18644	102.4	34999	71.46628	21.54335	116.21231	-40.076107	71.46562	21.538618	117.320656	-61.24411	-75.3523	23.28476	139.31995010375977	19.902850321360997
8	194.64923	59.080532	226.03526	9.030381	210.32825	0.8922027	211.36526	208.1107	91.29091	105.0	39999	78.89994	25.125086	128.02724	-39.7261	78.89911	25.112514	128.8846	-36.57155	-82.812996	23.405006	160.11632537841797	20.014540910720825
9	212.5317	6.5100684	230.27045	193.51788	212.66174	8.2275305	224.96667	199.30707	105.76596	109.3	44999	85.687584	28.200977	143.23604	-44.661674	85.68728	28.188887	143.50397	-49.121857	-89.17589	24.334763	180.93664360046387	20.104071696599323
10	203.6651	48.975773	246.3691	22.108181	242.14883	3.373447	248.38779	234.70004	98.21568	110.3	49999	89.06455	30.806103	152.15298	-72.03562	89.064766	30.794191	152.2717	-44.115936	-92.52092	24.458038	201.61727571487427	20.161727714538575
11	202.6377	64.88648	271.091	23.339207	183.73135	7.8235407	200.57822	177.4456	94.81132	87.1	54999	92.35658	34.074024	153.6184	-57.793476	92.356285	34.063423	152.00615	-64.15303	-95.94428	25.42304	222.41888236999512	20.21989870071411
12	239.06308	23.92037	294.19922	183.27515	253.82675	3.995565	261.1722	246.68887	112.11364	119.2	59999	95.64141	36.450176	149.38826	-61.80272	95.64125	36.442272	149.92331	-52.819923	-99.20725	24.353342	243.24037218093872	20.27003123362859
