Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	Time Steps	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time	AVG Time Per Epoch
0	-101.45824	176.84709	5.60277	-652.1374	160.6129	0.038554948	0.18882166	0.6303495	-0.5616829	5000	7.202625e-08	2554.8435	-0.08233988	-1727.4944	0.91894025	0.027731908	0.3786	79.0	7.032136678695679	7.032138347625732
1	-79.84688	151.7941	13.750373	-551.7504	158.16667	-29.271975	0.30771577	-23.450071	-29.421738	10000	1.6883016e-08	641.7488	-0.085389376	-123.98486	0.9052329	0.033670418	0.3828	79.0	13.523664712905884	6.761833190917969
2	-62.064354	110.10024	10.913827	-504.79504	125.51282	-36.42952	6.1585884	35.7013	-37.745434	15000	-2.6234984e-08	508.08194	-0.088147536	-79.0491	0.8890928	0.036751077	0.3882	79.0	19.71345806121826	6.5711532433827715
3	-91.18869	147.43982	5.3515625	-482.42215	202.19048	-31.355093	7.172183	26.651075	-35.371445	20000	2.3961066e-09	348.75568	-0.0846379	-127.49582	0.8784838	0.03425611	0.3966	79.0	25.88130211830139	6.470325946807861
4	-117.656906	160.37917	12.934351	-487.0318	246.78947	-32.584217	10.804211	28.977991	-40.545498	25000	-7.635355e-09	299.3159	-0.08394141	-76.46837	0.8638787	0.026566207	0.3954	79.0	31.89062237739563	6.378124809265136
5	-86.70959	144.18492	21.200151	-476.68567	210.85715	-37.509174	8.252016	15.991098	-43.584927	30000	3.8981436e-09	271.9869	-0.08772052	-94.15073	0.8512682	0.035189256	0.4324	79.0	37.575841426849365	6.262640515963237
6	-69.85862	123.35576	33.659412	-453.7512	189.21739	-32.898533	11.504096	33.71986	-43.399868	35000	-1.1764467e-08	161.35086	-0.092250876	-49.075073	0.83826405	0.035618156	0.4316	79.0	43.52987313270569	6.218553611210415
7	-58.138702	101.30546	25.155737	-390.60892	175.92857	-28.907444	12.95198	25.323471	-42.555435	40000	-2.4884939e-08	222.12785	-0.09121665	-75.41414	0.8238672	0.029943049	0.4298	79.0	49.5148983001709	6.189362496137619
8	-36.192272	54.989773	11.305647	-371.37817	99.979164	-21.215218	10.53852	12.439253	-39.11276	45000	1.385808e-09	291.25742	-0.10150184	-107.54454	0.8122548	0.034647867	0.4384	79.0	55.25821018218994	6.139801316791111
9	-42.13853	76.23156	22.981115	-343.468	126.416664	-21.838707	8.527659	9.73456	-36.660156	50000	-2.8133393e-09	261.2273	-0.1032334	-86.734726	0.80385447	0.038592096	0.4842	79.0	61.21222233772278	6.121222424507141
10	-31.46809	66.37026	17.7032	-312.22855	119.02381	-21.012259	9.623806	22.829544	-39.383247	55000	-1.1372566e-08	280.35806	-0.1065707	-118.87599	0.7913833	0.036281366	0.4754	79.0	67.27081298828125	6.115528605201027
11	-50.474888	78.78091	24.178228	-282.95267	169.82759	-21.211306	10.111983	20.73446	-36.731514	60000	7.3686244e-09	182.36378	-0.10441805	-82.2468	0.7833777	0.034356833	0.479	79.0	73.30549049377441	6.108791013558705
12	-45.804626	66.39391	41.724934	-266.5538	175.17857	-21.169966	8.600472	17.005339	-35.537292	65000	-8.940697e-09	294.5114	-0.104068734	-116.052536	0.7701769	0.031794596	0.4738	79.0	79.34421157836914	6.1034010373629055
13	-24.692247	47.086956	21.096613	-239.8923	119.35135	-18.52545	8.551687	20.159899	-33.764748	70000	-7.531047e-09	174.56544	-0.10855286	-103.03646	0.7588748	0.04110745	0.5154	79.0	85.4303183555603	6.102165733064924
14	-32.419647	60.15589	20.995798	-257.79263	169.06897	-15.21456	8.92124	17.740536	-30.275826	75000	1.7352402e-08	137.1583	-0.10615679	-61.748207	0.74637187	0.028315514	0.484	79.0	91.52363920211792	6.101576073964437
15	-33.933285	48.55255	12.5855875	-192.0999	134.51613	-15.057203	7.944517	17.676981	-28.34868	80000	1.001358e-09	170.71155	-0.10240215	-58.659424	0.7368579	0.021249725	0.4896	79.0	98.39319062232971	6.149574548006058
16	-86.299355	65.94253	21.815466	-182.49525	617.5714	-17.595663	4.2149825	9.819128	-28.585188	85000	2.8289855e-09	110.273125	-0.10621697	-44.178566	0.7220082	0.034172036	0.51	79.0	104.62109422683716	6.154182097491096
17	-14.389345	35.190804	37.56387	-125.56909	120.78049	-10.283501	7.4757743	21.02809	-26.59071	90000	1.13897025e-08	312.08624	-0.11428905	-122.494736	0.702555	0.03869865	0.5182	79.0	110.31440997123718	6.128578437699212
18	-17.901302	38.747456	22.044563	-113.839264	229.25	-9.447671	6.3365855	20.105213	-28.176384	95000	-2.227351e-09	122.441185	-0.10982837	-57.95614	0.6919799	0.038613707	0.511	79.0	116.8565571308136	6.150345225083201
19	-16.298653	31.610825	19.465094	-105.77061	238.76471	-10.232398	4.6614604	12.43813	-20.594694	100000	2.1731854e-08	93.903824	-0.10073215	-42.080116	0.6809286	0.026632499	0.507	79.0	122.96076011657715	6.148038113117218
20	-15.315956	42.974968	68.71953	-127.80002	259.42105	-6.358424	4.0184875	12.537174	-18.377714	105000	5.161762e-09	203.04141	-0.10404917	-64.86238	0.6648238	0.024331383	0.518	79.0	129.07918524742126	6.146627948397682
21	-2.0160615	30.550497	60.06512	-110.4357	128.5	-3.531155	6.525055	21.053984	-24.612188	110000	3.0988456e-08	234.64998	-0.11626321	-74.03932	0.65049696	0.035390493	0.5606	79.0	134.81757831573486	6.12807187167081
22	-5.600173	33.685005	37.94875	-94.128654	274.2353	-3.7146266	5.745547	22.325174	-25.084969	115000	9.1046095e-09	121.26749	-0.1120679	-43.991783	0.6402775	0.030707726	0.5296	79.0	140.76411843299866	6.120179134866466
23	-3.1315644	33.650776	44.40864	-99.12647	219.05	-2.863298	4.8740234	16.738174	-20.1961	120000	-2.18153e-09	136.99307	-0.11564871	-46.387833	0.62818396	0.03463592	0.539	79.0	146.87387347221375	6.119744797547658
24	15.401971	42.88879	143.94785	-45.83685	282.46667	-2.1497283	3.8529825	18.196264	-16.66799	125000	-7.820129e-09	130.8747	-0.11187826	-73.4305	0.61337197	0.03267732	0.5332	79.0	152.8954770565033	6.115819187164306
25	14.786876	32.820435	110.90127	-54.349586	211.13043	3.5705054	4.5723386	20.900978	-18.995905	130000	-1.3828277e-08	123.15043	-0.11443397	-48.932343	0.60053855	0.042568777	0.5528	79.0	158.64763760566711	6.101832279792199
26	21.506933	31.706306	76.6818	-27.169386	201.0	4.672729	4.0530806	25.729029	-10.984843	135000	3.7968158e-09	164.3352	-0.114430524	-44.391777	0.5892561	0.032319978	0.5416	79.0	164.91390204429626	6.107922368579441
27	20.51822	44.472664	147.1596	-39.406796	280.26666	5.8245907	4.0993757	25.026852	-13.514961	140000	-5.2873044e-09	135.56137	-0.11420236	-40.10015	0.5796624	0.028551385	0.5622	79.0	170.80559945106506	6.1002000485147745
28	15.704931	43.448185	148.55238	-61.821274	183.6	7.2593927	4.088379	21.281157	-14.312157	145000	-4.6055764e-09	141.3675	-0.116518155	-45.633827	0.5642991	0.031050382	0.5522	79.0	176.97515606880188	6.102591646128688
29	52.949795	59.23391	189.01196	-22.696331	306.92856	8.30956	5.476731	19.20131	-20.993656	150000	-2.7567149e-08	115.618416	-0.114555344	-54.561485	0.552391	0.052549005	0.566	79.0	183.37357878684998	6.11245268980662
30	37.52241	51.09276	194.55794	-16.125095	246.05556	11.091556	4.776999	26.642195	-17.380072	155000	-1.861453e-08	154.26518	-0.11568224	-44.39412	0.5398337	0.024698807	0.556	79.0	189.5389907360077	6.114161045320572
31	93.24721	66.28641	208.72414	7.277417	542.7778	11.274122	4.1131563	26.619019	-11.547308	160000	-9.858608e-09	128.7481	-0.10907509	-58.62481	0.53055555	0.051064797	0.552	79.0	195.7388060092926	6.116837747395039
32	81.91806	71.03062	243.38614	1.4438607	390.54544	13.314269	4.8146963	33.878048	-12.265363	165000	7.927418e-09	125.062614	-0.1144138	-49.435944	0.51924765	0.037088152	0.5582	79.0	201.62878847122192	6.109963352029974
