Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	Time Steps	AverageQVals	StdQVals	MaxQVals	MinQVals	LossPi	LossQ	Time	AVG Time Per Epoch
1	-43.08383	3.484313	-35.08958	-51.195595	-9.49145	2.929346	-5.8322415	-14.207614	50.0	50.0	4999	-1.9154158	0.8865679	1.4586519	-7.188605	1.2052519	0.04580712	24.367727279663086	24.36772918701172
2	-42.806026	4.293163	-31.938513	-56.733707	-5.5031557	2.5224597	-2.0048635	-9.819064	50.0	50.0	9999	-1.981718	1.4402173	5.812095	-8.11821	1.1170381	0.06245491	54.86396360397339	27.43198299407959
3	-10.484527	3.729914	-4.396292	-27.420214	-14.7579775	4.8614583	-4.965913	-23.236174	50.0	50.0	14999	0.28905654	2.4861417	13.843474	-10.137226	-1.1664525	0.27810425	86.40576791763306	28.801923274993896
4	-13.8962965	4.736342	-6.164693	-29.180376	-13.221727	3.578962	-8.780812	-19.378695	50.0	50.0	19999	3.7848184	3.4635599	25.508724	-6.9740005	-4.852943	1.637634	118.10292983055115	29.525732934474945
5	-20.709553	6.8489566	-7.4837933	-44.70673	-16.210243	8.075458	-8.521382	-35.768833	50.0	50.0	24999	11.359835	6.694434	63.50193	-6.6120253	-13.447825	10.274414	149.82670426368713	29.96534128189087
6	-22.505474	7.8787227	-9.420388	-51.635136	-22.463692	5.935087	-14.161279	-32.736237	50.0	50.0	29999	34.081707	19.262737	165.72939	-13.807207	-39.581356	93.42943	181.4778287410736	30.246305147806805
7	-33.153736	12.0230875	-10.16521	-69.25735	-33.490616	8.939317	-14.491429	-45.605408	50.0	50.0	34999	85.1739	33.31695	281.88336	-11.551162	-97.024826	484.66394	213.0498116016388	30.435687678200857
8	-53.818916	15.198254	-18.044548	-83.13679	-38.380585	14.081193	-25.698664	-59.57897	50.0	50.0	39999	166.43289	57.018543	434.20605	-15.77746	-187.7631	1800.27	244.61761355400085	30.57720196247101
9	-34.6895	10.308111	-11.760727	-67.27363	-48.131508	13.0738325	-30.254198	-71.06593	50.0	50.0	44999	272.7748	79.922295	674.4102	-39.356346	-306.2184	4799.0864	276.72922348976135	30.747691684299046
10	-40.450283	12.047731	-9.68579	-66.84041	-38.17807	10.335261	-21.35044	-54.03491	50.0	50.0	49999	397.61536	106.74483	1136.7396	-14.440611	-444.5479	10604.357	308.5642075538635	30.856420969963075
11	-39.37373	10.620674	-14.5905905	-64.95515	-49.010334	14.358681	-21.702505	-77.10696	50.0	50.0	54999	543.3952	139.93399	1241.0593	-13.914997	-605.4791	19839.35	340.46203446388245	30.95109421556646
12	-47.557896	12.182453	-20.943907	-81.88793	-35.706886	10.242207	-17.771248	-55.654957	50.0	50.0	59999	693.18256	196.04886	1537.5873	-236.34111	-768.607	30628.646	372.6804802417755	31.05670682589213
13	-43.83815	11.626208	-20.117668	-74.15261	-41.070168	17.246998	-19.264297	-73.54075	50.0	50.0	64999	828.9322	245.31056	1717.6713	-96.522804	-916.911	43703.348	404.7983982563019	31.13833847412696
14	-39.285263	10.971037	-12.8002	-74.09472	-38.97587	11.579527	-16.676218	-56.912617	50.0	50.0	69999	977.8853	293.7882	2244.8953	-89.550316	-1082.2336	62413.082	436.8584542274475	31.204175455229624
15	-41.11174	10.908431	-17.83696	-70.425095	-36.085297	5.788105	-26.890387	-46.16964	50.0	50.0	74999	1142.8187	335.24725	2644.6602	-220.26834	-1261.8038	89850.71	469.02071595191956	31.268047873179118
16	-38.64806	10.305878	-13.010842	-64.229034	-48.234627	14.297098	-25.011837	-68.74055	50.0	50.0	79999	1294.78	388.8854	3049.1008	-57.931667	-1427.2675	113929.14	501.026734828949	31.31417106091976
17	-38.374924	12.542052	-15.628506	-73.04235	-32.266617	10.337222	-18.864832	-56.382492	50.0	50.0	84999	1432.878	426.9728	3307.739	-689.8281	-1576.1685	140351.8	533.2701880931854	31.36883470591377
