Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	Time Steps	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ	Time	AVG Time Per Epoch
1	16.936481	13.480304	112.25343	5.0964	39.229286	0.7282448	40.38404	38.37281	21.640692	22.3	4999	4.130425	3.0198083	23.127186	-5.549211	4.130732	3.0201766	23.077753	-4.7846932	-5.050375	0.23022895	17.312867641448975	17.312870264053345
2	15.762223	10.042909	74.015755	5.672094	38.374184	0.6530886	38.92035	36.9421	21.101265	21.8	9999	19.568466	10.29568	76.57664	-22.483572	19.568464	10.297229	76.76639	-18.46074	-23.644753	4.225973	37.632277965545654	18.816140294075012
3	68.78496	44.153133	175.7551	12.710659	143.17679	1.9428394	145.14355	139.30531	37.263157	73.0	14999	50.04426	19.251215	102.868904	-165.73238	50.04485	19.238426	100.325516	-183.9372	-56.596222	21.7934	60.50442314147949	20.168141682942707
4	81.74712	75.45432	240.92404	5.4020033	117.85844	1.7792381	121.24494	113.92459	44.300884	62.8	19999	69.12976	24.49309	129.74362	-64.83338	69.1309	24.4783	123.16356	-54.074818	-75.59409	33.472076	82.55212163925171	20.63803106546402
5	110.22884	144.12062	838.3907	4.782583	977.992	0.46392882	978.7824	977.253	117.05556	1000.0	24999	75.980225	23.351395	137.09833	-36.216026	75.98087	23.334538	139.77817	-49.192413	-81.27846	47.554207	109.60787010192871	21.921574544906616
6	263.1109	226.98488	981.8637	12.331775	450.79126	70.086235	554.6937	315.43448	185.25807	296.9	29999	87.35118	22.077347	155.96492	-62.047806	87.35184	22.044336	152.66795	-70.44127	-92.67015	57.57786	135.80854654312134	22.634758194287617
7	267.88156	100.42025	478.30246	11.0233555	361.63403	15.826171	376.09113	332.47534	146.97058	203.8	34999	98.06915	23.439543	163.34781	-63.914394	98.07074	23.41211	161.95146	-72.90377	-103.31645	59.519787	159.13887977600098	22.73412595476423
8	316.3881	398.4871	1618.4752	29.927364	416.87036	34.259556	502.42654	362.99524	205.45833	203.6	39999	105.66403	25.329908	169.13245	-85.933266	105.66433	25.305155	173.97514	-90.29442	-110.52605	62.171936	182.26949763298035	22.783687442541122
9	319.04587	44.3538	449.15186	260.159	301.56534	4.629433	308.2854	295.8875	172.51724	152.3	44999	110.3916	26.589207	172.89618	-89.64162	110.392494	26.569895	174.36148	-98.37972	-114.69126	58.486637	206.9224247932434	22.991380876964993
10	333.2926	44.221344	439.9518	275.48828	334.71286	16.038786	359.19565	313.76773	173.17241	177.9	49999	111.22749	29.540716	172.90843	-95.412895	111.227005	29.540852	177.00179	-90.07087	-115.25224	53.760223	230.699045419693	23.06990478038788
11	305.8611	27.086863	352.01184	225.44241	306.648	15.070483	333.89078	289.49265	150.58824	125.2	54999	111.64217	30.471964	173.99852	-92.65236	111.64168	30.475035	176.1744	-97.017456	-115.26004	49.642883	253.41702508926392	23.03791158849543
