Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	Time Steps	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ	Time	AVG Time Per Epoch
1	-42.594498	3.6475184	-34.586185	-51.8019	-9.427344	3.3381128	-4.782497	-15.776053	50.0	50.0	4999	-1.7845678	0.68135965	0.41150296	-5.0696483	-1.7846422	0.68078357	0.2207109	-5.16939	1.116904	0.076365374	13.069010257720947	13.069012641906738
2	-42.15846	4.1066537	-33.359535	-56.623688	-9.470346	2.9762053	-3.2970927	-13.721351	50.0	50.0	9999	-3.1717277	1.0595803	0.39458779	-8.185388	-3.1717818	1.0584258	0.52125454	-8.161782	2.47227	0.1432103	29.108085870742798	14.554044008255005
3	-10.107077	3.4302886	-2.996335	-18.969543	-9.242182	2.415032	-5.850927	-13.094525	50.0	50.0	14999	-4.1526065	1.4033518	0.8859147	-10.720607	-4.1525373	1.4022233	0.7294989	-10.920102	3.5349202	0.2572238	46.48545980453491	15.495153983434042
4	-9.690488	2.9059036	-4.1239696	-16.649807	-8.147747	3.8568134	-4.1439447	-14.276966	50.0	50.0	19999	-4.653421	1.5605412	2.0275292	-11.10676	-4.6533675	1.5592328	1.1671463	-11.249953	4.1383715	0.36049652	64.15369272232056	16.038423776626587
5	-9.643149	3.3741188	-3.273681	-19.073162	-10.053285	3.5123382	-3.7236297	-17.79588	50.0	50.0	24999	-5.0864534	1.7253062	2.488731	-12.471754	-5.0863147	1.7252046	2.0916393	-13.079479	4.6222982	0.4686768	81.6319489479065	16.32639021873474
6	-10.230572	3.898992	-3.9818504	-21.447063	-11.473942	3.2477982	-6.6916184	-17.098324	50.0	50.0	29999	-5.4043374	1.8345846	6.248171	-12.693397	-5.4041786	1.8343848	4.037231	-13.885264	4.9887586	0.56965077	99.09944581985474	16.51657470067342
7	-10.980529	3.4175155	-4.841272	-23.731318	-10.471841	3.5213013	-7.172242	-16.692291	50.0	50.0	34999	-5.669647	1.904946	2.0564814	-13.32158	-5.6696205	1.9037561	1.915421	-13.574077	5.2806263	0.6614068	116.57726526260376	16.653895378112793
8	-11.930103	4.1456065	-4.2721124	-25.435894	-11.60274	2.9110143	-5.9897237	-16.451208	50.0	50.0	39999	-5.9241953	1.9754149	4.1924624	-14.263077	-5.924291	1.9752207	2.1078002	-14.180693	5.5612364	0.753837	134.1520655155182	16.769008487462997
9	-14.348941	4.167789	-4.3161473	-25.132627	-11.019307	3.3282025	-5.189072	-17.578735	50.0	50.0	44999	-6.2342176	2.0473795	3.1867318	-15.203242	-6.234503	2.0454073	2.7306936	-14.858574	5.880413	0.87268573	151.89924144744873	16.877693785561455
10	-10.488171	3.9288092	-4.5498857	-20.047192	-9.049799	2.6090474	-4.300736	-12.894446	50.0	50.0	49999	-6.58931	2.2251384	3.6553557	-16.222052	-6.589386	2.223403	2.6078725	-16.043434	6.23979	0.96022844	169.46097135543823	16.94609739780426
11	-8.901005	2.6200843	-4.275871	-17.874235	-7.5039406	2.0887654	-5.1421213	-11.725832	50.0	50.0	54999	-6.761712	2.3072255	3.572004	-16.364674	-6.761699	2.3060987	3.0159364	-17.001574	6.419415	1.0214185	187.0201587677002	17.001832831989635
12	-9.757538	2.875849	-3.911497	-18.368977	-7.7895403	2.3840282	-5.241673	-12.959997	50.0	50.0	59999	-6.889499	2.3465447	4.5530634	-16.840801	-6.889219	2.3456547	2.400753	-17.17383	6.5523944	1.0683905	204.37876987457275	17.03156437476476
13	-8.885831	2.607015	-4.0157785	-16.192322	-8.811675	4.4180098	-4.415041	-21.011892	50.0	50.0	64999	-7.0190787	2.337554	3.2163994	-17.07293	-7.019034	2.3361692	2.3565457	-17.05701	6.6756597	1.1692202	221.6576030254364	17.0505850315094
