Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	Time Steps	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ	Time	AVG Time Per Epoch
1	2.0668566	6.226013	32.864693	-9.295264	80.39815	17.780949	107.527824	55.6735	21.0	194.3	4999	3.298525	3.381119	18.420496	-4.647429	3.298776	3.3804018	18.532969	-4.1416054	-5.254064	0.3048448	16.897321224212646	16.897323846817017
2	2.0345383	5.3467855	27.766054	-8.31611	73.012474	17.76285	106.40437	50.72104	20.7125	186.4	9999	21.272875	11.372258	56.920216	-15.600416	21.272858	11.372879	57.388237	-18.809225	-27.517342	4.111539	37.71373391151428	18.856868267059326
3	76.3624	182.64142	851.98694	-52.08852	-21.46946	61.398277	160.01964	-59.591618	119.268295	111.6	14999	47.783432	13.690453	87.62624	-19.14345	47.78261	13.691535	87.510895	-20.129292	-53.553585	13.377457	59.44171118736267	19.81390444437663
4	107.83057	164.14429	463.55878	-56.26751	38.7857	102.462296	341.51642	-35.130608	214.85715	113.5	19999	55.37488	15.1484	99.526665	-38.67298	55.376007	15.139829	98.67635	-42.71144	-59.628136	17.260963	80.90467643737793	20.226169764995575
5	107.41207	186.45438	961.0117	-162.8627	121.55751	81.38275	263.00433	18.464308	151.08109	164.0	24999	60.488773	15.735927	105.06596	-45.056747	60.488613	15.737172	108.03999	-46.216118	-64.32293	22.482506	102.79513263702393	20.559026956558228
6	141.36906	134.79384	455.7096	-99.91335	159.76196	229.1968	790.88696	-114.456	145.44118	250.3	29999	62.7831	17.320929	121.5675	-47.709373	62.78357	17.319918	123.18737	-47.644962	-66.133446	24.462603	124.94859743118286	20.824766596158344
7	203.1456	132.75705	553.4347	-103.72359	146.21904	52.299404	268.29095	45.28001	187.55556	116.3	34999	63.690285	18.769209	124.63406	-50.42267	63.69117	18.75985	124.73187	-46.63793	-66.767975	24.784346	146.64323163032532	20.949033430644445
8	270.03058	178.61177	852.9545	36.102985	220.90462	62.16051	314.53363	106.277016	200.24	159.6	39999	65.46184	19.39041	126.78735	-51.726627	65.46038	19.38766	127.80574	-51.06732	-68.45919	26.628775	168.21737456321716	21.027172058820724
9	258.75296	111.00335	607.2472	48.435795	293.2409	126.36721	530.29425	93.95816	175.78572	161.6	44999	67.43735	19.738068	135.29654	-62.573174	67.43673	19.72975	134.99312	-64.174736	-70.347916	26.753763	190.02238774299622	21.11359887652927
10	202.25647	98.7537	545.57983	54.784092	69.00073	119.439545	372.14832	-48.49932	145.14706	91.7	49999	69.21369	20.338968	142.64175	-58.896057	69.2129	20.336933	145.65414	-55.95852	-72.17723	28.584679	211.60768175125122	21.160768389701843
