Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	Time Steps	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time	AVG Time Per Epoch
0	0.48088452	4.4850163	15.170354	-9.573257	17.18213	0.049103063	0.11922154	0.379404	-0.35317945	5000	-2.9113888e-08	16.15573	-0.07345414	-5.9535313	0.9189437	0.032644693	0.3834	79.0	8.51259469985962	8.512596130371094
1	2.5060327	5.178826	28.80235	-9.509905	17.747332	-1.3496443	1.5954038	5.705899	-6.0644	10000	-4.4077635e-09	16.302746	-0.075324215	-4.034011	0.90920496	0.040572394	0.4114	79.0	16.757691144943237	8.378846526145935
2	4.9383526	6.30282	39.404465	-9.7227545	19.727272	0.015423435	2.194089	8.715362	-7.0684786	15000	-1.8632411e-08	22.730999	-0.07597645	-4.8380337	0.89569247	0.044708636	0.4364	79.0	24.994816541671753	8.331606070200602
3	9.463505	9.094849	63.84333	-4.858432	24.49261	1.697061	2.944397	14.818688	-8.405175	20000	-2.3636222e-08	47.47243	-0.07678155	-14.652355	0.87894225	0.0433481	0.4002	79.0	33.57099771499634	8.392749905586243
4	17.171648	14.630179	100.44071	-1.8663614	33.5473	4.0743904	4.9558024	20.968798	-20.928518	25000	-1.7762184e-09	106.48185	-0.07734616	-33.83893	0.867228	0.036247205	0.3782	79.0	41.39822506904602	8.27964539527893
5	40.948715	59.801315	314.6125	-1.8280833	57.03448	9.546666	8.45601	33.219326	-21.789967	30000	2.860427e-08	1283.8381	-0.084337264	-648.75214	0.85466874	0.03556163	0.3764	79.0	49.580353021621704	8.263392448425293
6	55.321346	57.102707	286.81494	-3.358198	73.29412	25.279564	21.229412	73.26616	-34.560802	35000	-3.2633543e-10	780.9054	-0.08428944	-283.90024	0.8439759	0.031671092	0.3756	79.0	57.40215444564819	8.200308084487915
7	81.67462	87.18876	344.1895	6.735579	97.13725	28.609709	24.131561	77.72385	-28.819616	40000	9.5009804e-09	1084.9283	-0.08187896	-459.09058	0.8359636	0.021499677	0.3666	79.0	65.31564712524414	8.164456129074097
8	85.44472	87.61972	322.35638	0.13541573	106.3617	36.985786	29.494276	88.89558	-31.707987	45000	7.139146e-09	785.9384	-0.08317596	-356.5484	0.8302843	0.025629334	0.3796	79.0	73.17061853408813	8.130068964428371
9	149.86014	117.14396	373.82733	15.275911	137.86111	49.352226	35.915474	105.18943	-22.01739	50000	-2.8562546e-08	1198.2736	-0.0823542	-612.9048	0.8211091	0.031617895	0.4062	79.0	81.0463478565216	8.104634952545165
