Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	Time Steps	AverageQVals	StdQVals	MaxQVals	MinQVals	LossPi	LossQ	Time	AVG Time Per Epoch
1	1.9882592	5.7572827	25.511452	-10.0977125	-16.376614	5.7775893	-8.343384	-24.930351	20.284554	70.8	4999	18.715672	14.962872	83.49353	-37.321934	-22.227278	4.15769	16.61728525161743	16.617287635803223
2	1.641476	5.0948567	20.720743	-12.835521	198.90356	87.82282	377.46213	80.24562	19.774704	205.5	9999	138.75961	84.37769	436.8443	-136.82317	-158.96495	117.462036	37.61903738975525	18.8095201253891
3	26.533611	91.796844	729.30365	-20.278902	-8.122094	7.03562	-0.4142948	-19.640837	55.842697	40.5	14999	448.3931	120.83958	847.9617	-410.47488	-481.9823	866.6507	59.10946178436279	19.703154643376667
4	87.78599	119.02846	494.8467	-159.46767	53.57618	62.272644	215.25803	-14.845258	117.093025	76.7	19999	637.435	159.02748	1087.4191	-305.21097	-676.468	1597.9629	80.41855931282043	20.104640424251556
5	52.055477	96.36341	424.8176	-58.6531	38.121414	45.988976	138.0992	-16.76497	126.4359	109.0	24999	850.0562	188.03925	1383.8068	-392.55978	-891.039	2455.55	101.98617339134216	20.397235059738158
6	35.008335	94.166176	287.7264	-56.269417	56.394295	66.19521	248.21078	10.534676	125.60526	113.7	29999	985.64685	224.80269	1641.7722	-509.49554	-1026.3954	3023.8455	123.2322940826416	20.538716157277424
7	83.86414	111.14297	399.2151	-35.29661	-5.807369	23.825928	20.090431	-57.92487	142.91891	63.6	34999	1109.0724	255.81215	1792.6376	-758.84796	-1151.129	3779.7737	144.1202781200409	20.58861150060381
8	12.563031	63.298985	272.08646	-59.571198	-5.2994156	28.767355	76.56422	-30.352392	95.960785	66.7	39999	1195.0051	275.7645	1866.4196	-996.2393	-1235.3776	4355.979	165.20282220840454	20.65035307407379
9	84.30002	93.02531	264.943	-59.343246	152.20334	148.1222	476.88055	-47.290577	130.48648	170.7	44999	1230.5804	308.529	1941.6611	-740.99664	-1269.2408	4395.011	186.65834283828735	20.73981613583035
10	74.56245	131.62462	368.93573	-327.90024	120.09225	132.97475	299.02118	-106.954216	195.07408	198.6	49999	1254.2294	325.63812	1912.066	-781.09393	-1291.6136	3927.3584	208.43680882453918	20.843681144714356
11	112.09138	147.35905	400.131	-162.9715	152.60843	200.6615	549.35077	-174.01416	178.10715	298.4	54999	1272.0259	340.37982	1880.0635	-1073.6262	-1307.2205	3741.9756	230.36223888397217	20.942021911794487
12	146.02902	151.65997	431.09106	-83.860634	165.04189	101.02163	333.9778	6.414126	192.76923	261.1	59999	1256.1995	347.02164	1871.3618	-863.31506	-1288.4764	3471.5967	252.12339878082275	21.010283450285595
13	142.4921	110.95311	363.4553	-36.219982	180.01352	173.71004	606.21265	27.125713	177.39285	169.8	64999	1225.7766	358.39252	1824.0791	-829.5268	-1256.1353	3106.0864	273.7063593864441	21.054335539157574
14	180.26312	167.4542	585.61084	-149.28033	201.35013	267.4496	839.97754	-93.821724	228.09091	218.5	69999	1186.2903	360.7491	1814.47	-1060.1823	-1214.1796	2822.321	295.35808992385864	21.09700662749154
15	211.17772	171.90344	743.27106	-32.75385	63.099285	170.8309	487.67218	-137.50673	276.5	199.5	74999	1132.7883	354.69058	1715.9608	-789.10376	-1157.9965	2475.4534	316.9573435783386	21.13048973083496
16	191.33336	131.54054	450.29825	15.692517	99.36924	71.4274	188.90622	2.1734774	228.90909	158.4	79999	1067.3842	336.3866	1639.076	-946.5416	-1090.3574	2188.993	338.31135392189026	21.144459769129753
17	120.25009	159.30261	614.0153	-48.294857	109.1677	100.82142	299.02542	15.346014	151.54546	124.8	84999	1000.7888	319.58353	1540.4701	-923.34576	-1021.3386	1884.46	359.5185215473175	21.14814843850977
18	114.251755	168.41925	671.3893	-72.950294	138.79489	154.84984	550.00305	-32.9235	184.65384	165.7	89999	925.01404	303.53925	1418.0018	-728.857	-943.8022	1685.4664	381.09549736976624	21.171972195307415
