Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	Time Steps	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ	Time	AVG Time Per Epoch
12	4686.7695	186.49562	4920.327	4462.054	3377.2974	1868.2	5380.271	980.5958	1000.0	1000.0	59999	222.60631	76.721375	334.8872	6.9931555	222.60605	76.72241	338.5072	12.081679	2.251711	4.022123	32.697098	-14.003524	-223.02776	24.77403	431.9859311580658	35.9988277554512
13	3942.6184	1921.1603	5080.801	116.02003	5448.6084	107.545006	5646.2764	5308.556	1000.0	1000.0	64999	244.2283	81.668884	354.46594	-39.39604	244.2283	81.66955	357.0876	-33.420048	2.4309726	4.017988	30.896727	-12.970929	-244.6152	25.344948	468.7861177921295	36.0604707461137
14	5287.718	177.08209	5513.1562	4971.359	5589.3823	201.80946	5945.4595	5168.35	1000.0	1000.0	69999	260.8357	89.393585	385.14526	-61.73094	260.83502	89.39404	389.42728	-51.61924	2.4930956	4.0461717	28.333302	-13.1276	-261.2066	26.327307	505.583242893219	36.11308891432626
15	5489.483	293.22293	5938.935	5176.898	5854.661	88.43356	5965.4326	5686.7397	1000.0	1000.0	74999	281.19427	94.12099	409.1127	-50.86238	281.19443	94.12104	409.12546	-45.466835	2.7598968	4.0958457	32.961502	-15.064641	-281.56265	28.120052	542.4010670185089	36.16007127761841
16	5023.036	965.2893	5739.7627	3118.3884	6570.253	118.591995	6835.0415	6434.526	1000.0	1000.0	79999	299.7977	99.12787	430.4827	-34.037148	299.79764	99.12792	431.0682	-42.68866	2.919828	4.1476045	48.254097	-14.35729	-300.15155	32.3662	579.0406792163849	36.19004260003567
17	5711.617	115.972305	5815.36	5492.8	6681.8115	180.52086	6849.9087	6326.687	1000.0	1000.0	84999	317.93347	102.90088	449.20142	-59.30597	317.93362	102.90104	448.43823	-55.925346	3.1230218	4.176733	45.464737	-14.500106	-318.25684	35.714832	615.7130010128021	36.21841195050408
18	6104.6978	160.07806	6264.2676	5800.8345	7063.4795	60.8723	7159.266	6943.0615	1000.0	1000.0	89999	335.79953	106.16551	472.03955	-45.383736	335.7997	106.16532	474.41342	-42.201252	3.3521202	4.205869	47.129784	-17.299038	-336.13864	36.212086	652.3989019393921	36.24438354704115
19	6414.712	88.83226	6550.687	6300.8926	7276.1475	172.6009	7704.7183	7026.617	1000.0	1000.0	94999	353.4312	109.54287	495.26367	-57.189934	353.4315	109.543205	496.0795	-56.19276	3.4653718	4.1965666	44.895966	-14.21801	-353.7412	35.11275	688.9661960601807	36.261378852944624
20	6591.2554	173.57823	6910.5205	6413.013	6471.415	66.22807	6589.5254	6335.2075	1000.0	1000.0	99999	370.3845	112.714584	520.53265	-63.34114	370.3843	112.71455	520.614	-58.774246	3.6312392	4.210444	43.988697	-14.846649	-370.6761	37.58667	725.7290146350861	36.286450839042665
21	6638.677	133.7314	6828.2095	6412.9565	7587.915	130.14148	7858.937	7379.154	1000.0	1000.0	104999	387.58224	115.77427	540.6155	-72.7192	387.5821	115.77422	542.5947	-63.159756	3.819167	4.2447963	41.58253	-14.248446	-387.88553	38.39493	762.5125076770782	36.31011951537359
22	6677.6846	212.97511	6967.4106	6407.8594	7502.5303	213.93692	7765.12	7121.72	1000.0	1000.0	109999	404.1027	118.38144	563.0538	-62.303795	404.10236	118.38037	563.2708	-69.12016	3.9329572	4.244133	40.51092	-12.547668	-404.3944	40.484867	798.9123148918152	36.31419622898102
23	6993.8164	246.7694	7301.1304	6764.9653	7960.654	97.930176	8056.4985	7782.492	1000.0	1000.0	114999	418.99246	120.51284	584.7934	-46.94421	418.99225	120.51345	585.2467	-47.742523	4.103957	4.273402	47.99326	-15.5286045	-419.27484	41.753304	835.5330736637115	36.3275250248287
24	7030.788	209.45212	7316.387	6756.966	8029.8022	601.99615	8483.384	6248.9673	1000.0	1000.0	119999	433.957	122.43915	603.29913	-42.206184	433.95718	122.43755	597.5549	-53.077377	4.2321434	4.293836	69.20637	-15.221018	-434.1928	42.171368	872.4722785949707	36.35301169753075
25	7362.883	129.89264	7610.0312	7224.3936	8119.5757	139.63968	8346.477	7850.812	1000.0	1000.0	124999	447.84628	124.258835	617.7928	-42.232944	447.84656	124.25847	614.1774	-56.162685	4.3579216	4.2894826	49.877304	-13.017559	-448.07376	45.18763	908.8925404548645	36.35570170402527
26	7501.9478	175.68124	7760.644	7331.723	7767.3955	127.719826	7986.3833	7538.5195	1000.0	1000.0	129999	461.50595	125.98112	634.21265	-40.732273	461.50552	125.980446	630.355	-35.19561	4.416016	4.2932463	48.425476	-13.67609	-461.71246	45.31483	945.6436722278595	36.37091054366185
27	7390.0806	239.66017	7708.2354	7036.9834	7802.0166	196.72981	8114.04	7575.464	1000.0	1000.0	134999	474.42587	128.60269	653.44794	-35.174313	474.42584	128.60202	650.20154	-34.83206	4.5414834	4.31748	49.385242	-13.371791	-474.6369	47.027687	982.3370668888092	36.38285441751833
28	7549.9595	164.58514	7806.0864	7309.091	7778.125	1083.6951	8317.753	4540.878	1000.0	1000.0	139999	486.92056	130.05344	665.9334	-40.216755	486.92035	130.05376	668.96277	-16.762238	4.6737833	4.365621	50.39262	-15.698722	-487.0831	51.619656	1019.1735656261444	36.39905598333904
29	7874.2773	214.73459	8082.6987	7466.315	8108.7397	92.921234	8283.06	7969.6636	1000.0	1000.0	144999	498.1472	131.94824	675.4814	-54.76486	498.14752	131.94684	676.90704	-38.089584	4.722295	4.310281	54.01249	-13.204781	-498.29636	52.34865	1055.7885723114014	36.40650255104591
30	6640.5757	2396.4114	7991.9087	1855.3185	8495.342	165.99373	8811.959	8262.901	1000.0	1000.0	149999	507.67502	134.8708	692.4484	-245.6132	507.6746	134.87242	686.7821	-221.46475	4.7899694	4.3390102	77.404594	-13.671133	-507.79565	55.19254	1092.356296300888	36.411876614888506
31	7814.2256	180.38518	8010.9204	7581.9946	8146.272	173.78969	8511.383	7900.1743	1000.0	1000.0	154999	516.01917	137.33502	692.765	-111.73399	516.01904	137.33505	695.8739	-126.11907	4.867574	4.3819056	69.16019	-14.476041	-516.1138	57.083332	1128.750156879425	36.411295452425556
32	7785.382	194.64546	8050.378	7513.267	8485.904	445.207	9021.873	7261.355	1000.0	1000.0	159999	525.14465	138.25749	700.0939	-204.45874	525.1442	138.25917	701.62213	-232.14034	4.922317	4.3678303	68.10306	-12.165294	-525.19183	58.729717	1165.3985133171082	36.418703608214855
33	8103.1484	194.29964	8413.893	7881.92	8537.831	198.50409	8855.117	8048.181	1000.0	1000.0	164999	534.01526	138.25375	710.0396	-122.63701	534.0155	138.25313	712.5482	-146.70375	4.977531	4.36443	70.16464	-13.244771	-534.034	56.6832	1202.2562317848206	36.43200708880569
34	8025.768	88.32037	8126.714	7866.8545	8790.455	172.51512	9171.793	8585.76	1000.0	1000.0	169999	542.0393	138.45802	714.5524	-88.07848	542.03827	138.45726	716.02905	-92.77286	5.0499325	4.3544602	64.03041	-13.175775	-542.0342	58.8643	1238.8270015716553	36.43608833060545
35	8393.871	115.79373	8616.049	8297.022	8674.248	152.34492	8858.953	8368.269	1000.0	1000.0	174999	550.50916	139.22925	723.03723	-72.95496	550.50903	139.22937	724.6039	-95.94547	5.107403	4.350424	84.829765	-12.431368	-550.4726	58.51885	1275.3949217796326	36.439854976109096
36	8329.177	134.69084	8497.268	8174.2026	9100.525	140.19313	9365.876	8926.833	1000.0	1000.0	179999	558.82764	139.71861	732.6397	-124.56223	558.82745	139.7172	732.8296	-173.75362	5.197867	4.33606	76.30214	-12.545851	-558.7651	61.1587	1311.9594585895538	36.44331835375892
37	8517.917	126.82172	8743.229	8389.496	8935.299	89.41185	9096.998	8778.286	1000.0	1000.0	184999	566.32117	140.32237	737.3932	-156.00359	566.32086	140.32124	737.63666	-149.5026	5.1666465	4.3550725	73.99508	-13.505947	-566.2526	60.12997	1349.0283315181732	36.46022523416055
38	8646.503	44.87578	8714.705	8581.982	8890.753	77.48772	9024.323	8758.629	1000.0	1000.0	189999	573.25946	141.08157	744.84436	-51.01685	573.25946	141.08049	746.63824	-68.35266	5.247221	4.386831	76.60773	-12.153322	-573.148	61.195114	1385.9099113941193	36.471313520481715
39	8846.361	122.353714	8973.134	8619.856	8956.825	97.25722	9164.07	8818.699	1000.0	1000.0	194999	580.931	140.9692	758.7709	-64.89598	580.9302	140.96907	755.82324	-69.7129	5.304813	4.3737063	73.85259	-11.677181	-580.8183	59.309925	1422.772564649582	36.48134786654742
40	8865.054	81.31942	9006.535	8765.636	8758.608	1032.3225	9390.52	5710.4814	1000.0	1000.0	199999	587.6728	142.35106	762.11554	-121.07448	587.67285	142.34984	764.28516	-139.03314	5.38296	4.386562	90.81734	-12.805227	-587.56	59.202595	1459.5197682380676	36.48799425363541
41	8757.189	81.20519	8892.364	8665.954	8867.643	109.20491	9123.796	8699.331	1000.0	1000.0	204999	595.63696	142.56583	780.9784	-97.73589	595.63654	142.564	779.6761	-83.786835	5.4077353	4.3559437	66.107796	-14.059208	-595.49756	61.195824	1496.2232341766357	36.493249666400075
42	8913.17	151.73062	9172.986	8772.128	9409.766	78.08196	9511.047	9234.23	1000.0	1000.0	209999	602.5492	143.54573	785.213	-51.264347	602.54944	143.54535	783.9857	-53.350174	5.4446244	4.3888392	61.005898	-13.0208645	-602.42285	62.4644	1532.8033571243286	36.49531807218279
43	9112.552	119.656845	9294.433	8986.973	9454.175	175.63773	9707.738	9185.482	1000.0	1000.0	214999	609.53894	144.52904	791.7299	-96.747955	609.5386	144.5286	793.73254	-122.67952	5.485786	4.3967466	74.05157	-12.865131	-609.4037	63.827637	1569.8389980793	36.50788372061973
44	7864.836	2134.605	9167.984	3605.9592	9665.326	199.13083	10016.112	9410.583	1000.0	1000.0	219999	616.7096	145.07262	797.12225	-70.29283	616.70917	145.0732	798.36334	-102.62677	5.6265316	4.3974423	62.38759	-13.43416	-616.5864	62.321426	1606.3353626728058	36.50762192769484
45	9271.343	83.897125	9394.708	9146.44	9162.875	59.499073	9254.036	9045.586	1000.0	1000.0	224999	622.686	148.32248	803.114	-174.40599	622.6854	148.32211	801.8556	-252.26265	5.57779	4.4071074	62.65106	-12.756802	-622.53217	68.354	1642.6057360172272	36.50234973695543
46	9130.396	134.70453	9344.949	8942.417	9553.514	126.167496	9770.603	9329.806	1000.0	1000.0	229999	629.8732	149.21118	813.552	-242.72342	629.87354	149.2097	815.63367	-271.2346	5.7114453	4.4214387	92.98312	-14.195257	-629.7323	70.058784	1679.1174998283386	36.50255438555842
47	9169.67	237.65218	9477.053	8782.861	9529.825	145.34552	9702.813	9256.501	1000.0	1000.0	234999	636.9687	149.5442	819.6432	-74.77398	636.9675	149.54266	819.79645	-87.48464	5.680781	4.4198	97.02615	-13.442553	-636.8025	67.836624	1715.7682440280914	36.50570736540125
48	9356.613	133.79417	9598.555	9234.43	9985.747	148.83229	10238.377	9722.931	1000.0	1000.0	239999	643.4079	149.98958	821.3185	-188.46458	643.4076	149.98978	825.18915	-163.72328	5.694027	4.3745613	88.24395	-13.24207	-643.21375	69.229935	1752.6664571762085	36.513884569207825
49	9387.88	33.878582	9442.597	9339.286	9525.719	97.68633	9684.054	9411.051	1000.0	1000.0	244999	649.1737	150.46489	827.01526	-159.95113	649.1739	150.46364	828.74097	-141.22632	5.7320933	4.3724546	86.84779	-11.578367	-648.97455	70.25465	1789.5090448856354	36.52059279169355
50	9526.008	208.63844	9761.03	9171.31	9469.966	185.26398	9679.58	9000.935	1000.0	1000.0	249999	655.4153	150.47162	832.6669	-78.304184	655.4151	150.47244	835.7052	-122.49814	5.762097	4.3836074	83.77316	-13.426666	-655.198	70.55649	1826.2511999607086	36.52502403736114
51	9455.979	264.9262	9860.672	9125.482	9175.126	1669.7065	10004.57	4211.2437	1000.0	1000.0	254999	660.71765	151.5021	844.0626	-75.704636	660.7171	151.50099	840.0865	-102.43412	5.8214664	4.371989	60.486206	-14.743981	-660.477	68.5381	1862.7132637500763	36.52378951801973
52	9408.6045	184.37206	9660.26	9148.894	10099.932	156.44173	10294.749	9834.813	1000.0	1000.0	259999	666.4304	151.89328	845.0124	-101.13848	666.4303	151.89207	848.55774	-100.32768	5.8920803	4.365875	63.41494	-17.41117	-666.19086	70.59677	1899.172355890274	36.52254534684695
53	9635.2	135.03854	9811.899	9450.12	10039.738	176.34006	10431.375	9747.317	1000.0	1000.0	264999	672.30115	151.86311	852.43066	-204.71785	672.30115	151.85944	850.7182	-216.42287	5.9288883	4.340936	64.273865	-15.518364	-672.0651	70.3068	1935.9445323944092	36.52725536418411
54	9677.977	142.66365	9807.712	9413.438	9986.23	112.839516	10200.612	9840.131	1000.0	1000.0	269999	677.1789	152.9775	852.71643	-247.54732	677.1784	152.97821	853.3604	-219.08041	5.9851093	4.4113793	74.30652	-11.725264	-676.9081	73.44765	1972.453779220581	36.5269218771546
55	9735.455	211.11688	10063.075	9521.377	9903.71	105.392876	10130.12	9677.431	1000.0	1000.0	274999	682.65344	153.8117	860.77405	-171.99019	682.65314	153.80927	860.67145	-147.10805	5.9765944	4.3484645	75.641815	-11.302341	-682.3834	70.96033	2009.0227420330048	36.52768625346097
56	9669.708	192.73088	9899.842	9416.705	9573.476	1062.1082	10108.612	6408.2065	1000.0	1000.0	279999	687.17804	154.12457	863.2663	-73.71537	687.17834	154.1229	865.2823	-66.39256	5.97903	4.348569	70.484276	-12.361644	-686.8835	72.37854	2045.7035405635834	36.53042040552412
57	9695.127	155.66608	9867.45	9437.279	10357.463	190.9298	10539.368	9834.013	1000.0	1000.0	284999	692.1484	154.80418	868.63947	-138.36555	692.148	154.80177	869.5556	-91.97871	6.057762	4.3815484	63.651604	-12.76043	-691.8871	71.02734	2082.401371717453	36.533357436196845
58	9773.963	169.07797	9941.238	9455.27	10093.725	204.18858	10345.226	9605.041	1000.0	1000.0	289999	698.00934	153.79375	875.1201	-214.38939	698.0096	153.79146	873.5437	-184.56805	6.0400033	4.3332815	62.716854	-12.57796	-697.6843	72.03718	2119.293247938156	36.5395387945504
59	9862.509	177.77548	10022.661	9518.608	10000.213	118.25772	10217.312	9840.721	1000.0	1000.0	294999	702.86896	154.21219	881.9186	-80.71711	702.869	154.20946	874.72815	-104.540184	6.0763497	4.3335705	70.917015	-13.700168	-702.5645	71.15619	2155.9997527599335	36.54236872721527
60	9754.115	53.168316	9796.237	9651.822	9975.906	1151.6205	10523.466	6533.718	1000.0	1000.0	299999	707.3378	154.68277	882.11584	-140.6082	707.33777	154.68062	884.17255	-208.1526	6.146045	4.369537	71.93759	-13.264153	-707.0346	73.15909	2192.758519411087	36.5459753592809
61	9731.116	188.91917	9966.628	9460.798	10048.884	133.18297	10230.385	9790.052	1000.0	1000.0	304999	711.7948	154.55923	885.57764	-154.95642	711.79443	154.55757	883.6841	-161.07072	6.153372	4.3753815	68.78702	-14.83666	-711.4372	73.083916	2229.446013212204	36.54829533373723
62	9820.376	78.63247	9956.722	9723.252	10253.63	88.12308	10361.369	10132.43	1000.0	1000.0	309999	715.32513	154.60649	890.125	-243.57729	715.3255	154.60576	888.5311	-247.83685	6.1191654	4.3952184	94.274734	-12.860952	-714.946	71.22601	2266.2518434524536	36.55244912255195
63	9969.061	102.70755	10139.014	9818.979	10579.856	98.932335	10775.869	10448.279	1000.0	1000.0	314999	718.8918	154.88135	892.25366	-260.22458	718.8921	154.87877	890.41113	-233.7521	6.213406	4.3979053	61.928215	-13.131565	-718.5192	72.87105	2302.726623058319	36.55121627308073
64	8893.302	1830.0592	9918.557	5243.0884	10339.061	240.66092	10664.544	9847.657	1000.0	1000.0	319999	721.375	157.61827	895.8423	-237.22964	721.37463	157.61559	895.69775	-219.9368	6.1775417	4.410979	112.71961	-11.538986	-721.0042	73.79421	2339.43443107605	36.55366301909089
65	10024.727	130.1951	10143.962	9782.905	10256.268	89.14832	10453.344	10135.298	1000.0	1000.0	324999	725.41644	156.71713	902.8643	-242.11926	725.4163	156.71373	906.3492	-234.6017	6.2524776	4.4294124	67.052704	-15.1169615	-725.0204	78.83665	2375.9075400829315	36.552423726595364
66	9878.841	208.19946	10149.853	9563.057	10020.867	130.12856	10178.005	9800.154	1000.0	1000.0	329999	729.40814	156.75212	907.62024	-223.09737	729.4088	156.75064	906.3613	-214.89465	6.2123284	4.3819838	82.264404	-11.066876	-728.9982	77.12079	2412.616958141327	36.55480242497993
67	9932.225	106.60483	10107.691	9800.185	10457.156	152.81259	10706.927	10159.121	1000.0	1000.0	334999	732.9718	156.36777	909.0395	-71.688995	732.97144	156.36499	908.2271	-106.73111	6.248251	4.3742924	81.00321	-11.024057	-732.5531	74.4323	2449.3113129138947	36.55688529939794
68	9358.073	1142.7463	10150.917	7104.401	10465.471	229.1021	10928.154	10120.995	1000.0	1000.0	339999	735.07263	157.97345	907.816	-186.81133	735.0728	157.97044	907.82587	-200.34363	6.202736	4.3883686	67.288445	-12.345692	-734.6442	75.65059	2486.0194776058197	36.55910999985302
69	10121.424	147.57556	10285.94	9843.101	10149.173	200.19106	10500.221	9732.554	1000.0	1000.0	344999	738.2646	158.77834	914.1356	-291.317	738.26544	158.77422	913.9822	-263.98166	6.2796946	4.422951	75.82941	-10.687111	-737.82623	81.610344	2522.871714115143	36.5633582101352
70	9991.392	179.16283	10173.8125	9652.625	10186.673	134.43921	10504.882	9972.705	1000.0	1000.0	349999	741.7886	158.45193	913.97003	-287.50464	741.7884	158.45155	914.37024	-281.48096	6.2570033	4.3579555	70.983795	-10.7714615	-741.3364	81.31501	2559.8491020202637	36.56927292006356
71	10135.865	182.44887	10344.695	9918.15	10707.178	127.360634	10834.925	10451.097	1000.0	1000.0	354999	744.4666	158.85681	916.828	-246.53859	744.46716	158.85359	918.0088	-227.30554	6.2033916	4.3337536	71.24765	-13.728127	-743.9866	78.6549	2596.377158164978	36.56869239874289
72	9834.623	848.8598	10305.631	8138.219	10553.874	121.22724	10745.946	10396.0625	1000.0	1000.0	359999	747.67633	158.01752	918.1409	-312.443	747.67694	158.01305	915.99243	-248.92043	6.2436156	4.352505	63.73268	-13.572281	-747.1688	77.3354	2632.8582015037537	36.56747504737642
73	10053.875	53.938534	10119.664	9990.87	10472.565	117.52197	10651.531	10229.976	1000.0	1000.0	364999	750.07477	158.63976	925.18744	-356.9358	750.0753	158.63612	931.0289	-347.16714	6.291561	4.3409395	84.58559	-12.86938	-749.559	80.99853	2669.5173783302307	36.56873123939723
74	8604.815	2940.7695	10244.015	2734.5283	10274.648	409.54266	10738.695	9173.764	1000.0	1000.0	369999	751.18945	162.0392	927.95557	-320.1604	751.18896	162.03502	929.5224	-328.75885	6.3813076	4.423292	103.46593	-14.377016	-750.6429	88.5712	2706.1958248615265	36.57021387525507
75	10227.518	227.48741	10493.662	9859.9375	10083.554	106.23015	10269.935	9881.726	1000.0	1000.0	374999	753.5936	163.69666	928.57635	-287.48798	753.59344	163.69234	929.7063	-326.56784	6.32216	4.4178624	82.39288	-16.366936	-753.0712	87.40875	2742.583388566971	36.56777854601542
76	10181.619	179.98499	10348.927	9904.433	9634.686	2102.3035	11031.235	5303.8013	1000.0	1000.0	379999	756.12695	164.01065	930.9648	-363.21555	756.1273	164.01141	929.9977	-415.05792	6.381905	4.3371034	81.209724	-12.711425	-755.5494	85.84636	2779.183870077133	36.568208845038164
77	10153.266	220.94762	10541.05	9886.828	10616.446	118.40629	10789.093	10443.415	1000.0	1000.0	384999	758.63513	164.67032	937.0476	-338.8223	758.6351	164.66658	936.68304	-326.3996	6.4155693	4.34837	75.0367	-13.55608	-758.0708	88.66591	2815.8374876976013	36.56931804681753
78	10272.036	137.1226	10404.562	10012.59	10969.212	117.66183	11191.198	10751.604	1000.0	1000.0	389999	761.50555	164.54153	940.7975	-385.30707	761.50574	164.5376	939.19006	-413.04443	6.4347215	4.35523	62.980843	-12.53904	-760.9668	85.76541	2852.655489206314	36.57250629938566
79	10280.468	73.62181	10398.174	10195.326	10728.471	127.587685	10917.191	10521.829	1000.0	1000.0	394999	765.0725	163.67105	942.5633	-300.5125	765.073	163.66644	940.961	-306.9798	6.486756	4.3966527	69.762405	-12.211635	-764.51935	87.77	2889.4668405056	36.57552965079682
80	10215.147	306.1304	10617.82	9758.635	10626.086	189.56519	10979.887	10307.258	1000.0	1000.0	399999	767.66174	162.59698	936.16046	-323.89517	767.662	162.59517	942.98816	-304.88693	6.513871	4.4105735	81.586525	-13.736559	-767.0481	86.217	2926.2040107250214	36.577550154924396
81	10371.059	85.140175	10501.763	10232.873	10914.708	147.35034	11213.707	10651.284	1000.0	1000.0	404999	770.0788	162.05482	942.0935	-196.55225	770.0781	162.05646	940.48145	-184.39073	6.462778	4.4047565	63.42518	-13.520273	-769.4838	84.51765	2962.801386833191	36.57779492566615
82	10420.177	160.62868	10682.293	10201.336	11033.741	199.66464	11288.822	10482.611	1000.0	1000.0	409999	772.539	162.72293	948.9656	-167.85413	772.5394	162.7191	948.2256	-182.12569	6.5543923	4.401766	78.326546	-11.798876	-771.96655	81.299126	2999.5813257694244	36.58026009071164
83	10457.914	92.712204	10626.699	10344.633	10904.201	122.197014	11143.905	10715.482	1000.0	1000.0	414999	775.1849	162.72453	950.95636	-188.88797	775.185	162.72287	948.0974	-193.43619	6.4904947	4.3746862	73.49191	-23.663996	-774.6185	83.7389	3036.189169406891	36.58059242834528
84	10366.486	170.55737	10673.3125	10180.942	11013.148	124.83382	11173.371	10699.949	1000.0	1000.0	419999	778.7862	163.49942	950.44836	-181.01237	778.7862	163.49736	950.21246	-176.68459	6.5116706	4.411803	77.014984	-13.092734	-778.2121	83.71754	3072.7980828285217	36.58092958586557
85	10506.476	201.27707	10783.607	10206.186	10603.834	146.87656	10803.125	10296.845	1000.0	1000.0	424999	781.7118	162.98743	955.13214	-247.8641	781.7125	162.98418	952.09186	-241.13087	6.5920944	4.4620605	78.93954	-14.365641	-781.0956	86.29122	3109.5021340847015	36.58237807329963
86	10501.912	174.83751	10620.12	10157.384	11007.152	58.61401	11097.763	10906.399	1000.0	1000.0	429999	784.4853	163.2516	956.7168	-269.90356	784.485	163.24957	957.06793	-286.4505	6.616915	4.441497	80.233315	-11.203511	-783.8956	86.33817	3146.332201242447	36.58525817893272
87	10528.175	171.28685	10775.718	10338.902	10765.76	160.61887	10978.688	10453.78	1000.0	1000.0	434999	787.2928	162.77556	960.9247	-174.23834	787.2919	162.77594	960.7707	-177.08832	6.5832524	4.3856196	96.318306	-11.470167	-786.6786	82.99295	3183.070500612259	36.58701727308076
88	10550.424	159.77022	10757.496	10298.695	11120.285	197.35266	11336.86	10750.964	1000.0	1000.0	439999	789.2732	162.36598	961.3557	-227.61334	789.27374	162.36359	964.6927	-215.52449	6.553075	4.3331904	89.33337	-12.460337	-788.6501	82.11834	3219.703503847122	36.587539838118985
89	10557.231	96.74252	10742.649	10466.803	10721.135	88.49597	10853.492	10562.534	1000.0	1000.0	444999	792.43494	161.34871	963.28546	-231.71835	792.4351	161.3483	968.27826	-205.04749	6.6202116	4.3356614	87.413795	-16.475637	-791.8218	82.01175	3256.1324882507324	36.585758319061796
90	10521.87	142.1556	10713.911	10333.507	11022.521	170.38025	11242.6875	10684.005	1000.0	1000.0	449999	794.17865	162.88115	963.4221	-180.08585	794.1787	162.87862	964.04047	-185.52713	6.6913447	4.4012237	80.587524	-13.971284	-793.5831	80.0827	3292.7360620498657	36.58595626884036
91	10693.677	310.12415	11082.844	10239.169	11100.44	91.31324	11240.53	10955.719	1000.0	1000.0	454999	797.4321	161.68083	972.21594	-161.4317	797.4324	161.68016	967.7028	-170.75206	6.62808	4.3654823	87.01747	-13.337386	-796.8163	81.43873	3329.3864529132843	36.58666433868827
